系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
1620,國立臺中教育大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,23,405.30 
1621,國立臺中教育大學,國際企業學系,1.25,1.5,0,1,0,0,1,0,0,0,24,315.95 
1624,國立臺中教育大學,科學教育與應用學系,2,1,1,0,0,0,0,2,2,0,18,384.70 
1626,國立臺中教育大學,臺灣語文學系,1,1,0,1,1,1,0,0,0,0,31,289.80 
1627,國立臺中教育大學,數位內容科技學系,1,1.5,2,0,0,0,0,1,0,0,18,261.80 
1630,國立臺中教育大學,資訊工程學系,1,1.5,1.75,0,0,0,0,1,0,0,28,275.05 
1631,國立臺中教育大學,英語學系,1,2,0,0,1,1,0,0,0,0,39,325.50 
1632,國立臺中教育大學,諮商與應用心理學系,2,2,0,1.75,0,0,0,0,0,0,22,384.80 
1633,國立臺中教育大學,文化創意產業設計與營運學系,1,2,0,1,0,0,0,0,0,0,27,249.30 
1634,國立臺北教育大學,教育經營與管理學系,1.5,1.5,0,1.5,0,0,1,0,0,0,26,358.75 
1635,國立臺北教育大學,教育學系(自費),1.5,2,0,1.25,1,0,1,0,0,0,27,470.75 
1636,國立臺北教育大學,教育學系(公費)-雲林縣,2,1.5,0,2,1,0,1,0,0,0,1,607.80 
1637,國立臺北教育大學,心理與諮商學系,1.25,1.25,0,1.5,1,1,0,0,0,0,35,440.03 
1640,國立臺北教育大學,特殊教育學系(男),1.5,2,0,2,0,0,0,0,0,0,11,370.05 
1641,國立臺北教育大學,特殊教育學系(女),1.5,2,0,2,0,0,0,0,0,0,11,384.05 
1642,國立臺北教育大學,幼兒與家庭教育學系,1.5,1.5,0,1,1,1,0,0,0,0,34,398.25 
1643,國立臺北教育大學,社會與區域發展學系,1,2,0,1,1.5,1.5,0,0,0,0,34,488.15 
1644,國立臺北教育大學,兒童英語教育學系(自費),1,2,0,1,1,1,0,0,0,0,26,414.00 
1645,國立臺北教育大學,兒童英語教育學系(公費臺南),1,2,0,1,1,1,0,0,0,0,1,499.50 
1646,國立臺北教育大學,文化創意產業經營學系,1.5,1.5,0,1,1.25,1,0,0,0,0,29,444.05 
1647,國立臺北教育大學,語文與創作學系語文師資組,2,1.25,0,1,1,1,0,0,0,0,24,422.43 
1650,國立臺北教育大學,語文與創作學系文學創作組,2,1.25,0,0,1,1,0,0,0,0,33,364.58 
1653,國立臺北教育大學,藝術與造形設計學系設計組,1.25,1.5,0,2,0,0,0,0,0,0,23,338.55 
1660,國立臺北教育大學,自然科學教育學系(男),1.25,1,1,0,0,0,0,1.5,1.5,0,14,349.95 
1661,國立臺北教育大學,自然科學教育學系(女),1.25,1,1,0,0,0,0,1.5,1.5,0,13,329.75 
1662,國立臺北教育大學,數學暨資訊教育系數學組(男),1.5,1,2,0,0,0,0,0,0,0,9,250.15 
1663,國立臺北教育大學,數學暨資訊教育系數學組(女),1.5,1,2,0,0,0,0,0,0,0,9,232.55 
1664,國立臺北教育大學,數學暨資教系資訊組(自費男),1.5,1,2,0,0,0,0,0,0,0,8,250.85 
1665,國立臺北教育大學,數學暨資教系資訊組(自費女),1.5,1,2,0,0,0,0,0,0,0,7,232.70 
1666,國立臺北教育大學,數學資教系資訊組(公費層林),1.25,2,2,0,0,0,0,0,0,0,1,427.00 
1667,國立臺北教育大學,數學資教系資訊組(公費北寮),0,1,2,0,0,0,0,2,1,2,1,670.70 
1670,國立臺北教育大學,數學資教系資訊組(公費甲中),0,1,2,0,0,0,0,2,1,2,1,654.70 
1671,國立臺北教育大學,資訊科學系,1,2,2,0,0,0,0,2,0,0,19,422.70 
1672,國立臺北教育大學,數位科技設計學系,1,1.5,1.5,0,0,0,0,1,0,0,19,286.60 
1675,國立臺南大學,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,57,376.60 
1676,國立臺南大學,諮商與輔導學系,1.5,1.5,0,1.5,0,0,1,0,0,0,21,355.80 
1677,國立臺南大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,32,366.55 
1700,國立臺南大學,幼兒教育學系,2,1.5,0,1,1,1,0,0,0,0,20,378.30 
1702,國立臺南大學,國語文學系,1.5,1.25,0,1,1.25,1,0,0,0,0,41,347.75 
1703,國立臺南大學,英語學系,1.25,2,0,0,1,1,0,0,0,0,32,339.53 
1704,國立臺南大學,文化與自然資源學系,1,1,0,1,2,2,0,0,0,0,20,449.00 
1707,國立臺南大學,戲劇創作與應用學系(男),2,2,0,1,1.5,1,0,0,0,0,16,394.05 
1710,國立臺南大學,戲劇創作與應用學系(女),2,2,0,1,1.5,1,0,0,0,0,12,438.40 
1711,國立臺南大學,應用數學系(自費),1,1.5,2,0,0,0,0,1.5,0,0,19,279.55 
1712,國立臺南大學,應用數學系(公費)-臺東縣,1,1.5,2,0,0,0,0,1.5,0,0,1,451.25 
1713,國立臺南大學,數位學習科技學系,1.5,1.75,2,0,0,0,0,0,0,0,19,240.55 
1714,國立臺南大學,資訊工程學系,1,2,2,0,0,0,0,1.5,1,0,16,420.30 
1715,國立臺南大學,電機工程學系,1,1,1.5,0,0,0,0,1.5,1,0,20,346.30 
1716,國立臺南大學,材料科學系,1,1,1,0,0,0,0,1.5,1.5,0,14,338.35 
1717,國立臺南大學,綠色能源科技學系,1,1,1.5,0,0,0,0,1.5,1.5,0,20,317.15 
1720,國立臺南大學,生物科技學系,1,1.5,1,0,0,0,0,0,1.5,2,28,355.60 
1721,國立臺南大學,生態暨環境資源學系,1,1.5,1,0,0,0,0,0,1.5,2,24,315.60 
1722,國立臺南大學,行政管理學系,1.5,1.5,0,1,1,0,1,0,0,0,23,387.85 
1723,國立臺南大學,經營與管理學系,1.5,2,0,2,1,1,0,0,0,0,23,490.65 
1724,國立東華大學,應用數學系數學科學組,1,1,1.5,0,0,0,0,0,0,0,14,130.00 
1725,國立東華大學,應數系統計科學組(自然組),1,1,1.5,0,0,0,0,0,0,0,14,128.20 
1726,國立東華大學,應數系統計科學組(社會組),1,1,0,1.5,0,0,0,0,0,0,10,196.10 
1727,國立東華大學,資訊工程學系資工組,1,1.25,1.5,0,0,0,0,0,0,0,19,189.05 
1730,國立東華大學,資訊工程學系國際組,1,1.5,1.25,0,0,0,0,0,0,0,7,197.85 
1731,國立東華大學,生命科學系,1,1.75,1,0,0,0,0,0,1.5,1.75,26,297.33 
1732,國立東華大學,物理學系物理組,1,1,1,0,0,0,0,1,1,0,16,204.80 
1733,國立東華大學,物理學系奈米與光電科學組,1,1,1,0,0,0,0,1,1,0,12,199.00 
1734,國立東華大學,化學系,1,1,1,0,0,0,0,1,2,0,26,266.40 
1735,國立東華大學,電機工程學系,1,1,1,0,0,0,0,1,1,0,39,238.20 
1736,國立東華大學,材料科學與工程學系,1,1,1,0,0,0,0,1,1,0,31,218.60 
1737,國立東華大學,光電工程學系,1,1,1,0,0,0,0,1.5,1,0,26,227.70 
1740,國立東華大學,自然資源與環境學系,2,1,0,2,0,0,0,0,0,0,21,248.10 
1741,國立東華大學,企業管理學系,1,1.5,0,1.5,0,0,0,0,0,0,34,221.30 
1742,國立東華大學,國際企業學系,1.5,2,0,1.75,0,0,0,0,0,0,23,309.90 
1743,國立東華大學,會計學系,1.5,2,0,1.5,1,1,0,0,0,0,25,437.70 
1744,國立東華大學,財務金融學系,1,1.5,0,2,0,0,0,0,0,0,31,276.25 
1745,國立東華大學,資訊管理學系,1.5,1.75,0,2,0,0,0,0,0,0,19,300.50 
1746,國立東華大學,觀光暨休閒遊憩學系,1.5,2,0,0,0,1.5,0,0,0,0,31,265.15 
1747,國立東華大學,管理學院管科與財金學位學程,1,2,0,1.5,0,0,0,0,0,0,8,271.40 
1750,國立東華大學,華文文學系,2,1,0,0,2,0,0,0,0,0,21,308.70 
1751,國立東華大學,中國語文學系,2,1.25,0,0,1.25,1,0,0,0,0,27,319.75 
1752,國立東華大學,英美語文學系(自費),1.25,2,0,0,1,1,0,0,0,0,27,314.00 
1753,國立東華大學,英美語文學系(公費)-花蓮縣,1.25,2,0,0,1,1,0,0,0,0,1,422.30 
1754,國立東華大學,經濟學系,1,1.75,0,2,0,0,0,0,0,0,39,266.60 
1755,國立東華大學,社會學系,1.5,1.25,0,0,1,0,1.25,0,0,0,16,304.25 
1756,國立東華大學,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,21,376.95 
1757,國立東華大學,臺灣文化學系,1,2,0,1,2,2,0,0,0,0,38,423.20 
1760,國立東華大學,諮商與臨床心理學系,1,1.5,1.5,0,0,0,0,0,0,0,19,198.45 
1761,國立東華大學,法律學士學位學程,1.5,1.5,0,0,0,0,1.25,0,0,0,14,284.20 
1762,國立東華大學,公共行政學系,1.5,2,0,0,0,0,2,0,0,0,12,345.25 
1764,國立東華大學,教育與潛能開發學系,2,2,0,1,0,0,2,0,0,0,18,368.40 
1765,國立東華大學,幼兒教育學系(自費),2,2,0,1,1,0,2,0,0,0,20,435.80 
1766,國立東華大學,幼兒教育學系(公費)-花蓮縣,2,2,0,1,1,0,2,0,0,0,1,623.40 
1767,國立東華大學,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,21,288.28 
1770,國立東華大學,教育行政與管理學系,2,2,0,1.5,1,0,1,0,0,0,15,414.50 
1771,國立東華大學,族群關係與文化學系,2,1,0,0,1.5,1,2,0,0,0,5,453.75 
1772,國立東華大學,民族語言與傳播學系,2,2,0,0,1,1,1.5,0,0,0,12,407.00 
1773,國立東華大學,民族事務與發展學系,1,1,0,0,2,2,2,0,0,0,11,499.40 
1774,國立東華大學,民族社會工作學士學位學程,1,1,0,0,2,2,2,0,0,0,9,507.00 
1775,國立東華大學,藝術創意產業學系,2,2,0,0,1,1,0,0,0,0,13,338.20 
2000,臺北市立大學,教育學系,2,2,0,2,1,1,0,0,0,0,34,524.10 
2001,臺北市立大學,特殊教育學系,2,1.5,0,1.5,0,0,0,0,0,0,29,314.75 
2002,臺北市立大學,幼兒教育學系,2,2,0,1.5,1,1,0,0,0,0,31,471.90 
2003,臺北市立大學,心理與諮商學系,1.5,2,0,1.5,1,1,0,0,0,0,28,489.15 
2004,臺北市立大學,學習與媒材設計學系,1,1,0,1,0,0,0,0,0,0,23,200.20 
2005,臺北市立大學,中國語文學系,2,1,0,1,1,1,0,0,0,0,33,393.70 
2006,臺北市立大學,英語教學系,1.25,2,0,1,1,1,0,0,0,0,17,426.98 
2007,臺北市立大學,社會暨公共事務學系,1.5,1.5,0,1,1,0,2,0,0,0,17,503.90 
2010,臺北市立大學,歷史與地理學系,1.5,1,0,1,1.5,1.5,0,0,0,0,16,454.80 
2013,臺北市立大學,數學系,1.25,1,2,0,0,0,0,1,0,0,23,284.23 
2014,臺北市立大學,資訊科學系,1.25,2,2,0,0,0,0,1,0,0,17,361.35 
2015,臺北市立大學,應用物理暨化學系電子物理組,1.25,1,1,0,0,0,0,1.5,1.5,0,11,372.48 
2016,臺北市立大學,應用物理暨化學系應用化學組,1.25,1,1,0,0,0,0,1.5,1.5,0,9,375.80 
2017,臺北市立大學,地球環境暨生物資源學系,1.5,1.5,1,0,0,0,0,1,1.5,0,12,352.85 
2021,臺北市立大學,休閒運動管理學系,1,1.5,0,0,0,0,0,0,0,1,8,201.05 
2022,臺北市立大學,運動健康科學系,1.5,2,1,0,0,0,0,0,0,1,7,301.75 
2023,臺北市立大學,城市發展學系,1,2,0,0,0,2,0,0,0,0,9,351.80 
2024,臺北市立大學,都會產業經營與行銷學系,1,2,0,2,0,0,0,0,0,0,12,373.40 
2025,臺北市立大學,衛生福利學系,1,1,1,0,0,0,0,0,0,1,11,216.30 
2026,國立屏東大學,教育學系(自費),1.5,1.5,0,1.25,1,0,0,0,0,0,47,263.55 
2027,國立屏東大學,教育學系(公費)-新竹市,1.25,1.5,0,1.5,0,0,0,0,0,0,1,355.88 
2030,國立屏東大學,幼兒教育學系,2,2,0,1,1,1,0,0,0,0,52,344.90 
2031,國立屏東大學,特殊教育學系,1.5,1.25,0,1.25,1,1,0,0,0,0,26,313.18 
2032,國立屏東大學,教育心理與輔導學系,1.5,1.5,0,1.5,0,0,1,0,0,0,19,318.55 
2033,國立屏東大學,中國語文學系,2,1.25,0,0,1.25,0,0,0,0,0,24,245.98 
2034,國立屏東大學,英語學系,1,2,0,0,1,0,0,0,0,0,13,242.40 
2035,國立屏東大學,文化創意產業學系,2,1,0,0,1,0,0,0,0,0,18,221.20 
2036,國立屏東大學,社會發展學系,1,1,0,0,1,1,1,0,0,0,16,315.00 
2037,國立屏東大學,應用英語學系,2,2,0,0,0,0,1,0,0,0,2,306.20 
2040,國立屏東大學,應用日語學系,2,2,0,0,0,0,1,0,0,0,1,323.00 
2041,國立屏東大學,商業自動化與管理學系,1,2,0,2,0,0,0,0,0,0,2,319.60 
2042,國立屏東大學,行銷與流通管理學系,1,2,0,2,0,0,0,0,0,0,2,332.50 
2043,國立屏東大學,休閒事業經營學系,1.5,1.5,0,1,0,0,0,0,0,0,2,233.45 
2044,國立屏東大學,不動產經營學系,1.5,1.25,0,1.5,0,0,0,0,0,0,2,258.95 
2045,國立屏東大學,企業管理學系,1,1.5,0,1,0,0,0,0,0,0,2,226.10 
2046,國立屏東大學,國際貿易學系,1,2,0,2,0,0,0,0,0,0,1,336.40 
2047,國立屏東大學,財務金融學系,1,2,0,2,0,0,0,0,0,0,2,340.60 
2050,國立屏東大學,會計學系,2,2,0,1.5,0,0,0,0,0,0,1,391.40 
2051,國立屏東大學,應用化學系,0,1.5,1.5,0,0,0,0,0,2,0,31,198.60 
2052,國立屏東大學,應用數學系,1,1,2,0,0,0,0,0,0,0,14,156.90 
2053,國立屏東大學,應用物理系物理組,1,1,2,0,0,0,0,2,1.5,0,10,316.10 
2054,國立屏東大學,應用物理系光電暨材料組,1,1,2,0,0,0,0,2,1.5,0,17,307.05 
2055,國立屏東大學,科普傳播學系,1.5,1,1,0,0,0,0,0,0,1.25,9,192.00 
2056,國立屏東大學,電腦與智慧型機器人學位學程,1,2,2,0,0,0,0,0,0,0,7,208.10 
2057,國立屏東大學,電腦與通訊學系,1,2,2,0,0,0,0,0,0,0,1,228.70 
2060,國立屏東大學,資訊工程學系,1,2,2,0,0,0,0,0,0,0,2,251.60 
2061,國立屏東大學,資訊科學系,1.5,2,2,0,0,0,0,0,0,0,18,228.20 
2062,國立屏東大學,資訊管理學系,1,2,0,2,0,0,0,0,0,0,2,332.90 
2066,國立臺東大學,教育學系,1.5,1.5,0,1,0,0,0,0,0,0,15,171.05 
2067,國立臺東大學,文化資源與休閒產業學系,1.5,2,0,0,1.5,0,0,0,0,0,10,251.95 
2070,國立臺東大學,幼兒教育學系,2,2,0,1.75,0,0,0,0,0,0,14,258.30 
2071,國立臺東大學,特殊教育學系,1.5,1.5,0,1,0,0,0,0,0,0,7,183.00 
2072,國立臺東大學,體育學系,2,1.5,0,1,0,0,0,0,0,0,12,149.85 
2073,國立臺東大學,數位媒體與文教產業學系,2,1.5,0,1,0,0,0,0,0,0,4,213.15 
2074,國立臺東大學,英美語文學系,1.5,2,0,0,1,1,0,0,0,0,18,282.75 
2075,國立臺東大學,華語文學系,2,1.5,0,0,1,0,0,0,0,0,21,222.25 
2076,國立臺東大學,身心整合與運動休閒產業學系,1.5,2,0,0,0,0,0,0,0,1.5,9,155.90 
2077,國立臺東大學,公共與文化事務學系,2,0,0,0,1.5,1.5,1,0,0,0,15,382.20 
2102,國立臺東大學,應用數學系,2,1.5,2,0,0,0,0,0,0,0,11,191.90 
2103,國立臺東大學,應用科學系化學及奈米科學組,1,1,1.5,0,0,0,0,1.5,2,0,17,223.70 
2104,國立臺東大學,應用科學系應用物理組,1,1,1.5,0,0,0,0,2,1.5,0,6,246.50 
2105,國立臺東大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,14,279.70 
2106,國立臺東大學,資訊工程學系,1.5,2,2,0,0,0,0,0,0,0,18,206.45 
2107,國立臺東大學,生命科學系,1.5,1,0,0,0,0,0,0,1,2,23,240.90 
2110,國立臺東大學,綠色與資訊科技學士學位學程,1,1,0,2,0,0,0,0,0,0,5,211.70 
2111,國立體育大學,體育推廣學系A,2,2,0,1.5,0,0,1,0,0,0,18,330.80 
2114,國立體育大學,運動保健學系B,2,2,1,0,0,0,0,0,0,1.75,13,337.43 
2115,國立體育大學,休閒產業經營學系,2,2,0,1.25,0,0,0,0,0,0,19,237.50 
2117,元智大學,管理學院學士班(企業管理),1,1,0,1,0,0,0,0,0,0,35,148.50 
2120,元智大學,管理學院學士班(財務金融),1,1,0,1,0,0,0,0,0,0,35,166.00 
2121,元智大學,管理學院學士班(國際企業),1,1,0,1,0,0,0,0,0,0,32,153.40 
2122,元智大學,管理學院學士班(會計),1,1,0,1,0,0,0,0,0,0,22,163.90 
2123,元智大學,管理學院學士班(英語專班),1,1,0,1,0,0,0,0,0,0,6,196.90 
2124,元智大學,工業工程與管理學系(B組),1.75,2,0,2,0,0,0,0,0,0,20,273.03 
2125,元智大學,資訊傳播學系設計組,1,1,0,1,0,0,0,0,0,0,14,147.40 
2126,元智大學,資訊傳播系科技組(第一類組),1,1,0,1,0,0,0,0,0,0,8,144.40 
2127,元智大學,資訊管理學系(社會組),1.75,2,0,2,0,0,0,0,0,0,31,283.83 
2130,元智大學,資訊工程學系(資訊應用組),1,1,0,1,0,0,0,0,0,0,18,197.30 
2131,元智大學,應用外語學系,1,1.5,0,0,1,0,0,0,0,0,25,184.05 
2132,元智大學,中國語文學系,1.5,1,0,0,1,0,0,0,0,0,25,166.40 
2133,元智大學,社會暨政策科學學系,1,1,0,0,0,0,1,0,0,0,12,157.70 
2134,元智大學,藝術與設計學系,1,1,0,0,1,0,0,0,0,0,14,164.30 
2135,元智大學,人文社會學院英語學位學程,1,1.5,0,0,1,0,0,0,0,0,15,159.50 
2136,元智大學,機械工程學系,0,1,2,0,0,0,0,2,0,0,56,194.60 
2137,元智大學,化學工程與材料科學學系,1,1,1.75,0,0,0,0,2,2,0,46,330.20 
2140,元智大學,工業工程與管理學系(A組),1.75,2,2,0,0,0,0,0,0,0,16,214.18 
2141,元智大學,工程學院英語學士學位學程,0,1.5,2,0,0,0,0,2,0,0,21,160.20 
2142,元智大學,資訊傳播系科技組(第二類組),1,1,1,0,0,0,0,0,0,0,6,122.50 
2143,元智大學,資訊管理學系(自然組),1.75,2,2,0,0,0,0,0,0,0,6,291.70 
2144,元智大學,資訊工程學系(資訊工程組),1,1,1,0,0,0,0,1,1,0,32,272.70 
2145,元智大學,資訊學院英語學士學位學程,1,1,1,0,0,0,0,1,1,0,7,229.40 
2146,元智大學,電機工程學系,0,1,1.25,0,0,0,0,1.25,0,0,49,184.63 
2147,元智大學,通訊工程學系(電機通訊組),1,1,1,0,0,0,0,1,0,0,25,178.60 
2150,元智大學,通訊工程學系(資訊通訊組),1,1,1,0,0,0,0,1,0,0,24,168.20 
2151,元智大學,光電工程學系,1,1.25,1.5,0,0,0,0,1.5,1,0,24,248.58 
2152,元智大學,電機通訊學院英語學位學程,0,1.25,1,0,0,0,0,1,0,0,28,131.35 
2153,國立中正大學,中國文學系,2,1.25,0,1,1,1,0,0,0,0,31,433.73 
2154,國立中正大學,外國語文學系,1,2,0,1,1,1,0,0,0,0,32,442.70 
2155,國立中正大學,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,30,433.50 
2156,國立中正大學,哲學系,1.5,2,0,2,1,0,1,0,0,0,23,530.85 
2157,國立中正大學,社會福利學系,1.5,1.5,0,1,1,0,0,0,0,0,21,351.45 
2160,國立中正大學,勞工關係學系,1.5,2,0,1,1,0,1.5,0,0,0,26,508.30 
2161,國立中正大學,政治學系,1,2,0,1,1,0,1.5,0,0,0,1,502.00 
2162,國立中正大學,傳播學系,1.5,1.5,0,1,1,1,0,0,0,0,21,432.30 
2163,國立中正大學,經濟學系,1,2,0,2,0,0,0,0,0,0,43,384.30 
2164,國立中正大學,財務金融學系,1,2,0,2,0,0,0,0,0,0,46,389.20 
2165,國立中正大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,60,411.15 
2166,國立中正大學,會計與資訊科技學系,1.5,2,0,2,0,0,0,0,0,0,33,419.15 
2167,國立中正大學,法律學系法學組,1.5,1.5,0,1,1,0,1,0,0,0,23,455.80 
2170,國立中正大學,法律學系法制組,1.5,1.5,0,1,1,0,1,0,0,0,23,453.20 
2171,國立中正大學,財經法律學系,1.5,1.5,0,1,1,0,1,0,0,0,5,460.90 
2172,國立中正大學,成人及繼續教育學系,1,1.25,0,1,1,0,1,0,0,0,13,373.45 
2173,國立中正大學,犯罪防治學系,1.25,1.5,0,1,0,0,1.5,0,0,0,19,393.10 
2174,國立中正大學,數學系,0,1.25,2,0,0,0,0,1,0,0,27,265.08 
2175,國立中正大學,物理學系,1,1,1.5,0,0,0,0,1.5,1,0,15,382.45 
2176,國立中正大學,化學暨生物化學系,1,1.25,1.25,0,0,0,0,1,2,0,14,416.68 
2177,國立中正大學,地球與環境科學系,0,1,1.5,0,0,0,0,1.5,1.5,0,20,338.90 
2200,國立中正大學,資訊工程學系,1,1.5,1.25,0,0,0,0,1,1,0,26,380.00 
2201,國立中正大學,電機工程學系甲組,1,1,1,0,0,0,0,1,1,0,3,349.90 
2202,國立中正大學,電機工程學系乙組,0,1,2,0,0,0,0,2,1,0,32,412.70 
2203,國立中正大學,機械工程學系,1,1.5,2,0,0,0,0,2,1,0,50,477.90 
2204,國立中正大學,化學工程學系,1,1.25,1.25,0,0,0,0,1,1.25,0,30,367.85 
2205,國立中正大學,通訊工程學系,1,1,1,0,0,0,0,1.5,1,0,12,359.15 
2206,國立中正大學,資訊管理學系,1,2,2,0,0,0,0,1,1,0,34,431.40 
2207,國立中正大學,心理學系,1,1.5,1.5,0,0,0,0,0,0,1.25,33,334.15 
2210,國立中正大學,生物醫學科學系,1,1.25,1,0,0,0,0,0,1.5,1.5,20,389.15 
2212,大葉大學,機械與自動化工程學系,2,2,0,1.75,0,0,0,0,0,0,9,110.70 
2213,大葉大學,電機工程學系(產學合作組),2,2,1.75,0,0,0,0,0,0,0,18,96.40 
2214,大葉大學,材料科學與工程學系,1,0,2,0,0,0,0,2,2,0,1,161.60 
2215,大葉大學,消防安全學士學位學程,2,2,0,1.75,0,0,0,0,0,0,11,101.50 
2216,大葉大學,資訊工程學系,2,1.75,0,2,0,0,0,0,0,0,11,119.55 
2217,大葉大學,環境工程學系,2,2,0,1.75,0,0,0,0,0,0,3,111.50 
2220,大葉大學,企業管理學系(經營管理組),2,1,0,0,2,2,0,0,0,0,6,205.20 
2221,大葉大學,企業管理學系(行銷流通組),2,1,0,0,2,2,0,0,0,0,4,259.40 
2222,大葉大學,資訊管理學系,2,1.75,0,2,0,0,0,0,0,0,6,134.10 
2223,大葉大學,工業工程與管理學系,2,2,0,1,2,1,0,0,0,0,2,284.80 
2224,大葉大學,人資暨公關系(人資管理組),2,1,0,0,2,1,2,0,0,0,3,274.10 
2225,大葉大學,人資暨公關系(公關行銷組),2,1,0,0,2,1,2,0,0,0,1,351.00 
2226,大葉大學,會計資訊學系(會計管理組),2,1,0,0,2,2,0,0,0,0,1,301.80 
2227,大葉大學,會計資訊學系(投資理財組),2,1,0,0,2,2,0,0,0,0,2,204.10 
2230,大葉大學,國際企業管理系(貿易經營組),2,1,0,0,2,2,0,0,0,0,7,225.80 
2231,大葉大學,國際企業管理系(行銷創意組),2,1,0,0,2,2,0,0,0,0,0,--
2232,大葉大學,財務金融學系(銀行專業組),2,0,0,1,2,2,0,0,0,0,1,263.20 
2233,大葉大學,財務金融學系(投資管理組),2,0,0,1,2,2,0,0,0,0,1,241.60 
2235,大葉大學,視覺傳達設計學系,2,2,0,0,2,1,0,0,0,0,17,186.00 
2236,大葉大學,傳播藝術學士學位學程,2,1,0,0,2,2,0,0,0,0,7,211.10 
2237,大葉大學,多媒體數位內容學位學程,2,1,0,1,2,2,0,0,0,0,7,214.20 
2240,大葉大學,綠產品設計學程(生活設計組),2,2,0,1,2,1,0,0,0,0,2,250.40 
2241,大葉大學,空間設計學系(建築組),2,1,0,1,2,2,0,0,0,0,12,213.80 
2242,大葉大學,空間設計學系(室內設計組),2,1,0,1,2,2,0,0,0,0,14,277.20 
2244,大葉大學,英語學系,2,2,0,0,2,1,0,0,0,0,9,193.00 
2245,大葉大學,文創產業國際人才學位學程,2,2,0,0,1.75,0,0,0,0,0,3,174.60 
2246,大葉大學,應用日語學系,2,1,0,0,2,2,0,0,0,0,11,205.00 
2247,大葉大學,歐洲文化與旅遊學程(法語組),2,1,0,0,1,2,2,0,0,0,2,260.00 
2250,大葉大學,歐洲文化與旅遊學程(德語組),2,1,0,0,1,2,2,0,0,0,0,--
2251,大葉大學,歐洲文化與旅遊學程(西語組),2,1,0,0,1,2,2,0,0,0,2,342.00 
2252,大葉大學,生物產業科技學系,2,1.75,0,0,0,0,0,0,2,0,4,136.00 
2253,大葉大學,分子生物科技系(醫檢管理組),2,2,0,1.75,0,0,0,0,0,0,6,110.80 
2254,大葉大學,分子生物科技系(生物醫藥組),2,1.75,0,0,0,0,0,0,0,2,9,150.75 
2255,大葉大學,生物資源系(生態多樣性組),2,1.75,0,0,0,0,0,0,0,2,8,153.45 
2256,大葉大學,生物資源系(微生物開發組),2,0,0,0,0,0,0,0,1.75,2,1,134.10 
2257,大葉大學,藥用植物保健系(中藥保健組),2,2,0,1.75,0,0,0,0,0,0,13,108.30 
2260,大葉大學,觀光旅遊學系,2,1,0,1,2,2,0,0,0,0,10,195.20 
2261,大葉大學,餐旅管理學系,2,1,0,0,2,2,0,0,0,0,11,210.00 
2262,大葉大學,休閒事業管理學系,2,1,0,0,2,2,0,0,0,0,2,233.90 
2263,大葉大學,婚禮企劃暨節慶管理學位學程,2,1,0,0,2,2,0,0,0,0,1,330.90 
2264,大葉大學,烘焙暨飲料調製學士學位學程,2,1,0,0,2,2,0,0,0,0,9,204.90 
2265,大葉大學,護理學系,2,2,0,1.75,0,0,0,0,0,0,21,213.10 
2266,大葉大學,運動健康管理學系,2,1,0,0,2,2,0,0,0,0,11,217.00 
2267,大葉大學,視光學系,1,2,2,0,0,0,0,1,0,2,15,132.50 
2270,大葉大學,醫療器材設計與材料學位學程,1,0,1,0,0,0,0,2,2,2,1,154.00 
2271,中華大學,電機工程學系,2,1,1,0,0,0,0,2,2,0,20,145.30 
2272,中華大學,機械工程學系(精密機械組),2,1,1,0,0,0,0,2,2,0,3,175.50 
2273,中華大學,機械工程學系(智慧自動化組),2,1,1,0,0,0,0,2,2,0,9,167.10 
2274,中華大學,電子工程學系,2,1,1,0,0,0,0,2,2,0,1,290.20 
2275,中華大學,光機電與材料學士學位學程,2,1,1,0,0,0,0,2,2,0,3,221.00 
2276,中華大學,工業管理學系,2,1,0,1,2,2,0,0,0,0,11,246.90 
2277,中華大學,企業管理學系(企業管理組),2,1,0,1,2,2,0,0,0,0,7,270.80 
2300,中華大學,企業管理學系(行銷管理組),2,1,0,1,2,2,0,0,0,0,2,264.40 
2301,中華大學,財務管理學系,2,1,0,1,2,2,0,0,0,0,6,239.40 
2302,中華大學,國際企業學系,1.75,0,0,0,2,2,0,0,0,0,5,211.15 
2303,中華大學,運輸科技與物流管理學系,2,1,0,1,2,2,0,0,0,0,4,264.30 
2304,中華大學,科技管理學系,2,1,0,1,2,2,0,0,0,0,2,288.60 
2305,中華大學,建築與都計學系(建築設計組),2,0,0,0,1.75,2,0,0,0,0,11,193.05 
2306,中華大學,建築與都計學系(環規管理組),2,1.75,0,0,0,0,0,0,0,2,4,146.55 
2307,中華大學,建築與都計學系(建築科技組),2,1.75,0,0,0,0,0,2,0,0,7,125.65 
2310,中華大學,景觀建築學系,2,1,0,1,2,2,0,0,0,0,6,256.20 
