系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
1135,中國文化大學,法律學系財經法律組,1.5,1.5,0,0,1,1,1,0,0,0,70,290.9
1136,中國文化大學,政治學系,1.5,1,0,0,1.5,0,0,0,0,0,42,170.5
1137,中國文化大學,經濟學系,1.75,2,0,2,0,0,0,0,0,0,54,216.5
1140,中國文化大學,勞工關係學系勞資關係組,2,1.5,0,0,2,0,0,0,0,0,30,223.65
1141,中國文化大學,勞工關係學系人力資源組,2,1.5,0,0,2,0,0,0,0,0,26,223.5
1142,中國文化大學,社會福利學系,1.5,1.5,0,1.5,1,0,1,0,0,0,80,248.03
1143,中國文化大學,行政管理學系,1.5,1.5,0,0,1,0,2,0,0,0,86,272.03
1144,中國文化大學,園藝暨生物技術學系,1,1.5,0,0,0,0,0,0,1.5,2,18,205.2
1145,中國文化大學,動物科學系,1,2,0,0,0,0,0,0,2,2,30,238.5
1146,中國文化大學,森林暨自然保育學系,2,1,0,0,2,2,0,0,0,0,19,325.75
1147,中國文化大學,土地資源學系,2,2,0,1.75,1,1,0,0,0,0,26,291.3
1150,中國文化大學,生活應用科學系,2,1,0,1,2,2,0,0,0,0,27,351.9
1151,中國文化大學,保健營養學系,2,1,0,0,0,0,0,0,2,2,10,298.15
1152,中國文化大學,化學工程與材料工程學系,2,1,2,0,0,0,0,1,2,0,30,262.8
1153,中國文化大學,電機工程學系A組,2,2,2,0,0,0,0,1,1,0,27,287
1154,中國文化大學,電機工程學系B組,2,2,1,0,0,0,0,2,1,0,26,269.7
1155,中國文化大學,機械工程學系,2,1,2,0,0,0,0,2,1,0,70,245.55
1156,中國文化大學,紡織工程學系,2,2,0,1.5,0,0,0,0,0,0,11,201.9
1157,中國文化大學,資訊工程學系A組,2,1,2,0,0,0,0,2,1,0,20,316.65
1160,中國文化大學,資訊工程學系B組,2,1,0,2,2,1,0,0,0,0,20,355.1
1161,中國文化大學,國際貿易學系,2,2,0,1,1,1,0,0,0,0,86,282.5
1162,中國文化大學,國際企業管理學系,1,2,0,1,1,1,0,0,0,0,102,233.8
1163,中國文化大學,會計學系,2,2,0,1,2,1,0,0,0,0,60,333.7
1164,中國文化大學,觀光事業學系,1,2,0,0,2,1.5,1,0,0,0,55,342.6
1165,中國文化大學,資訊管理學系,1,1.5,0,1.5,1,2,0,0,0,0,62,295.35
1166,中國文化大學,財務金融學系金融行銷組,1,2,0,0,2,2,0,0,0,0,22,333.5
1167,中國文化大學,財務金融學系財務金融組,2,2,0,1.5,1,1,0,0,0,0,44,313.3
1170,中國文化大學,全球商務學士學位學程,1,2,0,1,0,0,0,0,0,0,12,148
1171,中國文化大學,新聞學系,2,2,0,1,1,0,2,0,0,0,81,340.3
1172,中國文化大學,廣告學系A組,2,2,0,1,0,0,1,0,0,0,23,258.4
1174,中國文化大學,資訊傳播學系,1.5,2,0,2,1,0,1,0,0,0,55,292.9
1175,中國文化大學,大眾傳播學系,2,1,0,1,2,0,2,0,0,0,58,392.4
1200,中國文化大學,音樂學系B組,2,1.5,0,0,1,0,0,0,0,0,3,255.78
1201,中國文化大學,戲劇學系,2,1,0,0,1,1,0,0,0,0,5,321.75
1202,中國文化大學,都市計劃與開發管理學系,1.5,2,0,1,1,1.5,0,0,0,0,26,287.9
1203,中國文化大學,建築及都市設計學系,2,2,0,1.5,0,0,0,0,0,0,32,232.9
1204,中國文化大學,景觀學系,2,2,0,1,0,0,0,0,0,0,31,195.3
1205,中國文化大學,教育學系,2,1.5,0,0,0,0,1.5,0,0,0,31,228.13
1206,中國文化大學,心理輔導學系,2,2,0,0,0,0,1.75,0,0,0,22,286.4
1207,中國文化大學,運動與健康促進學系,2,2,0,0,0,0,0,0,0,1.75,3,248.9
1210,靜宜大學,英國語文學系,1.5,2,0,0,1.5,0,0,0,0,0,50,213.1
1211,靜宜大學,西班牙語文學系,2,1.5,0,0,1,1,0,0,0,0,39,263
1212,靜宜大學,日本語文學系,2,1,0,0,1.5,1.5,0,0,0,0,57,313.45
1213,靜宜大學,中國文學系,2,0,0,0,2,1,0,0,0,0,66,265
1214,靜宜大學,社會工作與兒童少年福利學系,2,1,0,0,2,1,0,0,0,0,23,310.6
1215,靜宜大學,台灣文學系,2,0,0,0,1.25,1.25,0,0,0,0,15,243.8
1216,靜宜大學,法律學系,2,1,0,1,0,0,1,0,0,0,29,264.65
1217,靜宜大學,生態人文學系(自然組),2,2,0,0,0,0,0,0,0,1.5,9,232
1220,靜宜大學,生態人文學系(人文組),2,2,0,0,1.5,0,0,0,0,0,9,238.9
1221,靜宜大學,大眾傳播學系,2,1.75,0,0,1,0,1.75,0,0,0,18,326.03
1222,靜宜大學,財務工程學系,2,1.5,0,2,0,0,0,0,0,0,12,241.38
1223,靜宜大學,應用化學系,2,1.5,0,0,0,0,0,0,2,0,28,200.63
1224,靜宜大學,食品營養學系營養與保健組,2,1,0,0,0,0,0,0,2,2,10,311.8
1225,靜宜大學,食品營養系食品與生物技術組,2,1,0,0,0,0,0,0,2,2,15,300.2
1226,靜宜大學,化粧品科學系,2,1,0,0,0,0,0,0,2,0,32,190.15
1227,靜宜大學,資料科學暨大數據分析應用系,2,1.5,0,2,0,0,0,0,0,0,14,235.45
1230,靜宜大學,企業管理學系,2,2,0,0,2,1,0,0,0,0,67,324.3
1231,靜宜大學,國企學系(國際經營與行銷組),1.5,1.5,0,0,1,0,1,0,0,0,23,236.23
1232,靜宜大學,國企學系(國際貿易與運籌組),1.5,1.5,0,0,1,1,0,0,0,0,21,239.13
1233,靜宜大學,會計學系,2,1.5,0,1.5,1,1,0,0,0,0,56,306.03
1234,靜宜大學,觀光事業學系(甲組),2,0,0,0,1,2,2,0,0,0,18,397.9
1235,靜宜大學,觀光事業學系(乙組),2,0,0,1,2,2,0,0,0,0,18,359
1236,靜宜大學,觀光事業學系(丙組),2,1,0,0,2,2,0,0,0,0,17,352.65
1237,靜宜大學,財務金融學系(金融管理組),1.5,1.25,0,1,1.5,0,0,0,0,0,32,230.98
1240,靜宜大學,財務金融學系(投資管理組),1.5,1,0,1.25,0,1.5,0,0,0,0,33,246.5
1241,靜宜大學,資訊管理系(應用軟體開發組),2,1.75,0,2,0,0,0,0,0,0,6,255.71
1242,靜宜大學,資訊管理系(行動雲端商務組),2,0,0,2,1,1,0,0,0,0,7,300.2
1243,靜宜大學,資訊管理學系(物聯網應用組),2,2,0,1.75,0,0,0,0,0,0,8,243.6
1244,靜宜大學,資工系(電子與系統設計組),2,1.5,0,2,0,0,0,0,0,0,8,249.23
1245,靜宜大學,資工系(人工智慧與網路組),2,1.5,0,2,0,0,0,0,0,0,8,258.7
1246,靜宜大學,資工系(智慧生活與設計組),2,0,0,2,0,0,1.5,0,0,0,8,266.2
1247,靜宜大學,資傳工程系(網路與多媒體組),2,1,0,2,0,0,0,0,0,0,10,225.25
1250,靜宜大學,資訊傳播工程系(遊戲開發組),2,1,0,2,0,0,0,0,0,0,11,224.55
1251,靜宜大學,資訊傳播工程系(動畫設計組),2,0,0,1,0,0,2,0,0,0,9,262.2
1252,靜宜大學,寰宇管理學士學位學程,1.25,2,0,1,0,0,0,0,0,0,16,160.9
1253,靜宜大學,寰宇外語教育學士學位學程,1,2,0,0,1,0,0,0,0,0,7,180.4
1254,大同大學,機械工程學系電子機械組(甲),2,1.75,2,0,0,0,0,0,0,0,13,243.96
1255,大同大學,機械工程學系電子機械組(乙),2,1.75,0,2,0,0,0,0,0,0,6,278.15
1256,大同大學,機械工程學系精密機械組(甲),2,1.75,2,0,0,0,0,0,0,0,6,261.89
1257,大同大學,機械工程學系精密機械組(乙),2,1.75,0,2,0,0,0,0,0,0,4,283.2
1260,大同大學,電機工程學系(甲組),2,1,2,0,0,0,0,0,0,0,16,240.4
1261,大同大學,電機工程學系(乙組),2,1,0,0,0,0,0,2,0,0,15,230.4
1262,大同大學,化學工程學系,2,1.75,0,0,0,0,0,0,2,0,29,226.23
1263,大同大學,工業設計學系(自然組),2,2,1,0,0,0,0,0,0,0,13,236.86
1264,大同大學,工業設計學系(社會一組),2,2,0,1,0,0,0,0,0,0,13,273.5
1265,大同大學,工業設計學系(社會二組),0,2,0,0,2,1,0,0,0,0,13,280.2
1266,大同大學,事業經營學系(甲組),1,2,0,0,1,1,0,0,0,0,25,234.5
1267,大同大學,事業經營學系(乙組),1,1.5,0,1.5,0,0,0,0,0,0,12,184.4
1270,大同大學,資訊工程學系(甲組),2,1.5,1,0,0,0,0,0,0,0,19,233.13
1271,大同大學,資訊工程學系(乙組),2,1.5,0,1,0,0,0,0,0,0,18,223.55
1272,大同大學,材料工程學系,2,1,0,2,0,0,0,0,0,0,32,222.3
1273,大同大學,生物工程學系,2,1.75,0,0,0,0,0,0,0,2,16,271.18
1274,大同大學,資訊經營學系,2,2,0,1.75,0,0,0,0,0,0,19,246.65
1275,大同大學,媒體設計系互動設計組(一),1.75,2,0,2,0,0,0,0,0,0,11,280.3
1276,大同大學,媒體設計系互動設計組(二),0,1,0,0,2,1.5,0,0,0,0,8,280.2
1277,大同大學,媒體設計系遊戲設計組(一),1.75,2,0,2,0,0,0,0,0,0,9,286.4
1300,大同大學,媒體設計系遊戲設計組(二),0,1,0,0,2,1.5,0,0,0,0,7,274.4
1301,大同大學,應用外語學系,2,2,0,0,1.75,0,0,0,0,0,19,300.3
1302,輔仁大學,中國文學系,2,1.25,0,0,2,0,0,0,0,0,42,328.76
1303,輔仁大學,歷史學系,2,1.75,0,0,2,0,0,0,0,0,50,346.74
1304,輔仁大學,哲學系,2,2,0,2,1,1,0,0,0,0,51,412
1311,輔仁大學,應用美術學系,1,1,0,1,1,1,0,0,0,0,36,307.6
1312,輔仁大學,景觀設計學系(社會組),1,1.5,0,1,2,2,0,0,0,0,26,480.88
1313,輔仁大學,景觀設計學系(自然組),1,1.5,1,0,0,0,0,0,0,2,7,283.45
1314,輔仁大學,影像傳播學系,2,2,0,1,1,1,0,0,0,0,26,469.2
1315,輔仁大學,新聞傳播學系,2,2,0,1,1,0,1,0,0,0,30,459.4
1316,輔仁大學,廣告傳播學系,1.5,1.5,0,1.5,1,1,0,0,0,0,36,435.45
1317,輔仁大學,圖書資訊學系,2,2,0,2,1,1,0,0,0,0,27,480.7
1321,輔仁大學,體育學系運動健康管理組,2,2,2,0,0,0,0,0,0,1,22,303.6
1322,輔仁大學,教育領導與科技發展學位學程,2,2,0,1,1,1,0,0,0,0,15,419.5
1323,輔仁大學,護理學系,1.5,1.5,1,0,0,0,0,0,0,1.25,39,302.15
1324,輔仁大學,公共衛生學系,1.5,1.5,1,0,0,0,0,0,1,1.25,34,321.93
1325,輔仁大學,醫學系(自費),0,1,1,0,0,0,0,1,1,1,41,431.45
1326,輔仁大學,醫學系(公費),0,1.25,1,0,0,0,0,1,1,1.25,1,468.66
1327,輔仁大學,臨床心理學系,1.25,1.5,1,0,0,0,0,0,0,1.25,17,320.9
1330,輔仁大學,職能治療學系,1.25,2,1,0,0,0,0,1,0,2,25,471.5
1331,輔仁大學,呼吸治療學系,1,1.25,0,0,0,0,0,1,0,1.25,16,282.68
1332,輔仁大學,數學系資訊數學組,1.25,1.25,2,0,0,0,0,0,0,0,17,213.36
1333,輔仁大學,數學系應用數學組,1.25,1.25,2,0,0,0,0,0,0,0,32,219.43
1334,輔仁大學,化學系,0,1.5,1.5,0,0,0,0,0,2,0,17,253.33
1335,輔仁大學,資訊工程學系,1,1,1,0,0,0,0,1,1,0,31,271.2
1336,輔仁大學,生命科學系,0,2,0,0,0,0,0,0,1.5,2,39,269.3
1337,輔仁大學,物理學系物理組,1,1,1,0,0,0,0,2,0,0,21,215.3
1340,輔仁大學,物理學系光電物理組,1,1,1,0,0,0,0,2,1,0,20,271.42
1341,輔仁大學,電機工程學系,1,1,1,0,0,0,0,1,0,0,65,206.9
1342,輔仁大學,醫學資訊與創新應用學位學程,1,1,1,0,0,0,0,1,1,0,8,255.05
1343,輔仁大學,英國語文學系,1,2,0,0,1,0,0,0,0,0,19,291.2
1344,輔仁大學,法國語文學系,1.5,1.5,0,0,1,1,0,0,0,0,17,350.9
1345,輔仁大學,西班牙語文學系,1.5,1.5,0,0,1,1,0,0,0,0,22,351.13
1346,輔仁大學,日本語文學系,1.5,1.5,0,1,1,1,0,0,0,0,23,397
1347,輔仁大學,義大利語文學系,1.5,1.5,0,0,1,1,0,0,0,0,17,342.7
1350,輔仁大學,德語語文學系,1.5,1.5,0,0,1.25,0,0,0,0,0,20,296.83
1351,輔仁大學,織品服裝學系織品設計組,2,2,0,1.5,0,0,0,0,0,0,21,314.4
1352,輔仁大學,織品服裝學系服飾設計組,2,2,0,1.5,0,0,0,0,0,0,10,334.2
1353,輔仁大學,織品服裝學系織品服飾行銷組,2,2,0,1.5,0,0,0,0,0,0,33,333.8
1354,輔仁大學,餐旅管理學系,2,2,0,1.5,1,1,0,0,0,0,23,462.6
1355,輔仁大學,兒童與家庭學系,2,2,0,1,0,0,1,0,0,0,23,345.3
1356,輔仁大學,食品科學系,1,2,1,0,0,0,0,0,2,2,17,437
1357,輔仁大學,營養科學系,1,2,1,0,0,0,0,0,2,2,17,486.6
1360,輔仁大學,法律學系,1.5,1.5,0,1,1,0,1,0,0,0,64,419.18
1361,輔仁大學,財經法律學系,1.5,1.5,0,1,1,0,1,0,0,0,32,427.08
1362,輔仁大學,企業管理學系,1.5,1.5,0,1.5,1,1,0,0,0,0,55,439.7
1363,輔仁大學,會計學系,1.5,1.5,0,1.5,1,1,0,0,0,0,45,455.7
1364,輔仁大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,25,369.5
1365,輔仁大學,統計資訊學系,1.5,2,0,2,0,0,0,0,0,0,44,361.6
1366,輔仁大學,金融與國際企業學系,1.5,2,0,2,0,0,0,0,0,0,42,399.5
1367,輔仁大學,社會學系,1.5,1.5,0,1.5,0,0,1,0,0,0,25,346.93
1370,輔仁大學,社會工作學系,1.5,1.5,0,1,0,0,1,0,0,0,30,302.65
1371,輔仁大學,經濟學系,1,2,0,2,1,1,0,0,0,0,45,470.1
1372,輔仁大學,宗教學系,2,2,0,0,1.5,0,0,0,0,0,6,301.65
1373,輔仁大學,心理學系,2,2,1.5,0,0,0,0,0,0,0,29,346.7
1374,國立臺灣海洋大學,商船學系,1,1.5,1.5,0,0,0,0,1.5,0,0,24,310.68
1375,國立臺灣海洋大學,航運管理學系,1,2,0,1.5,0,0,0,0,0,0,30,324.9
1376,國立臺灣海洋大學,運輸科學系A組,1,2,0,2,0,0,0,0,0,0,13,360.4
1377,國立臺灣海洋大學,運輸科學系B組,1,2,2,0,0,0,0,0,0,0,10,315.6
1400,國立臺灣海洋大學,輪機工程學系能源應用組,1,1.5,1.5,0,0,0,0,1.5,1,0,18,381.25
1401,國立臺灣海洋大學,輪機工程學系動力工程組,1,1.5,1.5,0,0,0,0,1.5,1,0,8,398.88
1402,國立臺灣海洋大學,食品科學系食品科學組,1,2,1,0,0,0,0,0,2,2,9,459.3
1403,國立臺灣海洋大學,食品科學系生物科技組,1,2,1,0,0,0,0,0,2,2,19,440.8
1404,國立臺灣海洋大學,水產養殖學系,1,2,1,0,0,0,0,0,1.5,2,17,382.04
1405,國立臺灣海洋大學,生命科學暨生物科技學系,1,1.5,1,0,0,0,0,0,1.5,1.5,15,360.43
1406,國立臺灣海洋大學,環境生物與漁業科學學系,1,1.5,1.5,0,0,0,0,0,0,1.25,19,269.75
1407,國立臺灣海洋大學,海洋環境資訊系,1,1.5,1.5,0,0,0,0,1.5,1,0,13,343.68
1410,國立臺灣海洋大學,機械與機電工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,29,404.3
1411,國立臺灣海洋大學,系統工程暨造船學系,1,1.25,1.25,0,0,0,0,1.25,1,0,14,331.96
1412,國立臺灣海洋大學,河海工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,20,354.45
1413,國立臺灣海洋大學,電機工程學系,1,1,1,0,0,0,0,1,1,0,37,327.35
1414,國立臺灣海洋大學,資訊工程學系,1,1,1,0,0,0,0,1,0,0,32,265.6
1415,國立臺灣海洋大學,通訊與導航工程學系,1,1.5,1.5,0,0,0,0,1.5,0,0,8,352.78
1416,國立臺灣海洋大學,海洋觀光管理學士學位學程,1,2,0,1.5,0,0,0,0,0,0,7,307.2
1417,國立臺灣海洋大學,海洋法政學士學位學程,2,2,0,1,0,0,1,0,0,0,8,430.1
1420,國立臺灣海洋大學,光電與材料科技學系,1,1.25,1.5,0,0,0,0,1.5,1,0,9,400.94
1421,國立臺灣海洋大學,海洋文創設計產業學位學程,1.5,1,0,1,0,0,0,0,0,0,11,228.85
1422,國立臺灣海洋大學,海洋生物科技學士學位學程,1,1.5,1,0,0,0,0,0,1.5,1.5,8,340.93
1423,國立臺灣海洋大學,海洋工程科技學士學位學程,1,1.5,1.5,0,0,0,0,1.5,1,0,6,389.38
1424,國立臺灣海洋大學,海洋經營管理學士學位學程,1,2,0,1,0,0,0,0,0,0,5,281.6
1425,國立高雄師範大學,國文學系,1.5,1.25,0,1,1.25,1,0,0,0,0,47,397.45
1426,國立高雄師範大學,英語學系,1.25,2,0,1,1,1,0,0,0,0,63,423.2
1427,國立高雄師範大學,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,22,380.51
1430,國立高雄師範大學,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,10,444.53
1431,國立高雄師範大學,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,8,362.84
1432,國立高雄師範大學,事業經營學系,1.5,2,0,1.75,0,0,0,0,0,0,10,377.2
1440,國立高雄師範大學,數學系數學組,1,1.25,2,0,0,0,0,1.25,0,0,21,313.49
1441,國立高雄師範大學,數學系應用數學組,1,1.25,2,0,0,0,0,1.25,0,0,28,323
1442,國立高雄師範大學,物理學系,1,1,1.5,0,0,0,0,2,1,0,20,388.4
1443,國立高雄師範大學,化學系,1,2,1.5,0,0,0,0,1,2,0,23,456.6
1444,國立高雄師範大學,生物科技系,1,1.25,1,0,0,0,0,0,1,2,22,357.75
1445,國立高雄師範大學,工業科教系科技教育與訓練組,1,1.25,1.25,0,0,0,0,1.25,1,0,4,317.39
1446,國立高雄師範大學,工業科教系能源與冷凍空調組,1,1.25,1.25,0,0,0,0,1.25,1,0,6,307.39
1447,國立高雄師範大學,光電與通訊工程學系,1,1,1,0,0,0,0,1,1,0,24,296.25
1450,國立高雄師範大學,工業設計學系,1,1.5,1,0,0,0,0,1.5,1,0,20,338.7
1451,國立高雄師範大學,電子工程學系,1,1,1.5,0,0,0,0,1.5,1,0,36,359.55
1452,國立高雄師範大學,軟體工程與管理學系,1.25,1.5,1.5,0,0,0,0,1,1,0,18,374.9
1453,國立彰化師範大學,輔導與諮商系學校輔導諮商組,1.75,1.75,0,1.5,1,0,1,0,0,0,18,502.86
1454,國立彰化師範大學,輔導與諮商系社區輔導諮商組,1.75,1.75,0,1.5,1,0,1,0,0,0,20,491.64
1455,國立彰化師範大學,特殊教育學系,1.5,1.5,0,1,1,1,0,0,0,0,44,389.23
1456,國立彰化師範大學,數學系,1,1.25,2,0,0,0,0,1.25,0,0,49,312.7
1457,國立彰化師範大學,物理學系物理組,1,1,1.5,0,0,0,0,2,1.5,0,20,424.9
1460,國立彰化師範大學,物理學系光電組,1,1,1.5,0,0,0,0,2,1.5,0,16,432.65
1461,國立彰化師範大學,生物學系,1,1.75,1,0,0,0,0,0,1.5,2,19,411.61
1462,國立彰化師範大學,化學系,1,1.25,1,0,0,0,0,1.25,2,0,22,407.89
1463,國立彰化師範大學,英語學系,1.5,2,0,1,1,1,0,0,0,0,36,451.8
1464,國立彰化師範大學,國文學系,2,1.5,0,0,1.5,1,0,0,0,0,54,415.55
1466,國立彰化師範大學,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,27,378.13
1467,國立彰化師範大學,機電工程學系,1,2,2,0,0,0,0,2,1,0,25,494.8
1470,國立彰化師範大學,電機工程學系,1,2,2,0,0,0,0,2,1,0,25,516.4
1471,國立彰化師範大學,電子工程學系,1,2,2,0,0,0,0,2,1,0,27,504.4
1472,國立彰化師範大學,資訊工程學系,1,1.5,2,0,0,0,0,1.5,0,0,13,395.3
1473,國立彰化師範大學,企業管理學系,1,2,0,2,0,0,0,0,0,0,22,370
1474,國立彰化師範大學,會計學系,1.5,2,0,2,1,1,0,0,0,0,40,535.2
1475,國立彰化師範大學,資訊管理學系資訊管理組,1,2,0,2,0,0,0,0,0,0,8,374.9
1476,國立彰化師範大學,資訊管理系數位科技與管理組,1,2,2,0,0,0,0,0,0,0,8,328.8
1500,國立彰化師範大學,公務與公民教育系公民教育組,1.25,1.25,0,1,1,0,2,0,0,0,10,460.58
1501,國立彰化師範大學,公務與公民教育系公共事務組,1.25,1.25,0,1,1,0,2,0,0,0,11,459.61
1502,國立陽明大學,醫學系(自費),0,1,1,0,0,0,0,1,1,1,45,444.7
1503,國立陽明大學,醫學系(公費),0,1,1,0,0,0,0,1,1,1,12,427.6
1504,國立陽明大學,牙醫學系,0,1,1,0,0,0,0,1,1,1,25,433
1505,國立陽明大學,醫學生物技術暨檢驗學系,0,1.25,1,0,0,0,0,1,1.25,1.25,25,431.98
1506,國立陽明大學,生物醫學影像暨放射科學系,0,1,1.25,0,0,0,0,1.25,1.25,1,23,418.35
1507,國立陽明大學,物理治療暨輔助科技學系,0,1.25,1,0,0,0,0,1,1,1.25,24,431.45
1510,國立陽明大學,護理學系,1,1.5,1,0,0,0,0,0,1,1.5,16,431.98
1511,國立陽明大學,生命科學系暨基因科學研究所,0,1.25,1.25,0,0,0,0,1.25,1,1,12,430.28
1512,國立陽明大學,生物醫學工程學系,1,1,1,0,0,0,0,1,1,0,20,379.9
1513,國立陽明大學,學士班大一大二不分系,0,1.25,1.25,0,0,0,0,1.25,1,1,4,455.55
1514,國立陽明大學,藥學系,0,1,1,0,0,0,0,1,1,1,11,420
1515,中山醫學大學,醫學系,1,0,1,0,0,0,0,1,1,1,57,418
1516,中山醫學大學,牙醫學系,1,1,1,0,0,0,0,0,1,1.25,60,433.48
1517,中山醫學大學,醫學檢驗暨生物技術學系,1,1.5,0,0,0,0,0,0,1.5,1.75,48,368.5
1520,中山醫學大學,物理治療學系,1.5,1.5,1,0,0,0,0,1,0,1.5,18,448.8
1521,中山醫學大學,職能治療學系,1.25,1.5,0,0,0,0,0,0,0,1,30,263.08
1522,中山醫學大學,語言治療與聽力系語言治療組,1.5,2,0,0,0,0,0,1,0,1.5,31,403.3
1523,中山醫學大學,語言治療與聽力學系聽力組,1.5,2,0,0,0,0,0,1.5,0,1,28,380.2
1524,中山醫學大學,生物醫學科學學系,1,1.5,1,0,0,0,0,0,1.5,2,45,380.53
1525,中山醫學大學,視光學系,1,1.5,1,0,0,0,0,1.5,0,2,28,371.88
1526,中山醫學大學,醫學影像暨放射科學系,0,1,1.5,0,0,0,0,2,1,1,46,369.2
1527,中山醫學大學,心理學系,1.5,2,1,0,0,0,0,0,0,0,25,291.9
1530,中山醫學大學,營養學系,1,2,1,0,0,0,0,0,2,2,51,448.7
1531,中山醫學大學,公共衛生學系,2,2,1,0,0,0,0,0,1.5,1,32,383.5
1532,中山醫學大學,醫療產業科技管理學系,1,1.5,0,1.5,0,1,0,0,0,0,34,300.05
1533,中山醫學大學,職業安全衛生學系,2,1,1,0,0,0,0,0,1.5,2,24,372.55
1534,中山醫學大學,醫學應用化學系,1,1,1.5,0,0,0,0,0,2,0,25,315.85
1535,中山醫學大學,健康餐飲暨產業管理學系,2,1,1,0,0,0,0,0,2,2,28,372.6
1536,中山醫學大學,醫學資訊學系,1,2,2,0,0,0,0,0,0,0,17,277.8
1537,中山醫學大學,醫學社會暨社會工作學系,2,2,0,1,1,1,0,0,0,0,69,361.7
1540,中山醫學大學,應用外國語言學系,1.5,2,0,1,1,1,0,0,0,0,31,364.9
1541,中山醫學大學,護理學系,1.25,1.5,1,0,0,0,0,0,1,1.25,87,310.65
1542,國立中山大學,中國文學系,2,1,0,0,2,2,0,0,0,0,15,524.9
1543,國立中山大學,外國語文學系,1.5,2,0,1,1,1,0,0,0,0,11,490.3
1545,國立中山大學,劇場藝術學系(男),2,2,0,1,1,0,0,0,0,0,6,407.4
1546,國立中山大學,劇場藝術學系(女),2,2,0,1,1,0,0,0,0,0,7,422.2
1547,國立中山大學,生物科學系,1,1.25,1,0,0,0,0,0,1.25,1.5,31,370.5
1550,國立中山大學,化學系,1,1,1,0,0,0,0,1,2,0,24,411.1
1551,國立中山大學,物理學系,1,1.75,1.5,0,0,0,0,1.5,1,0,20,452.36
1552,國立中山大學,應用數學系,0,1,2,0,0,0,0,1.5,0,0,14,316.65
1553,國立中山大學,電機工程學系甲組,1,1,1,0,0,0,0,1,1,0,5,376.35
1554,國立中山大學,電機工程學系乙組,0,1,2,0,0,0,0,2,1,0,25,447.7
1555,國立中山大學,機械與機電工程學系,1,1.5,2,0,0,0,0,2,1,0,39,507.98
1556,國立中山大學,資訊工程學系,0,1,2,0,0,0,0,2,0,0,13,384.85
1557,國立中山大學,光電工程學系,1,1,1.5,0,0,0,0,1.5,1,0,20,415.6
1560,國立中山大學,材料與光電科學學系,1,1,1,0,0,0,0,1,1,0,17,347.9
1561,國立中山大學,企業管理學系,1.75,1.75,0,1.5,0,0,0,0,0,0,29,386.55
1562,國立中山大學,資訊管理學系(社會組),1.5,2,0,2,0,1,0,0,0,0,9,507.4
1563,國立中山大學,資訊管理學系(自然組),1.5,2,2,0,0,0,0,0,0,0,10,397.2
1564,國立中山大學,財務管理學系,1,1.5,0,1.5,0,0,0,0,0,0,20,319.95
1565,國立中山大學,海洋生物科技暨資源學系,0,1.5,1,0,0,0,0,0,1.5,1.5,17,326.3
1566,國立中山大學,海洋環境及工程學系,0,1.25,1.5,0,0,0,0,1.5,1,0,18,339.71
1567,國立中山大學,海洋科學系,1,1.25,1,0,0,0,0,0,1,0,12,276.6
1570,國立中山大學,政治經濟學系,1,1.5,0,1.5,0,0,1,0,0,0,19,376.23
1571,國立中山大學,社會學系,0,2,0,1,0,0,2,0,0,0,5,383.5
1572,長庚大學,醫學系(自費),0,1,1,0,0,0,0,1,1,1,23,438.3
1573,長庚大學,醫學系(公費),0,1,1,0,0,0,0,1,1,1,6,425.3
1574,長庚大學,中醫學系,1,1,1,0,0,0,0,0,1,1,14,423.2
1575,長庚大學,護理學系,1,1.5,1,0,0,0,0,0,1,1.5,62,360.68
1576,長庚大學,醫學生物技術暨檢驗學系,1,1,1,0,0,0,0,0,1.5,1.5,30,415.8
1577,長庚大學,醫學影像暨放射科學系,0,1.25,1.25,0,0,0,0,1.25,1,1,13,378.36
1600,長庚大學,物理治療學系,0,1.25,1,0,0,0,0,1,1,1.25,28,399.7
1601,長庚大學,職能治療學系,0,1.25,1,0,0,0,0,1,1,1.25,23,381.1
1602,長庚大學,生物醫學系,0,1.25,1,0,0,0,0,1,1.25,1.25,49,316.84
1603,長庚大學,呼吸治療學系,0,1.25,1,0,0,0,0,1.25,1,1.25,20,363.2
1604,長庚大學,電機工程系系統與晶片設計組,1,1.25,1.5,0,0,0,0,1.5,0,0,14,325.78
1605,長庚大學,電機工程學系通訊組,1,1.25,1.5,0,0,0,0,1.5,0,0,10,316.55
1606,長庚大學,機械工程學系,1,1.25,1.5,0,0,0,0,1.5,1,0,25,341.4
1607,長庚大學,化工與材料工程學系,1,1.25,1.25,0,0,0,0,1,1.25,0,24,336.99
1610,長庚大學,電子工程學系,1,1,1,0,0,0,0,1,1,0,44,265.8
1611,長庚大學,資訊工程學系,1,1.25,1.5,0,0,0,0,1.25,0,0,22,299.39
1612,長庚大學,醫務管理學系(社會組),1,1.5,0,1.25,0,0,0,0,0,0,9,265.98
