組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
40,國文、英文、物理、生物                                                                                         ,54,7,0.06,11699     ,96.38
40,國文、英文、物理、生物                                                                                         ,50,5,0.04,11704     ,96.42
40,國文、英文、物理、生物                                                                                         ,46,7,0.06,11711     ,96.47
40,國文、英文、物理、生物                                                                                         ,42,3,0.02,11714     ,96.50
40,國文、英文、物理、生物                                                                                         ,38,3,0.02,11717     ,96.52
40,國文、英文、物理、生物                                                                                         ,34,4,0.03,11721     ,96.56
40,國文、英文、物理、生物                                                                                         ,30,0,0,11721     ,96.56
40,國文、英文、物理、生物                                                                                         ,26,2,0.02,11723     ,96.57
40,國文、英文、物理、生物                                                                                         ,22,0,0,11723     ,96.57
40,國文、英文、物理、生物                                                                                         ,18,1,0.01,11724     ,96.58
40,國文、英文、物理、生物                                                                                         ,14,1,0.01,11725     ,96.59
40,國文、英文、物理、生物                                                                                         ,10,0,0,11725     ,96.59
40,國文、英文、物理、生物                                                                                         ,6,0,0,11725     ,96.59
40,國文、英文、物理、生物                                                                                         ,2,414,3.41,12139     ,100.0
41,國文、英文、物理、化學                                                                                         ,398,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,394,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,390,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,386,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,382,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,378,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,374,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,370,0,0,0         ,0.0
41,國文、英文、物理、化學                                                                                         ,366,1,0.01,1         ,0.01
41,國文、英文、物理、化學                                                                                         ,362,3,0.02,4         ,0.02
41,國文、英文、物理、化學                                                                                         ,358,4,0.02,8         ,0.04
41,國文、英文、物理、化學                                                                                         ,354,10,0.05,18        ,0.09
41,國文、英文、物理、化學                                                                                         ,350,28,0.15,46        ,0.24
41,國文、英文、物理、化學                                                                                         ,346,47,0.25,93        ,0.49
41,國文、英文、物理、化學                                                                                         ,342,76,0.4,169       ,0.89
41,國文、英文、物理、化學                                                                                         ,338,83,0.43,252       ,1.32
41,國文、英文、物理、化學                                                                                         ,334,126,0.66,378       ,1.98
41,國文、英文、物理、化學                                                                                         ,330,162,0.85,540       ,2.83
41,國文、英文、物理、化學                                                                                         ,326,191,1,731       ,3.83
41,國文、英文、物理、化學                                                                                         ,322,248,1.3,979       ,5.13
41,國文、英文、物理、化學                                                                                         ,318,255,1.34,1234      ,6.46
41,國文、英文、物理、化學                                                                                         ,314,276,1.45,1510      ,7.91
41,國文、英文、物理、化學                                                                                         ,310,308,1.61,1818      ,9.52
41,國文、英文、物理、化學                                                                                         ,306,307,1.61,2125      ,11.13
41,國文、英文、物理、化學                                                                                         ,302,331,1.73,2456      ,12.86
41,國文、英文、物理、化學                                                                                         ,298,356,1.86,2812      ,14.73
41,國文、英文、物理、化學                                                                                         ,294,321,1.68,3133      ,16.41
41,國文、英文、物理、化學                                                                                         ,290,331,1.73,3464      ,18.14
41,國文、英文、物理、化學                                                                                         ,286,349,1.83,3813      ,19.97
41,國文、英文、物理、化學                                                                                         ,282,362,1.9,4175      ,21.87
41,國文、英文、物理、化學                                                                                         ,278,372,1.95,4547      ,23.82
41,國文、英文、物理、化學                                                                                         ,274,379,1.99,4926      ,25.80
41,國文、英文、物理、化學                                                                                         ,270,378,1.98,5304      ,27.78
41,國文、英文、物理、化學                                                                                         ,266,395,2.07,5699      ,29.85
41,國文、英文、物理、化學                                                                                         ,262,376,1.97,6075      ,31.82
41,國文、英文、物理、化學                                                                                         ,258,367,1.92,6442      ,33.74
41,國文、英文、物理、化學                                                                                         ,254,398,2.08,6840      ,35.83
41,國文、英文、物理、化學                                                                                         ,250,380,1.99,7220      ,37.82
41,國文、英文、物理、化學                                                                                         ,246,376,1.97,7596      ,39.79
41,國文、英文、物理、化學                                                                                         ,242,361,1.89,7957      ,41.68
41,國文、英文、物理、化學                                                                                         ,238,358,1.88,8315      ,43.55
41,國文、英文、物理、化學                                                                                         ,234,357,1.87,8672      ,45.42
41,國文、英文、物理、化學                                                                                         ,230,322,1.69,8994      ,47.11
41,國文、英文、物理、化學                                                                                         ,226,350,1.83,9344      ,48.94
41,國文、英文、物理、化學                                                                                         ,222,336,1.76,9680      ,50.70
41,國文、英文、物理、化學                                                                                         ,218,347,1.82,10027     ,52.52
41,國文、英文、物理、化學                                                                                         ,214,308,1.61,10335     ,54.13
41,國文、英文、物理、化學                                                                                         ,210,344,1.8,10679     ,55.93
41,國文、英文、物理、化學                                                                                         ,206,327,1.71,11006     ,57.65
41,國文、英文、物理、化學                                                                                         ,202,312,1.63,11318     ,59.28
41,國文、英文、物理、化學                                                                                         ,198,335,1.75,11653     ,61.04
41,國文、英文、物理、化學                                                                                         ,194,298,1.56,11951     ,62.60
41,國文、英文、物理、化學                                                                                         ,190,299,1.57,12250     ,64.16
41,國文、英文、物理、化學                                                                                         ,186,287,1.5,12537     ,65.67
41,國文、英文、物理、化學                                                                                         ,182,304,1.59,12841     ,67.26
41,國文、英文、物理、化學                                                                                         ,178,306,1.6,13147     ,68.86
41,國文、英文、物理、化學                                                                                         ,174,310,1.62,13457     ,70.49
41,國文、英文、物理、化學                                                                                         ,170,299,1.57,13756     ,72.05
41,國文、英文、物理、化學                                                                                         ,166,284,1.49,14040     ,73.54
41,國文、英文、物理、化學                                                                                         ,162,272,1.42,14312     ,74.96
41,國文、英文、物理、化學                                                                                         ,158,272,1.42,14584     ,76.39
41,國文、英文、物理、化學                                                                                         ,154,299,1.57,14883     ,77.95
41,國文、英文、物理、化學                                                                                         ,150,258,1.35,15141     ,79.31
41,國文、英文、物理、化學                                                                                         ,146,293,1.53,15434     ,80.84
41,國文、英文、物理、化學                                                                                         ,142,250,1.31,15684     ,82.15
41,國文、英文、物理、化學                                                                                         ,138,261,1.37,15945     ,83.52
41,國文、英文、物理、化學                                                                                         ,134,231,1.21,16176     ,84.73
41,國文、英文、物理、化學                                                                                         ,130,243,1.27,16419     ,86.0
41,國文、英文、物理、化學                                                                                         ,126,251,1.31,16670     ,87.31
41,國文、英文、物理、化學                                                                                         ,122,213,1.12,16883     ,88.43
41,國文、英文、物理、化學                                                                                         ,118,187,0.98,17070     ,89.41
41,國文、英文、物理、化學                                                                                         ,114,209,1.09,17279     ,90.50
41,國文、英文、物理、化學                                                                                         ,110,168,0.88,17447     ,91.38
41,國文、英文、物理、化學                                                                                         ,106,134,0.7,17581     ,92.09
41,國文、英文、物理、化學                                                                                         ,102,172,0.9,17753     ,92.99
41,國文、英文、物理、化學                                                                                         ,98,131,0.69,17884     ,93.67
41,國文、英文、物理、化學                                                                                         ,94,124,0.65,18008     ,94.32
41,國文、英文、物理、化學                                                                                         ,90,105,0.55,18113     ,94.87
41,國文、英文、物理、化學                                                                                         ,86,94,0.49,18207     ,95.36
41,國文、英文、物理、化學                                                                                         ,82,69,0.36,18276     ,95.73
41,國文、英文、物理、化學                                                                                         ,78,58,0.3,18334     ,96.03
41,國文、英文、物理、化學                                                                                         ,74,45,0.24,18379     ,96.27
41,國文、英文、物理、化學                                                                                         ,70,27,0.14,18406     ,96.41
41,國文、英文、物理、化學                                                                                         ,66,22,0.12,18428     ,96.52
41,國文、英文、物理、化學                                                                                         ,62,20,0.1,18448     ,96.63
41,國文、英文、物理、化學                                                                                         ,58,16,0.08,18464     ,96.71
41,國文、英文、物理、化學                                                                                         ,54,10,0.05,18474     ,96.76
41,國文、英文、物理、化學                                                                                         ,50,9,0.05,18483     ,96.81
41,國文、英文、物理、化學                                                                                         ,46,7,0.04,18490     ,96.85
41,國文、英文、物理、化學                                                                                         ,42,6,0.03,18496     ,96.88
41,國文、英文、物理、化學                                                                                         ,38,2,0.01,18498     ,96.89
41,國文、英文、物理、化學                                                                                         ,34,2,0.01,18500     ,96.90
41,國文、英文、物理、化學                                                                                         ,30,4,0.02,18504     ,96.92
41,國文、英文、物理、化學                                                                                         ,26,1,0.01,18505     ,96.93
41,國文、英文、物理、化學                                                                                         ,22,1,0.01,18506     ,96.93
41,國文、英文、物理、化學                                                                                         ,18,1,0.01,18507     ,96.94
41,國文、英文、物理、化學                                                                                         ,14,1,0.01,18508     ,96.94
41,國文、英文、物理、化學                                                                                         ,10,0,0,18508     ,96.94
41,國文、英文、物理、化學                                                                                         ,6,0,0,18508     ,96.94
41,國文、英文、物理、化學                                                                                         ,2,584,3.06,19092     ,100.0
42,國文、英文、物理、化學、生物                                                                                      ,497.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,492.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,487.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,482.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,477.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,472.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,467.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,462.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,457.5,0,0,0         ,0.0
42,國文、英文、物理、化學、生物                                                                                      ,452.5,5,0.04,5         ,0.04
42,國文、英文、物理、化學、生物                                                                                      ,447.5,6,0.05,11        ,0.09
42,國文、英文、物理、化學、生物                                                                                      ,442.5,7,0.06,18        ,0.15
42,國文、英文、物理、化學、生物                                                                                      ,437.5,30,0.25,48        ,0.40
42,國文、英文、物理、化學、生物                                                                                      ,432.5,45,0.37,93        ,0.77
42,國文、英文、物理、化學、生物                                                                                      ,427.5,70,0.58,163       ,1.35
42,國文、英文、物理、化學、生物                                                                                      ,422.5,89,0.74,252       ,2.09
42,國文、英文、物理、化學、生物                                                                                      ,417.5,128,1.06,380       ,3.15
42,國文、英文、物理、化學、生物                                                                                      ,412.5,137,1.14,517       ,4.29
42,國文、英文、物理、化學、生物                                                                                      ,407.5,196,1.63,713       ,5.92
42,國文、英文、物理、化學、生物                                                                                      ,402.5,220,1.83,933       ,7.74
42,國文、英文、物理、化學、生物                                                                                      ,397.5,203,1.68,1136      ,9.43
42,國文、英文、物理、化學、生物                                                                                      ,392.5,233,1.93,1369      ,11.36
42,國文、英文、物理、化學、生物                                                                                      ,387.5,233,1.93,1602      ,13.29
42,國文、英文、物理、化學、生物                                                                                      ,382.5,237,1.97,1839      ,15.26
42,國文、英文、物理、化學、生物                                                                                      ,377.5,229,1.9,2068      ,17.16
42,國文、英文、物理、化學、生物                                                                                      ,372.5,231,1.92,2299      ,19.08
42,國文、英文、物理、化學、生物                                                                                      ,367.5,234,1.94,2533      ,21.02
42,國文、英文、物理、化學、生物                                                                                      ,362.5,241,2,2774      ,23.02
42,國文、英文、物理、化學、生物                                                                                      ,357.5,242,2.01,3016      ,25.03
42,國文、英文、物理、化學、生物                                                                                      ,352.5,235,1.95,3251      ,26.98
42,國文、英文、物理、化學、生物                                                                                      ,347.5,248,2.06,3499      ,29.04
42,國文、英文、物理、化學、生物                                                                                      ,342.5,264,2.19,3763      ,31.23
42,國文、英文、物理、化學、生物                                                                                      ,337.5,244,2.02,4007      ,33.25
42,國文、英文、物理、化學、生物                                                                                      ,332.5,246,2.04,4253      ,35.29
42,國文、英文、物理、化學、生物                                                                                      ,327.5,250,2.07,4503      ,37.37
42,國文、英文、物理、化學、生物                                                                                      ,322.5,253,2.1,4756      ,39.47
42,國文、英文、物理、化學、生物                                                                                      ,317.5,256,2.12,5012      ,41.59
42,國文、英文、物理、化學、生物                                                                                      ,312.5,232,1.93,5244      ,43.52
42,國文、英文、物理、化學、生物                                                                                      ,307.5,212,1.76,5456      ,45.28
42,國文、英文、物理、化學、生物                                                                                      ,302.5,211,1.75,5667      ,47.03
42,國文、英文、物理、化學、生物                                                                                      ,297.5,216,1.79,5883      ,48.82
42,國文、英文、物理、化學、生物                                                                                      ,292.5,201,1.67,6084      ,50.49
42,國文、英文、物理、化學、生物                                                                                      ,287.5,215,1.78,6299      ,52.27
42,國文、英文、物理、化學、生物                                                                                      ,282.5,207,1.72,6506      ,53.99
42,國文、英文、物理、化學、生物                                                                                      ,277.5,207,1.72,6713      ,55.71
42,國文、英文、物理、化學、生物                                                                                      ,272.5,186,1.54,6899      ,57.25
42,國文、英文、物理、化學、生物                                                                                      ,267.5,205,1.7,7104      ,58.95
42,國文、英文、物理、化學、生物                                                                                      ,262.5,184,1.53,7288      ,60.48
42,國文、英文、物理、化學、生物                                                                                      ,257.5,179,1.49,7467      ,61.97
42,國文、英文、物理、化學、生物                                                                                      ,252.5,205,1.7,7672      ,63.67
42,國文、英文、物理、化學、生物                                                                                      ,247.5,185,1.54,7857      ,65.20
42,國文、英文、物理、化學、生物                                                                                      ,242.5,186,1.54,8043      ,66.75
42,國文、英文、物理、化學、生物                                                                                      ,237.5,183,1.52,8226      ,68.27
42,國文、英文、物理、化學、生物                                                                                      ,232.5,170,1.41,8396      ,69.68
42,國文、英文、物理、化學、生物                                                                                      ,227.5,174,1.44,8570      ,71.12
42,國文、英文、物理、化學、生物                                                                                      ,222.5,154,1.28,8724      ,72.40
42,國文、英文、物理、化學、生物                                                                                      ,217.5,178,1.48,8902      ,73.88
42,國文、英文、物理、化學、生物                                                                                      ,212.5,158,1.31,9060      ,75.19
42,國文、英文、物理、化學、生物                                                                                      ,207.5,167,1.39,9227      ,76.57
42,國文、英文、物理、化學、生物                                                                                      ,202.5,155,1.29,9382      ,77.86
42,國文、英文、物理、化學、生物                                                                                      ,197.5,138,1.15,9520      ,79.0
42,國文、英文、物理、化學、生物                                                                                      ,192.5,161,1.34,9681      ,80.34
42,國文、英文、物理、化學、生物                                                                                      ,187.5,145,1.2,9826      ,81.54
42,國文、英文、物理、化學、生物                                                                                      ,182.5,127,1.05,9953      ,82.60
42,國文、英文、物理、化學、生物                                                                                      ,177.5,121,1,10074     ,83.60
42,國文、英文、物理、化學、生物                                                                                      ,172.5,146,1.21,10220     ,84.81
42,國文、英文、物理、化學、生物                                                                                      ,167.5,105,0.87,10325     ,85.68
42,國文、英文、物理、化學、生物                                                                                      ,162.5,131,1.09,10456     ,86.77
42,國文、英文、物理、化學、生物                                                                                      ,157.5,121,1,10577     ,87.78
42,國文、英文、物理、化學、生物                                                                                      ,152.5,123,1.02,10700     ,88.80
42,國文、英文、物理、化學、生物                                                                                      ,147.5,110,0.91,10810     ,89.71
42,國文、英文、物理、化學、生物                                                                                      ,142.5,93,0.77,10903     ,90.48
42,國文、英文、物理、化學、生物                                                                                      ,137.5,99,0.82,11002     ,91.30
42,國文、英文、物理、化學、生物                                                                                      ,132.5,101,0.84,11103     ,92.14
42,國文、英文、物理、化學、生物                                                                                      ,127.5,81,0.67,11184     ,92.81
42,國文、英文、物理、化學、生物                                                                                      ,122.5,93,0.77,11277     ,93.59
42,國文、英文、物理、化學、生物                                                                                      ,117.5,62,0.51,11339     ,94.10
42,國文、英文、物理、化學、生物                                                                                      ,112.5,55,0.46,11394     ,94.56
42,國文、英文、物理、化學、生物                                                                                      ,107.5,46,0.38,11440     ,94.94
42,國文、英文、物理、化學、生物                                                                                      ,102.5,42,0.35,11482     ,95.29
42,國文、英文、物理、化學、生物                                                                                      ,97.5,37,0.31,11519     ,95.59
42,國文、英文、物理、化學、生物                                                                                      ,92.5,28,0.23,11547     ,95.83
42,國文、英文、物理、化學、生物                                                                                      ,87.5,17,0.14,11564     ,95.97
42,國文、英文、物理、化學、生物                                                                                      ,82.5,19,0.16,11583     ,96.12
42,國文、英文、物理、化學、生物                                                                                      ,77.5,8,0.07,11591     ,96.19
42,國文、英文、物理、化學、生物                                                                                      ,72.5,14,0.12,11605     ,96.31
42,國文、英文、物理、化學、生物                                                                                      ,67.5,6,0.05,11611     ,96.36
42,國文、英文、物理、化學、生物                                                                                      ,62.5,7,0.06,11618     ,96.41
42,國文、英文、物理、化學、生物                                                                                      ,57.5,5,0.04,11623     ,96.46
42,國文、英文、物理、化學、生物                                                                                      ,52.5,6,0.05,11629     ,96.51
42,國文、英文、物理、化學、生物                                                                                      ,47.5,4,0.03,11633     ,96.54
42,國文、英文、物理、化學、生物                                                                                      ,42.5,3,0.02,11636     ,96.56
42,國文、英文、物理、化學、生物                                                                                      ,37.5,3,0.02,11639     ,96.59
42,國文、英文、物理、化學、生物                                                                                      ,32.5,0,0,11639     ,96.59
42,國文、英文、物理、化學、生物                                                                                      ,27.5,1,0.01,11640     ,96.60
42,國文、英文、物理、化學、生物                                                                                      ,22.5,1,0.01,11641     ,96.61
42,國文、英文、物理、化學、生物                                                                                      ,17.5,1,0.01,11642     ,96.61
42,國文、英文、物理、化學、生物                                                                                      ,12.5,1,0.01,11643     ,96.62
42,國文、英文、物理、化學、生物                                                                                      ,7.5,0,0,11643     ,96.62
42,國文、英文、物理、化學、生物                                                                                      ,2.5,407,3.38,12050     ,100.0
43,國文、英文、地理                                                                                            ,298.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,295.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,292.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,289.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,286.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,283.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,280.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,277.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,274.5,0,0,0         ,0.0
43,國文、英文、地理                                                                                            ,271.5,1,0,1         ,0.0
43,國文、英文、地理                                                                                            ,268.5,0,0,1         ,0.0
43,國文、英文、地理                                                                                            ,265.5,5,0.02,6         ,0.02
43,國文、英文、地理                                                                                            ,262.5,11,0.04,17        ,0.07
43,國文、英文、地理                                                                                            ,259.5,11,0.04,28        ,0.11
43,國文、英文、地理                                                                                            ,256.5,22,0.09,50        ,0.19
43,國文、英文、地理                                                                                            ,253.5,39,0.15,89        ,0.35
43,國文、英文、地理                                                                                            ,250.5,62,0.24,151       ,0.59
43,國文、英文、地理                                                                                            ,247.5,112,0.44,263       ,1.02
43,國文、英文、地理                                                                                            ,244.5,106,0.41,369       ,1.43
43,國文、英文、地理                                                                                            ,241.5,152,0.59,521       ,2.03
43,國文、英文、地理                                                                                            ,238.5,199,0.77,720       ,2.80
43,國文、英文、地理                                                                                            ,235.5,216,0.84,936       ,3.64
43,國文、英文、地理                                                                                            ,232.5,222,0.86,1158      ,4.50
43,國文、英文、地理                                                                                            ,229.5,290,1.13,1448      ,5.63
43,國文、英文、地理                                                                                            ,226.5,323,1.26,1771      ,6.88
43,國文、英文、地理                                                                                            ,223.5,355,1.38,2126      ,8.26
43,國文、英文、地理                                                                                            ,220.5,397,1.54,2523      ,9.81
43,國文、英文、地理                                                                                            ,217.5,433,1.68,2956      ,11.49
43,國文、英文、地理                                                                                            ,214.5,463,1.8,3419      ,13.29
43,國文、英文、地理                                                                                            ,211.5,465,1.81,3884      ,15.10
43,國文、英文、地理                                                                                            ,208.5,459,1.78,4343      ,16.88
43,國文、英文、地理                                                                                            ,205.5,461,1.79,4804      ,18.68
43,國文、英文、地理                                                                                            ,202.5,518,2.01,5322      ,20.69
43,國文、英文、地理                                                                                            ,199.5,472,1.83,5794      ,22.52
43,國文、英文、地理                                                                                            ,196.5,484,1.88,6278      ,24.41
43,國文、英文、地理                                                                                            ,193.5,517,2.01,6795      ,26.42
43,國文、英文、地理                                                                                            ,190.5,510,1.98,7305      ,28.40
43,國文、英文、地理                                                                                            ,187.5,507,1.97,7812      ,30.37
43,國文、英文、地理                                                                                            ,184.5,568,2.21,8380      ,32.58
43,國文、英文、地理                                                                                            ,181.5,545,2.12,8925      ,34.70
43,國文、英文、地理                                                                                            ,178.5,530,2.06,9455      ,36.76
43,國文、英文、地理                                                                                            ,175.5,504,1.96,9959      ,38.72
43,國文、英文、地理                                                                                            ,172.5,537,2.09,10496     ,40.80
43,國文、英文、地理                                                                                            ,169.5,548,2.13,11044     ,42.93
43,國文、英文、地理                                                                                            ,166.5,571,2.22,11615     ,45.15
43,國文、英文、地理                                                                                            ,163.5,544,2.11,12159     ,47.27
43,國文、英文、地理                                                                                            ,160.5,570,2.22,12729     ,49.48
43,國文、英文、地理                                                                                            ,157.5,633,2.46,13362     ,51.95
43,國文、英文、地理                                                                                            ,154.5,644,2.5,14006     ,54.45
43,國文、英文、地理                                                                                            ,151.5,582,2.26,14588     ,56.71
43,國文、英文、地理                                                                                            ,148.5,640,2.49,15228     ,59.20
43,國文、英文、地理                                                                                            ,145.5,656,2.55,15884     ,61.75
43,國文、英文、地理                                                                                            ,142.5,625,2.43,16509     ,64.18
43,國文、英文、地理                                                                                            ,139.5,633,2.46,17142     ,66.64
43,國文、英文、地理                                                                                            ,136.5,593,2.31,17735     ,68.95
43,國文、英文、地理                                                                                            ,133.5,614,2.39,18349     ,71.33
43,國文、英文、地理                                                                                            ,130.5,604,2.35,18953     ,73.68
43,國文、英文、地理                                                                                            ,127.5,526,2.04,19479     ,75.73
43,國文、英文、地理                                                                                            ,124.5,546,2.12,20025     ,77.85
43,國文、英文、地理                                                                                            ,121.5,506,1.97,20531     ,79.82
43,國文、英文、地理                                                                                            ,118.5,498,1.94,21029     ,81.75
43,國文、英文、地理                                                                                            ,115.5,416,1.62,21445     ,83.37
43,國文、英文、地理                                                                                            ,112.5,351,1.36,21796     ,84.73
43,國文、英文、地理                                                                                            ,109.5,384,1.49,22180     ,86.23
43,國文、英文、地理                                                                                            ,106.5,345,1.34,22525     ,87.57
43,國文、英文、地理                                                                                            ,103.5,323,1.26,22848     ,88.82
43,國文、英文、地理                                                                                            ,100.5,277,1.08,23125     ,89.90
43,國文、英文、地理                                                                                            ,97.5,227,0.88,23352     ,90.78
43,國文、英文、地理                                                                                            ,94.5,193,0.75,23545     ,91.53
43,國文、英文、地理                                                                                            ,91.5,181,0.7,23726     ,92.24
43,國文、英文、地理                                                                                            ,88.5,188,0.73,23914     ,92.97
43,國文、英文、地理                                                                                            ,85.5,142,0.55,24056     ,93.52
43,國文、英文、地理                                                                                            ,82.5,115,0.45,24171     ,93.97
43,國文、英文、地理                                                                                            ,79.5,101,0.39,24272     ,94.36
43,國文、英文、地理                                                                                            ,76.5,83,0.32,24355     ,94.68
