組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
24,國文、數甲、物理、化學                                                                                         ,178,319,1.62,12797     ,64.89
24,國文、數甲、物理、化學                                                                                         ,174,322,1.63,13119     ,66.52
24,國文、數甲、物理、化學                                                                                         ,170,308,1.56,13427     ,68.08
24,國文、數甲、物理、化學                                                                                         ,166,291,1.48,13718     ,69.56
24,國文、數甲、物理、化學                                                                                         ,162,292,1.48,14010     ,71.04
24,國文、數甲、物理、化學                                                                                         ,158,322,1.63,14332     ,72.67
24,國文、數甲、物理、化學                                                                                         ,154,291,1.48,14623     ,74.15
24,國文、數甲、物理、化學                                                                                         ,150,289,1.47,14912     ,75.61
24,國文、數甲、物理、化學                                                                                         ,146,292,1.48,15204     ,77.10
24,國文、數甲、物理、化學                                                                                         ,142,267,1.35,15471     ,78.45
24,國文、數甲、物理、化學                                                                                         ,138,262,1.33,15733     ,79.78
24,國文、數甲、物理、化學                                                                                         ,134,258,1.31,15991     ,81.09
24,國文、數甲、物理、化學                                                                                         ,130,252,1.28,16243     ,82.36
24,國文、數甲、物理、化學                                                                                         ,126,253,1.28,16496     ,83.65
24,國文、數甲、物理、化學                                                                                         ,122,260,1.32,16756     ,84.97
24,國文、數甲、物理、化學                                                                                         ,118,228,1.16,16984     ,86.12
24,國文、數甲、物理、化學                                                                                         ,114,228,1.16,17212     ,87.28
24,國文、數甲、物理、化學                                                                                         ,110,224,1.14,17436     ,88.41
24,國文、數甲、物理、化學                                                                                         ,106,202,1.02,17638     ,89.44
24,國文、數甲、物理、化學                                                                                         ,102,212,1.07,17850     ,90.51
24,國文、數甲、物理、化學                                                                                         ,98,148,0.75,17998     ,91.26
24,國文、數甲、物理、化學                                                                                         ,94,144,0.73,18142     ,91.99
24,國文、數甲、物理、化學                                                                                         ,90,140,0.71,18282     ,92.70
24,國文、數甲、物理、化學                                                                                         ,86,111,0.56,18393     ,93.27
24,國文、數甲、物理、化學                                                                                         ,82,100,0.51,18493     ,93.77
24,國文、數甲、物理、化學                                                                                         ,78,94,0.48,18587     ,94.25
24,國文、數甲、物理、化學                                                                                         ,74,74,0.38,18661     ,94.63
24,國文、數甲、物理、化學                                                                                         ,70,70,0.35,18731     ,94.98
24,國文、數甲、物理、化學                                                                                         ,66,59,0.3,18790     ,95.28
24,國文、數甲、物理、化學                                                                                         ,62,44,0.22,18834     ,95.50
24,國文、數甲、物理、化學                                                                                         ,58,43,0.22,18877     ,95.72
24,國文、數甲、物理、化學                                                                                         ,54,27,0.14,18904     ,95.86
24,國文、數甲、物理、化學                                                                                         ,50,16,0.08,18920     ,95.94
24,國文、數甲、物理、化學                                                                                         ,46,22,0.11,18942     ,96.05
24,國文、數甲、物理、化學                                                                                         ,42,14,0.07,18956     ,96.12
24,國文、數甲、物理、化學                                                                                         ,38,10,0.05,18966     ,96.17
24,國文、數甲、物理、化學                                                                                         ,34,11,0.06,18977     ,96.23
24,國文、數甲、物理、化學                                                                                         ,30,14,0.07,18991     ,96.30
24,國文、數甲、物理、化學                                                                                         ,26,5,0.03,18996     ,96.32
24,國文、數甲、物理、化學                                                                                         ,22,4,0.02,19000     ,96.34
24,國文、數甲、物理、化學                                                                                         ,18,5,0.03,19005     ,96.37
24,國文、數甲、物理、化學                                                                                         ,14,5,0.03,19010     ,96.39
24,國文、數甲、物理、化學                                                                                         ,10,0,0,19010     ,96.39
24,國文、數甲、物理、化學                                                                                         ,6,1,0.01,19011     ,96.40
24,國文、數甲、物理、化學                                                                                         ,2,710,3.6,19721     ,100.0
25,國文、數甲、物理、化學、生物                                                                                      ,497.5,0,0,0         ,0.0
25,國文、數甲、物理、化學、生物                                                                                      ,492.5,0,0,0         ,0.0
25,國文、數甲、物理、化學、生物                                                                                      ,487.5,0,0,0         ,0.0
25,國文、數甲、物理、化學、生物                                                                                      ,482.5,0,0,0         ,0.0
25,國文、數甲、物理、化學、生物                                                                                      ,477.5,0,0,0         ,0.0
25,國文、數甲、物理、化學、生物                                                                                      ,472.5,0,0,0         ,0.0
25,國文、數甲、物理、化學、生物                                                                                      ,467.5,1,0.01,1         ,0.01
25,國文、數甲、物理、化學、生物                                                                                      ,462.5,2,0.02,3         ,0.02
25,國文、數甲、物理、化學、生物                                                                                      ,457.5,2,0.02,5         ,0.04
25,國文、數甲、物理、化學、生物                                                                                      ,452.5,6,0.05,11        ,0.09
25,國文、數甲、物理、化學、生物                                                                                      ,447.5,19,0.15,30        ,0.23
25,國文、數甲、物理、化學、生物                                                                                      ,442.5,30,0.23,60        ,0.47
25,國文、數甲、物理、化學、生物                                                                                      ,437.5,47,0.37,107       ,0.83
25,國文、數甲、物理、化學、生物                                                                                      ,432.5,67,0.52,174       ,1.35
25,國文、數甲、物理、化學、生物                                                                                      ,427.5,82,0.64,256       ,1.99
25,國文、數甲、物理、化學、生物                                                                                      ,422.5,93,0.72,349       ,2.71
25,國文、數甲、物理、化學、生物                                                                                      ,417.5,125,0.97,474       ,3.69
25,國文、數甲、物理、化學、生物                                                                                      ,412.5,160,1.24,634       ,4.93
25,國文、數甲、物理、化學、生物                                                                                      ,407.5,137,1.07,771       ,6.0
25,國文、數甲、物理、化學、生物                                                                                      ,402.5,178,1.38,949       ,7.38
25,國文、數甲、物理、化學、生物                                                                                      ,397.5,183,1.42,1132      ,8.81
25,國文、數甲、物理、化學、生物                                                                                      ,392.5,229,1.78,1361      ,10.59
25,國文、數甲、物理、化學、生物                                                                                      ,387.5,200,1.56,1561      ,12.14
25,國文、數甲、物理、化學、生物                                                                                      ,382.5,211,1.64,1772      ,13.78
25,國文、數甲、物理、化學、生物                                                                                      ,377.5,227,1.77,1999      ,15.55
25,國文、數甲、物理、化學、生物                                                                                      ,372.5,217,1.69,2216      ,17.24
25,國文、數甲、物理、化學、生物                                                                                      ,367.5,230,1.79,2446      ,19.03
25,國文、數甲、物理、化學、生物                                                                                      ,362.5,230,1.79,2676      ,20.82
25,國文、數甲、物理、化學、生物                                                                                      ,357.5,261,2.03,2937      ,22.85
25,國文、數甲、物理、化學、生物                                                                                      ,352.5,235,1.83,3172      ,24.67
25,國文、數甲、物理、化學、生物                                                                                      ,347.5,232,1.8,3404      ,26.48
25,國文、數甲、物理、化學、生物                                                                                      ,342.5,210,1.63,3614      ,28.11
25,國文、數甲、物理、化學、生物                                                                                      ,337.5,219,1.7,3833      ,29.81
25,國文、數甲、物理、化學、生物                                                                                      ,332.5,239,1.86,4072      ,31.67
25,國文、數甲、物理、化學、生物                                                                                      ,327.5,203,1.58,4275      ,33.25
25,國文、數甲、物理、化學、生物                                                                                      ,322.5,229,1.78,4504      ,35.03
25,國文、數甲、物理、化學、生物                                                                                      ,317.5,237,1.84,4741      ,36.88
25,國文、數甲、物理、化學、生物                                                                                      ,312.5,210,1.63,4951      ,38.51
25,國文、數甲、物理、化學、生物                                                                                      ,307.5,253,1.97,5204      ,40.48
25,國文、數甲、物理、化學、生物                                                                                      ,302.5,265,2.06,5469      ,42.54
25,國文、數甲、物理、化學、生物                                                                                      ,297.5,221,1.72,5690      ,44.26
25,國文、數甲、物理、化學、生物                                                                                      ,292.5,231,1.8,5921      ,46.06
25,國文、數甲、物理、化學、生物                                                                                      ,287.5,248,1.93,6169      ,47.99
25,國文、數甲、物理、化學、生物                                                                                      ,282.5,245,1.91,6414      ,49.89
25,國文、數甲、物理、化學、生物                                                                                      ,277.5,222,1.73,6636      ,51.62
25,國文、數甲、物理、化學、生物                                                                                      ,272.5,209,1.63,6845      ,53.24
25,國文、數甲、物理、化學、生物                                                                                      ,267.5,233,1.81,7078      ,55.06
25,國文、數甲、物理、化學、生物                                                                                      ,262.5,203,1.58,7281      ,56.64
25,國文、數甲、物理、化學、生物                                                                                      ,257.5,197,1.53,7478      ,58.17
25,國文、數甲、物理、化學、生物                                                                                      ,252.5,204,1.59,7682      ,59.75
25,國文、數甲、物理、化學、生物                                                                                      ,247.5,211,1.64,7893      ,61.40
25,國文、數甲、物理、化學、生物                                                                                      ,242.5,204,1.59,8097      ,62.98
25,國文、數甲、物理、化學、生物                                                                                      ,237.5,206,1.6,8303      ,64.58
25,國文、數甲、物理、化學、生物                                                                                      ,232.5,192,1.49,8495      ,66.08
25,國文、數甲、物理、化學、生物                                                                                      ,227.5,176,1.37,8671      ,67.45
25,國文、數甲、物理、化學、生物                                                                                      ,222.5,187,1.45,8858      ,68.90
25,國文、數甲、物理、化學、生物                                                                                      ,217.5,174,1.35,9032      ,70.26
25,國文、數甲、物理、化學、生物                                                                                      ,212.5,178,1.38,9210      ,71.64
25,國文、數甲、物理、化學、生物                                                                                      ,207.5,167,1.3,9377      ,72.94
25,國文、數甲、物理、化學、生物                                                                                      ,202.5,173,1.35,9550      ,74.28
25,國文、數甲、物理、化學、生物                                                                                      ,197.5,169,1.31,9719      ,75.60
25,國文、數甲、物理、化學、生物                                                                                      ,192.5,190,1.48,9909      ,77.08
25,國文、數甲、物理、化學、生物                                                                                      ,187.5,145,1.13,10054     ,78.20
25,國文、數甲、物理、化學、生物                                                                                      ,182.5,150,1.17,10204     ,79.37
25,國文、數甲、物理、化學、生物                                                                                      ,177.5,173,1.35,10377     ,80.72
25,國文、數甲、物理、化學、生物                                                                                      ,172.5,166,1.29,10543     ,82.01
25,國文、數甲、物理、化學、生物                                                                                      ,167.5,146,1.14,10689     ,83.14
25,國文、數甲、物理、化學、生物                                                                                      ,162.5,141,1.1,10830     ,84.24
25,國文、數甲、物理、化學、生物                                                                                      ,157.5,152,1.18,10982     ,85.42
25,國文、數甲、物理、化學、生物                                                                                      ,152.5,145,1.13,11127     ,86.55
25,國文、數甲、物理、化學、生物                                                                                      ,147.5,111,0.86,11238     ,87.41
25,國文、數甲、物理、化學、生物                                                                                      ,142.5,129,1,11367     ,88.42
25,國文、數甲、物理、化學、生物                                                                                      ,137.5,128,1,11495     ,89.41
25,國文、數甲、物理、化學、生物                                                                                      ,132.5,102,0.79,11597     ,90.21
25,國文、數甲、物理、化學、生物                                                                                      ,127.5,106,0.82,11703     ,91.03
25,國文、數甲、物理、化學、生物                                                                                      ,122.5,87,0.68,11790     ,91.71
25,國文、數甲、物理、化學、生物                                                                                      ,117.5,81,0.63,11871     ,92.34
25,國文、數甲、物理、化學、生物                                                                                      ,112.5,81,0.63,11952     ,92.97
25,國文、數甲、物理、化學、生物                                                                                      ,107.5,61,0.47,12013     ,93.44
25,國文、數甲、物理、化學、生物                                                                                      ,102.5,49,0.38,12062     ,93.82
25,國文、數甲、物理、化學、生物                                                                                      ,97.5,48,0.37,12110     ,94.20
25,國文、數甲、物理、化學、生物                                                                                      ,92.5,41,0.32,12151     ,94.52
25,國文、數甲、物理、化學、生物                                                                                      ,87.5,26,0.2,12177     ,94.72
25,國文、數甲、物理、化學、生物                                                                                      ,82.5,16,0.12,12193     ,94.84
25,國文、數甲、物理、化學、生物                                                                                      ,77.5,35,0.27,12228     ,95.12
25,國文、數甲、物理、化學、生物                                                                                      ,72.5,27,0.21,12255     ,95.33
25,國文、數甲、物理、化學、生物                                                                                      ,67.5,18,0.14,12273     ,95.47
25,國文、數甲、物理、化學、生物                                                                                      ,62.5,15,0.12,12288     ,95.58
25,國文、數甲、物理、化學、生物                                                                                      ,57.5,22,0.17,12310     ,95.75
25,國文、數甲、物理、化學、生物                                                                                      ,52.5,11,0.09,12321     ,95.84
25,國文、數甲、物理、化學、生物                                                                                      ,47.5,11,0.09,12332     ,95.92
25,國文、數甲、物理、化學、生物                                                                                      ,42.5,8,0.06,12340     ,95.99
25,國文、數甲、物理、化學、生物                                                                                      ,37.5,10,0.08,12350     ,96.06
25,國文、數甲、物理、化學、生物                                                                                      ,32.5,6,0.05,12356     ,96.11
25,國文、數甲、物理、化學、生物                                                                                      ,27.5,4,0.03,12360     ,96.14
25,國文、數甲、物理、化學、生物                                                                                      ,22.5,3,0.02,12363     ,96.17
25,國文、數甲、物理、化學、生物                                                                                      ,17.5,5,0.04,12368     ,96.20
25,國文、數甲、物理、化學、生物                                                                                      ,12.5,3,0.02,12371     ,96.23
25,國文、數甲、物理、化學、生物                                                                                      ,7.5,1,0.01,12372     ,96.24
25,國文、數甲、物理、化學、生物                                                                                      ,2.5,484,3.76,12856     ,100.0
29,國文、英文、公民與社會                                                                                         ,298.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,295.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,292.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,289.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,286.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,283.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,280.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,277.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,274.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,271.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,268.5,0,0,0         ,0.0
29,國文、英文、公民與社會                                                                                         ,265.5,2,0.01,2         ,0.01
29,國文、英文、公民與社會                                                                                         ,262.5,6,0.02,8         ,0.03
29,國文、英文、公民與社會                                                                                         ,259.5,10,0.04,18        ,0.07
29,國文、英文、公民與社會                                                                                         ,256.5,19,0.07,37        ,0.14
29,國文、英文、公民與社會                                                                                         ,253.5,25,0.09,62        ,0.24
29,國文、英文、公民與社會                                                                                         ,250.5,31,0.12,93        ,0.35
29,國文、英文、公民與社會                                                                                         ,247.5,71,0.27,164       ,0.62
29,國文、英文、公民與社會                                                                                         ,244.5,94,0.36,258       ,0.98
29,國文、英文、公民與社會                                                                                         ,241.5,110,0.42,368       ,1.40
29,國文、英文、公民與社會                                                                                         ,238.5,144,0.55,512       ,1.94
29,國文、英文、公民與社會                                                                                         ,235.5,171,0.65,683       ,2.59
29,國文、英文、公民與社會                                                                                         ,232.5,199,0.75,882       ,3.35
29,國文、英文、公民與社會                                                                                         ,229.5,238,0.9,1120      ,4.25
29,國文、英文、公民與社會                                                                                         ,226.5,266,1.01,1386      ,5.26
29,國文、英文、公民與社會                                                                                         ,223.5,290,1.1,1676      ,6.36
29,國文、英文、公民與社會                                                                                         ,220.5,323,1.23,1999      ,7.58
29,國文、英文、公民與社會                                                                                         ,217.5,362,1.37,2361      ,8.96
29,國文、英文、公民與社會                                                                                         ,214.5,409,1.55,2770      ,10.51
29,國文、英文、公民與社會                                                                                         ,211.5,434,1.65,3204      ,12.15
29,國文、英文、公民與社會                                                                                         ,208.5,461,1.75,3665      ,13.90
29,國文、英文、公民與社會                                                                                         ,205.5,447,1.7,4112      ,15.60
29,國文、英文、公民與社會                                                                                         ,202.5,465,1.76,4577      ,17.36
29,國文、英文、公民與社會                                                                                         ,199.5,521,1.98,5098      ,19.34
29,國文、英文、公民與社會                                                                                         ,196.5,502,1.9,5600      ,21.24
29,國文、英文、公民與社會                                                                                         ,193.5,472,1.79,6072      ,23.03
29,國文、英文、公民與社會                                                                                         ,190.5,467,1.77,6539      ,24.80
29,國文、英文、公民與社會                                                                                         ,187.5,540,2.05,7079      ,26.85
29,國文、英文、公民與社會                                                                                         ,184.5,496,1.88,7575      ,28.73
29,國文、英文、公民與社會                                                                                         ,181.5,486,1.84,8061      ,30.57
29,國文、英文、公民與社會                                                                                         ,178.5,466,1.77,8527      ,32.34
29,國文、英文、公民與社會                                                                                         ,175.5,467,1.77,8994      ,34.11
29,國文、英文、公民與社會                                                                                         ,172.5,492,1.87,9486      ,35.98
29,國文、英文、公民與社會                                                                                         ,169.5,550,2.09,10036     ,38.07
29,國文、英文、公民與社會                                                                                         ,166.5,586,2.22,10622     ,40.29
29,國文、英文、公民與社會                                                                                         ,163.5,570,2.16,11192     ,42.45
29,國文、英文、公民與社會                                                                                         ,160.5,575,2.18,11767     ,44.63
29,國文、英文、公民與社會                                                                                         ,157.5,588,2.23,12355     ,46.86
29,國文、英文、公民與社會                                                                                         ,154.5,600,2.28,12955     ,49.14
29,國文、英文、公民與社會                                                                                         ,151.5,586,2.22,13541     ,51.36
29,國文、英文、公民與社會                                                                                         ,148.5,621,2.36,14162     ,53.72
29,國文、英文、公民與社會                                                                                         ,145.5,630,2.39,14792     ,56.10
29,國文、英文、公民與社會                                                                                         ,142.5,623,2.36,15415     ,58.47
29,國文、英文、公民與社會                                                                                         ,139.5,637,2.42,16052     ,60.88
29,國文、英文、公民與社會                                                                                         ,136.5,633,2.4,16685     ,63.28
29,國文、英文、公民與社會                                                                                         ,133.5,635,2.41,17320     ,65.69
29,國文、英文、公民與社會                                                                                         ,130.5,659,2.5,17979     ,68.19
29,國文、英文、公民與社會                                                                                         ,127.5,607,2.3,18586     ,70.49
29,國文、英文、公民與社會                                                                                         ,124.5,563,2.14,19149     ,72.63
29,國文、英文、公民與社會                                                                                         ,121.5,570,2.16,19719     ,74.79
29,國文、英文、公民與社會                                                                                         ,118.5,527,2,20246     ,76.79
29,國文、英文、公民與社會                                                                                         ,115.5,515,1.95,20761     ,78.74
29,國文、英文、公民與社會                                                                                         ,112.5,487,1.85,21248     ,80.59
29,國文、英文、公民與社會                                                                                         ,109.5,465,1.76,21713     ,82.36
29,國文、英文、公民與社會                                                                                         ,106.5,429,1.63,22142     ,83.98
29,國文、英文、公民與社會                                                                                         ,103.5,382,1.45,22524     ,85.43
29,國文、英文、公民與社會                                                                                         ,100.5,367,1.39,22891     ,86.82
29,國文、英文、公民與社會                                                                                         ,97.5,337,1.28,23228     ,88.10
29,國文、英文、公民與社會                                                                                         ,94.5,276,1.05,23504     ,89.15
29,國文、英文、公民與社會                                                                                         ,91.5,283,1.07,23787     ,90.22
29,國文、英文、公民與社會                                                                                         ,88.5,226,0.86,24013     ,91.08
29,國文、英文、公民與社會                                                                                         ,85.5,212,0.8,24225     ,91.88
29,國文、英文、公民與社會                                                                                         ,82.5,173,0.66,24398     ,92.54
29,國文、英文、公民與社會                                                                                         ,79.5,160,0.61,24558     ,93.15
29,國文、英文、公民與社會                                                                                         ,76.5,117,0.44,24675     ,93.59
29,國文、英文、公民與社會                                                                                         ,73.5,88,0.33,24763     ,93.92
29,國文、英文、公民與社會                                                                                         ,70.5,81,0.31,24844     ,94.23
29,國文、英文、公民與社會                                                                                         ,67.5,83,0.31,24927     ,94.55
29,國文、英文、公民與社會                                                                                         ,64.5,58,0.22,24985     ,94.77
29,國文、英文、公民與社會                                                                                         ,61.5,67,0.25,25052     ,95.02
29,國文、英文、公民與社會                                                                                         ,58.5,50,0.19,25102     ,95.21
29,國文、英文、公民與社會                                                                                         ,55.5,26,0.1,25128     ,95.31
29,國文、英文、公民與社會                                                                                         ,52.5,23,0.09,25151     ,95.40
29,國文、英文、公民與社會                                                                                         ,49.5,27,0.1,25178     ,95.50
29,國文、英文、公民與社會                                                                                         ,46.5,21,0.08,25199     ,95.58
29,國文、英文、公民與社會                                                                                         ,43.5,13,0.05,25212     ,95.63
29,國文、英文、公民與社會                                                                                         ,40.5,13,0.05,25225     ,95.68
29,國文、英文、公民與社會                                                                                         ,37.5,14,0.05,25239     ,95.73
29,國文、英文、公民與社會                                                                                         ,34.5,11,0.04,25250     ,95.77
29,國文、英文、公民與社會                                                                                         ,31.5,1,0,25251     ,95.77
29,國文、英文、公民與社會                                                                                         ,28.5,9,0.03,25260     ,95.81
29,國文、英文、公民與社會                                                                                         ,25.5,7,0.03,25267     ,95.84
29,國文、英文、公民與社會                                                                                         ,22.5,7,0.03,25274     ,95.86
29,國文、英文、公民與社會                                                                                         ,19.5,3,0.01,25277     ,95.87
29,國文、英文、公民與社會                                                                                         ,16.5,1,0,25278     ,95.88
29,國文、英文、公民與社會                                                                                         ,13.5,3,0.01,25281     ,95.89
29,國文、英文、公民與社會                                                                                         ,10.5,1,0,25282     ,95.89
29,國文、英文、公民與社會                                                                                         ,7.5,0,0,25282     ,95.89
29,國文、英文、公民與社會                                                                                         ,4.5,0,0,25282     ,95.89
29,國文、英文、公民與社會                                                                                         ,1.5,1083,4.11,26365     ,100.0
30,國文、英文、生物                                                                                            ,298.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,295.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,292.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,289.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,286.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,283.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,280.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,277.5,0,0,0         ,0.0
30,國文、英文、生物                                                                                            ,274.5,1,0.01,1         ,0.01
30,國文、英文、生物                                                                                            ,271.5,4,0.03,5         ,0.03
30,國文、英文、生物                                                                                            ,268.5,9,0.06,14        ,0.09
30,國文、英文、生物                                                                                            ,265.5,12,0.08,26        ,0.17
30,國文、英文、生物                                                                                            ,262.5,18,0.12,44        ,0.29
30,國文、英文、生物                                                                                            ,259.5,30,0.19,74        ,0.48
30,國文、英文、生物                                                                                            ,256.5,51,0.33,125       ,0.81
30,國文、英文、生物                                                                                            ,253.5,101,0.65,226       ,1.46
30,國文、英文、生物                                                                                            ,250.5,116,0.75,342       ,2.22
30,國文、英文、生物                                                                                            ,247.5,155,1,497       ,3.22
30,國文、英文、生物                                                                                            ,244.5,159,1.03,656       ,4.25
30,國文、英文、生物                                                                                            ,241.5,202,1.31,858       ,5.56
30,國文、英文、生物                                                                                            ,238.5,250,1.62,1108      ,7.18
30,國文、英文、生物                                                                                            ,235.5,260,1.68,1368      ,8.86
30,國文、英文、生物                                                                                            ,232.5,252,1.63,1620      ,10.49
30,國文、英文、生物                                                                                            ,229.5,291,1.89,1911      ,12.38
30,國文、英文、生物                                                                                            ,226.5,279,1.81,2190      ,14.19
30,國文、英文、生物                                                                                            ,223.5,318,2.06,2508      ,16.25
30,國文、英文、生物                                                                                            ,220.5,324,2.1,2832      ,18.35
30,國文、英文、生物                                                                                            ,217.5,310,2.01,3142      ,20.36
30,國文、英文、生物                                                                                            ,214.5,334,2.16,3476      ,22.52
30,國文、英文、生物                                                                                            ,211.5,315,2.04,3791      ,24.56
30,國文、英文、生物                                                                                            ,208.5,294,1.9,4085      ,26.46
30,國文、英文、生物                                                                                            ,205.5,313,2.03,4398      ,28.49
30,國文、英文、生物                                                                                            ,202.5,283,1.83,4681      ,30.33
30,國文、英文、生物                                                                                            ,199.5,309,2,4990      ,32.33
30,國文、英文、生物                                                                                            ,196.5,347,2.25,5337      ,34.58
30,國文、英文、生物                                                                                            ,193.5,336,2.18,5673      ,36.75
30,國文、英文、生物                                                                                            ,190.5,329,2.13,6002      ,38.88
30,國文、英文、生物                                                                                            ,187.5,317,2.05,6319      ,40.94
30,國文、英文、生物                                                                                            ,184.5,285,1.85,6604      ,42.78
30,國文、英文、生物                                                                                            ,181.5,290,1.88,6894      ,44.66
30,國文、英文、生物                                                                                            ,178.5,331,2.14,7225      ,46.81
30,國文、英文、生物                                                                                            ,175.5,287,1.86,7512      ,48.67
