組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
37,國文、英文、生物                                                                                            ,145.5,227,1.53,9242,62.15
37,國文、英文、生物                                                                                            ,142.5,228,1.53,9470,63.68
37,國文、英文、生物                                                                                            ,139.5,240,1.61,9710,65.29
37,國文、英文、生物                                                                                            ,136.5,223,1.5,9933,66.79
37,國文、英文、生物                                                                                            ,133.5,206,1.39,10139,68.18
37,國文、英文、生物                                                                                            ,130.5,216,1.45,10355,69.63
37,國文、英文、生物                                                                                            ,127.5,227,1.53,10582,71.16
37,國文、英文、生物                                                                                            ,124.5,216,1.45,10798,72.61
37,國文、英文、生物                                                                                            ,121.5,219,1.47,11017,74.08
37,國文、英文、生物                                                                                            ,118.5,208,1.4,11225,75.48
37,國文、英文、生物                                                                                            ,115.5,193,1.3,11418,76.78
37,國文、英文、生物                                                                                            ,112.5,230,1.55,11648,78.33
37,國文、英文、生物                                                                                            ,109.5,200,1.34,11848,79.67
37,國文、英文、生物                                                                                            ,106.5,191,1.28,12039,80.96
37,國文、英文、生物                                                                                            ,103.5,192,1.29,12231,82.25
37,國文、英文、生物                                                                                            ,100.5,186,1.25,12417,83.5
37,國文、英文、生物                                                                                            ,97.5,192,1.29,12609,84.79
37,國文、英文、生物                                                                                            ,94.5,183,1.23,12792,86.02
37,國文、英文、生物                                                                                            ,91.5,155,1.04,12947,87.06
37,國文、英文、生物                                                                                            ,88.5,153,1.03,13100,88.09
37,國文、英文、生物                                                                                            ,85.5,134,0.9,13234,88.99
37,國文、英文、生物                                                                                            ,82.5,123,0.83,13357,89.82
37,國文、英文、生物                                                                                            ,79.5,124,0.83,13481,90.65
37,國文、英文、生物                                                                                            ,76.5,135,0.91,13616,91.56
37,國文、英文、生物                                                                                            ,73.5,118,0.79,13734,92.35
37,國文、英文、生物                                                                                            ,70.5,102,0.69,13836,93.04
37,國文、英文、生物                                                                                            ,67.5,75,0.5,13911,93.54
37,國文、英文、生物                                                                                            ,64.5,69,0.46,13980,94.01
37,國文、英文、生物                                                                                            ,61.5,57,0.38,14037,94.39
37,國文、英文、生物                                                                                            ,58.5,46,0.31,14083,94.7
37,國文、英文、生物                                                                                            ,55.5,45,0.3,14128,95
37,國文、英文、生物                                                                                            ,52.5,29,0.2,14157,95.2
37,國文、英文、生物                                                                                            ,49.5,17,0.11,14174,95.31
37,國文、英文、生物                                                                                            ,46.5,9,0.06,14183,95.37
37,國文、英文、生物                                                                                            ,43.5,6,0.04,14189,95.41
37,國文、英文、生物                                                                                            ,40.5,6,0.04,14195,95.45
37,國文、英文、生物                                                                                            ,37.5,5,0.03,14200,95.49
37,國文、英文、生物                                                                                            ,34.5,4,0.03,14204,95.51
37,國文、英文、生物                                                                                            ,31.5,2,0.01,14206,95.53
37,國文、英文、生物                                                                                            ,28.5,2,0.01,14208,95.54
37,國文、英文、生物                                                                                            ,25.5,2,0.01,14210,95.56
37,國文、英文、生物                                                                                            ,22.5,3,0.02,14213,95.58
37,國文、英文、生物                                                                                            ,19.5,4,0.03,14217,95.6
37,國文、英文、生物                                                                                            ,16.5,5,0.03,14222,95.64
37,國文、英文、生物                                                                                            ,13.5,1,0.01,14223,95.64
37,國文、英文、生物                                                                                            ,10.5,1,0.01,14224,95.65
37,國文、英文、生物                                                                                            ,7.5,0,0,14224,95.65
37,國文、英文、生物                                                                                            ,4.5,0,0,14224,95.65
37,國文、英文、生物                                                                                            ,1.5,647,4.35,14871,100
39,國文、英文、化學                                                                                            ,298.5,0,0,0,0
39,國文、英文、化學                                                                                            ,295.5,0,0,0,0
39,國文、英文、化學                                                                                            ,292.5,0,0,0,0
39,國文、英文、化學                                                                                            ,289.5,0,0,0,0
39,國文、英文、化學                                                                                            ,286.5,1,0,1,0
39,國文、英文、化學                                                                                            ,283.5,2,0.01,3,0.01
39,國文、英文、化學                                                                                            ,280.5,5,0.02,8,0.04
39,國文、英文、化學                                                                                            ,277.5,9,0.04,17,0.08
39,國文、英文、化學                                                                                            ,274.5,17,0.08,34,0.15
39,國文、英文、化學                                                                                            ,271.5,26,0.12,60,0.27
39,國文、英文、化學                                                                                            ,268.5,40,0.18,100,0.45
39,國文、英文、化學                                                                                            ,265.5,70,0.32,170,0.77
39,國文、英文、化學                                                                                            ,262.5,90,0.41,260,1.18
39,國文、英文、化學                                                                                            ,259.5,104,0.47,364,1.65
39,國文、英文、化學                                                                                            ,256.5,126,0.57,490,2.22
39,國文、英文、化學                                                                                            ,253.5,131,0.59,621,2.82
39,國文、英文、化學                                                                                            ,250.5,199,0.9,820,3.72
39,國文、英文、化學                                                                                            ,247.5,182,0.83,1002,4.55
39,國文、英文、化學                                                                                            ,244.5,256,1.16,1258,5.71
39,國文、英文、化學                                                                                            ,241.5,256,1.16,1514,6.87
39,國文、英文、化學                                                                                            ,238.5,278,1.26,1792,8.13
39,國文、英文、化學                                                                                            ,235.5,277,1.26,2069,9.39
39,國文、英文、化學                                                                                            ,232.5,287,1.3,2356,10.69
39,國文、英文、化學                                                                                            ,229.5,291,1.32,2647,12.01
39,國文、英文、化學                                                                                            ,226.5,353,1.6,3000,13.61
39,國文、英文、化學                                                                                            ,223.5,326,1.48,3326,15.09
39,國文、英文、化學                                                                                            ,220.5,330,1.5,3656,16.59
39,國文、英文、化學                                                                                            ,217.5,340,1.54,3996,18.13
39,國文、英文、化學                                                                                            ,214.5,362,1.64,4358,19.77
39,國文、英文、化學                                                                                            ,211.5,336,1.52,4694,21.29
39,國文、英文、化學                                                                                            ,208.5,375,1.7,5069,23
39,國文、英文、化學                                                                                            ,205.5,373,1.69,5442,24.69
39,國文、英文、化學                                                                                            ,202.5,386,1.75,5828,26.44
39,國文、英文、化學                                                                                            ,199.5,387,1.76,6215,28.19
39,國文、英文、化學                                                                                            ,196.5,359,1.63,6574,29.82
39,國文、英文、化學                                                                                            ,193.5,398,1.81,6972,31.63
39,國文、英文、化學                                                                                            ,190.5,385,1.75,7357,33.38
39,國文、英文、化學                                                                                            ,187.5,430,1.95,7787,35.33
39,國文、英文、化學                                                                                            ,184.5,386,1.75,8173,37.08
39,國文、英文、化學                                                                                            ,181.5,395,1.79,8568,38.87
39,國文、英文、化學                                                                                            ,178.5,399,1.81,8967,40.68
39,國文、英文、化學                                                                                            ,175.5,392,1.78,9359,42.46
39,國文、英文、化學                                                                                            ,172.5,370,1.68,9729,44.14
39,國文、英文、化學                                                                                            ,169.5,355,1.61,10084,45.75
39,國文、英文、化學                                                                                            ,166.5,405,1.84,10489,47.58
39,國文、英文、化學                                                                                            ,163.5,364,1.65,10853,49.24
39,國文、英文、化學                                                                                            ,160.5,371,1.68,11224,50.92
39,國文、英文、化學                                                                                            ,157.5,352,1.6,11576,52.52
39,國文、英文、化學                                                                                            ,154.5,341,1.55,11917,54.06
39,國文、英文、化學                                                                                            ,151.5,350,1.59,12267,55.65
39,國文、英文、化學                                                                                            ,148.5,357,1.62,12624,57.27
39,國文、英文、化學                                                                                            ,145.5,344,1.56,12968,58.83
39,國文、英文、化學                                                                                            ,142.5,349,1.58,13317,60.41
39,國文、英文、化學                                                                                            ,139.5,363,1.65,13680,62.06
39,國文、英文、化學                                                                                            ,136.5,345,1.57,14025,63.63
39,國文、英文、化學                                                                                            ,133.5,348,1.58,14373,65.2
39,國文、英文、化學                                                                                            ,130.5,335,1.52,14708,66.72
39,國文、英文、化學                                                                                            ,127.5,327,1.48,15035,68.21
39,國文、英文、化學                                                                                            ,124.5,334,1.52,15369,69.72
39,國文、英文、化學                                                                                            ,121.5,305,1.38,15674,71.11
39,國文、英文、化學                                                                                            ,118.5,321,1.46,15995,72.56
39,國文、英文、化學                                                                                            ,115.5,314,1.42,16309,73.99
39,國文、英文、化學                                                                                            ,112.5,317,1.44,16626,75.43
39,國文、英文、化學                                                                                            ,109.5,299,1.36,16925,76.78
39,國文、英文、化學                                                                                            ,106.5,291,1.32,17216,78.1
39,國文、英文、化學                                                                                            ,103.5,364,1.65,17580,79.75
39,國文、英文、化學                                                                                            ,100.5,331,1.5,17911,81.25
39,國文、英文、化學                                                                                            ,97.5,289,1.31,18200,82.57
39,國文、英文、化學                                                                                            ,94.5,318,1.44,18518,84.01
39,國文、英文、化學                                                                                            ,91.5,299,1.36,18817,85.36
39,國文、英文、化學                                                                                            ,88.5,280,1.27,19097,86.64
39,國文、英文、化學                                                                                            ,85.5,257,1.17,19354,87.8
39,國文、英文、化學                                                                                            ,82.5,242,1.1,19596,88.9
39,國文、英文、化學                                                                                            ,79.5,245,1.11,19841,90.01
39,國文、英文、化學                                                                                            ,76.5,246,1.12,20087,91.13
39,國文、英文、化學                                                                                            ,73.5,226,1.03,20313,92.15
39,國文、英文、化學                                                                                            ,70.5,163,0.74,20476,92.89
39,國文、英文、化學                                                                                            ,67.5,161,0.73,20637,93.62
39,國文、英文、化學                                                                                            ,64.5,158,0.72,20795,94.34
39,國文、英文、化學                                                                                            ,61.5,105,0.48,20900,94.81
39,國文、英文、化學                                                                                            ,58.5,69,0.31,20969,95.13
39,國文、英文、化學                                                                                            ,55.5,60,0.27,21029,95.4
39,國文、英文、化學                                                                                            ,52.5,53,0.24,21082,95.64
39,國文、英文、化學                                                                                            ,49.5,39,0.18,21121,95.82
39,國文、英文、化學                                                                                            ,46.5,18,0.08,21139,95.9
39,國文、英文、化學                                                                                            ,43.5,12,0.05,21151,95.95
39,國文、英文、化學                                                                                            ,40.5,9,0.04,21160,95.99
39,國文、英文、化學                                                                                            ,37.5,9,0.04,21169,96.04
39,國文、英文、化學                                                                                            ,34.5,4,0.02,21173,96.05
39,國文、英文、化學                                                                                            ,31.5,6,0.03,21179,96.08
39,國文、英文、化學                                                                                            ,28.5,5,0.02,21184,96.1
39,國文、英文、化學                                                                                            ,25.5,5,0.02,21189,96.13
39,國文、英文、化學                                                                                            ,22.5,5,0.02,21194,96.15
39,國文、英文、化學                                                                                            ,19.5,6,0.03,21200,96.18
39,國文、英文、化學                                                                                            ,16.5,7,0.03,21207,96.21
39,國文、英文、化學                                                                                            ,13.5,1,0,21208,96.21
39,國文、英文、化學                                                                                            ,10.5,3,0.01,21211,96.23
39,國文、英文、化學                                                                                            ,7.5,0,0,21211,96.23
39,國文、英文、化學                                                                                            ,4.5,2,0.01,21213,96.23
39,國文、英文、化學                                                                                            ,1.5,830,3.77,22043,100
40,國文、英文、化學、生物                                                                                         ,398,0,0,0,0
40,國文、英文、化學、生物                                                                                         ,394,0,0,0,0
40,國文、英文、化學、生物                                                                                         ,390,0,0,0,0
40,國文、英文、化學、生物                                                                                         ,386,0,0,0,0
40,國文、英文、化學、生物                                                                                         ,382,0,0,0,0
40,國文、英文、化學、生物                                                                                         ,378,0,0,0,0
40,國文、英文、化學、生物                                                                                         ,374,3,0.02,3,0.02
40,國文、英文、化學、生物                                                                                         ,370,1,0.01,4,0.03
40,國文、英文、化學、生物                                                                                         ,366,8,0.06,12,0.09
40,國文、英文、化學、生物                                                                                         ,362,5,0.04,17,0.12
40,國文、英文、化學、生物                                                                                         ,358,12,0.09,29,0.21
40,國文、英文、化學、生物                                                                                         ,354,32,0.23,61,0.44
40,國文、英文、化學、生物                                                                                         ,350,51,0.36,112,0.8
40,國文、英文、化學、生物                                                                                         ,346,77,0.55,189,1.35
40,國文、英文、化學、生物                                                                                         ,342,89,0.64,278,1.99
40,國文、英文、化學、生物                                                                                         ,338,96,0.69,374,2.67
40,國文、英文、化學、生物                                                                                         ,334,107,0.76,481,3.44
40,國文、英文、化學、生物                                                                                         ,330,149,1.07,630,4.5
40,國文、英文、化學、生物                                                                                         ,326,173,1.24,803,5.74
40,國文、英文、化學、生物                                                                                         ,322,168,1.2,971,6.94
40,國文、英文、化學、生物                                                                                         ,318,221,1.58,1192,8.52
40,國文、英文、化學、生物                                                                                         ,314,216,1.54,1408,10.07
40,國文、英文、化學、生物                                                                                         ,310,199,1.42,1607,11.49
40,國文、英文、化學、生物                                                                                         ,306,245,1.75,1852,13.24
40,國文、英文、化學、生物                                                                                         ,302,224,1.6,2076,14.84
40,國文、英文、化學、生物                                                                                         ,298,232,1.66,2308,16.5
40,國文、英文、化學、生物                                                                                         ,294,226,1.62,2534,18.11
40,國文、英文、化學、生物                                                                                         ,290,221,1.58,2755,19.69
40,國文、英文、化學、生物                                                                                         ,286,252,1.8,3007,21.5
40,國文、英文、化學、生物                                                                                         ,282,241,1.72,3248,23.22
40,國文、英文、化學、生物                                                                                         ,278,241,1.72,3489,24.94
40,國文、英文、化學、生物                                                                                         ,274,226,1.62,3715,26.56
40,國文、英文、化學、生物                                                                                         ,270,219,1.57,3934,28.12
40,國文、英文、化學、生物                                                                                         ,266,197,1.41,4131,29.53
40,國文、英文、化學、生物                                                                                         ,262,263,1.88,4394,31.41
40,國文、英文、化學、生物                                                                                         ,258,276,1.97,4670,33.38
40,國文、英文、化學、生物                                                                                         ,254,258,1.84,4928,35.23
40,國文、英文、化學、生物                                                                                         ,250,255,1.82,5183,37.05
40,國文、英文、化學、生物                                                                                         ,246,255,1.82,5438,38.87
40,國文、英文、化學、生物                                                                                         ,242,255,1.82,5693,40.7
40,國文、英文、化學、生物                                                                                         ,238,245,1.75,5938,42.45
40,國文、英文、化學、生物                                                                                         ,234,231,1.65,6169,44.1
40,國文、英文、化學、生物                                                                                         ,230,249,1.78,6418,45.88
40,國文、英文、化學、生物                                                                                         ,226,231,1.65,6649,47.53
40,國文、英文、化學、生物                                                                                         ,222,240,1.72,6889,49.25
40,國文、英文、化學、生物                                                                                         ,218,266,1.9,7155,51.15
40,國文、英文、化學、生物                                                                                         ,214,240,1.72,7395,52.86
40,國文、英文、化學、生物                                                                                         ,210,224,1.6,7619,54.46
40,國文、英文、化學、生物                                                                                         ,206,226,1.62,7845,56.08
40,國文、英文、化學、生物                                                                                         ,202,225,1.61,8070,57.69
40,國文、英文、化學、生物                                                                                         ,198,193,1.38,8263,59.07
40,國文、英文、化學、生物                                                                                         ,194,215,1.54,8478,60.6
40,國文、英文、化學、生物                                                                                         ,190,231,1.65,8709,62.26
40,國文、英文、化學、生物                                                                                         ,186,241,1.72,8950,63.98
40,國文、英文、化學、生物                                                                                         ,182,227,1.62,9177,65.6
40,國文、英文、化學、生物                                                                                         ,178,218,1.56,9395,67.16
40,國文、英文、化學、生物                                                                                         ,174,198,1.42,9593,68.58
40,國文、英文、化學、生物                                                                                         ,170,208,1.49,9801,70.06
40,國文、英文、化學、生物                                                                                         ,166,208,1.49,10009,71.55
40,國文、英文、化學、生物                                                                                         ,162,211,1.51,10220,73.06
40,國文、英文、化學、生物                                                                                         ,158,161,1.15,10381,74.21
40,國文、英文、化學、生物                                                                                         ,154,174,1.24,10555,75.45
40,國文、英文、化學、生物                                                                                         ,150,205,1.47,10760,76.92
40,國文、英文、化學、生物                                                                                         ,146,194,1.39,10954,78.3
40,國文、英文、化學、生物                                                                                         ,142,184,1.32,11138,79.62
40,國文、英文、化學、生物                                                                                         ,138,185,1.32,11323,80.94
40,國文、英文、化學、生物                                                                                         ,134,192,1.37,11515,82.31
40,國文、英文、化學、生物                                                                                         ,130,193,1.38,11708,83.69
40,國文、英文、化學、生物                                                                                         ,126,157,1.12,11865,84.82
40,國文、英文、化學、生物                                                                                         ,122,156,1.12,12021,85.93
40,國文、英文、化學、生物                                                                                         ,118,192,1.37,12213,87.3
40,國文、英文、化學、生物                                                                                         ,114,146,1.04,12359,88.35
40,國文、英文、化學、生物                                                                                         ,110,126,0.9,12485,89.25
40,國文、英文、化學、生物                                                                                         ,106,137,0.98,12622,90.23
40,國文、英文、化學、生物                                                                                         ,102,126,0.9,12748,91.13
40,國文、英文、化學、生物                                                                                         ,98,123,0.88,12871,92.01
40,國文、英文、化學、生物                                                                                         ,94,109,0.78,12980,92.79
40,國文、英文、化學、生物                                                                                         ,90,100,0.71,13080,93.5
40,國文、英文、化學、生物                                                                                         ,86,73,0.52,13153,94.02
40,國文、英文、化學、生物                                                                                         ,82,57,0.41,13210,94.43
40,國文、英文、化學、生物                                                                                         ,78,45,0.32,13255,94.75
40,國文、英文、化學、生物                                                                                         ,74,37,0.26,13292,95.02
40,國文、英文、化學、生物                                                                                         ,70,27,0.19,13319,95.21
40,國文、英文、化學、生物                                                                                         ,66,22,0.16,13341,95.37
40,國文、英文、化學、生物                                                                                         ,62,15,0.11,13356,95.48
40,國文、英文、化學、生物                                                                                         ,58,14,0.1,13370,95.58
40,國文、英文、化學、生物                                                                                         ,54,12,0.09,13382,95.66
40,國文、英文、化學、生物                                                                                         ,50,5,0.04,13387,95.7
40,國文、英文、化學、生物                                                                                         ,46,2,0.01,13389,95.71
40,國文、英文、化學、生物                                                                                         ,42,2,0.01,13391,95.73
40,國文、英文、化學、生物                                                                                         ,38,4,0.03,13395,95.75
40,國文、英文、化學、生物                                                                                         ,34,2,0.01,13397,95.77
40,國文、英文、化學、生物                                                                                         ,30,2,0.01,13399,95.78
40,國文、英文、化學、生物                                                                                         ,26,1,0.01,13400,95.79
40,國文、英文、化學、生物                                                                                         ,22,3,0.02,13403,95.81
40,國文、英文、化學、生物                                                                                         ,18,4,0.03,13407,95.84
40,國文、英文、化學、生物                                                                                         ,14,2,0.01,13409,95.85
40,國文、英文、化學、生物                                                                                         ,10,1,0.01,13410,95.86
40,國文、英文、化學、生物                                                                                         ,6,1,0.01,13411,95.87
40,國文、英文、化學、生物                                                                                         ,2,578,4.13,13989,100
42,國文、英文、物理                                                                                            ,298.5,0,0,0,0
42,國文、英文、物理                                                                                            ,295.5,0,0,0,0
42,國文、英文、物理                                                                                            ,292.5,0,0,0,0
42,國文、英文、物理                                                                                            ,289.5,0,0,0,0
42,國文、英文、物理                                                                                            ,286.5,0,0,0,0
42,國文、英文、物理                                                                                            ,283.5,0,0,0,0
42,國文、英文、物理                                                                                            ,280.5,3,0.01,3,0.01
42,國文、英文、物理                                                                                            ,277.5,2,0.01,5,0.02
42,國文、英文、物理                                                                                            ,274.5,11,0.05,16,0.08
42,國文、英文、物理                                                                                            ,271.5,24,0.12,40,0.2
42,國文、英文、物理                                                                                            ,268.5,21,0.1,61,0.3
42,國文、英文、物理                                                                                            ,265.5,47,0.23,108,0.53
42,國文、英文、物理                                                                                            ,262.5,76,0.37,184,0.9
42,國文、英文、物理                                                                                            ,259.5,77,0.38,261,1.27
42,國文、英文、物理                                                                                            ,256.5,125,0.61,386,1.88
42,國文、英文、物理                                                                                            ,253.5,147,0.72,533,2.6
42,國文、英文、物理                                                                                            ,250.5,146,0.71,679,3.31
42,國文、英文、物理                                                                                            ,247.5,200,0.98,879,4.29
42,國文、英文、物理                                                                                            ,244.5,219,1.07,1098,5.35
42,國文、英文、物理                                                                                            ,241.5,246,1.2,1344,6.55
42,國文、英文、物理                                                                                            ,238.5,257,1.25,1601,7.81
42,國文、英文、物理                                                                                            ,235.5,271,1.32,1872,9.13
42,國文、英文、物理                                                                                            ,232.5,329,1.6,2201,10.73
42,國文、英文、物理                                                                                            ,229.5,315,1.54,2516,12.27
42,國文、英文、物理                                                                                            ,226.5,320,1.56,2836,13.83
42,國文、英文、物理                                                                                            ,223.5,334,1.63,3170,15.45
42,國文、英文、物理                                                                                            ,220.5,319,1.56,3489,17.01
42,國文、英文、物理                                                                                            ,217.5,332,1.62,3821,18.63
42,國文、英文、物理                                                                                            ,214.5,328,1.6,4149,20.23
42,國文、英文、物理                                                                                            ,211.5,373,1.82,4522,22.05
42,國文、英文、物理                                                                                            ,208.5,345,1.68,4867,23.73
42,國文、英文、物理                                                                                            ,205.5,394,1.92,5261,25.65
42,國文、英文、物理                                                                                            ,202.5,401,1.95,5662,27.6
42,國文、英文、物理                                                                                            ,199.5,347,1.69,6009,29.3
42,國文、英文、物理                                                                                            ,196.5,364,1.77,6373,31.07
42,國文、英文、物理                                                                                            ,193.5,352,1.72,6725,32.79
42,國文、英文、物理                                                                                            ,190.5,377,1.84,7102,34.62
42,國文、英文、物理                                                                                            ,187.5,402,1.96,7504,36.58
42,國文、英文、物理                                                                                            ,184.5,434,2.12,7938,38.7
42,國文、英文、物理                                                                                            ,181.5,336,1.64,8274,40.34
42,國文、英文、物理                                                                                            ,178.5,375,1.83,8649,42.17
42,國文、英文、物理                                                                                            ,175.5,374,1.82,9023,43.99
42,國文、英文、物理                                                                                            ,172.5,385,1.88,9408,45.87
42,國文、英文、物理                                                                                            ,169.5,383,1.87,9791,47.73
42,國文、英文、物理                                                                                            ,166.5,384,1.87,10175,49.61
42,國文、英文、物理                                                                                            ,163.5,360,1.76,10535,51.36
42,國文、英文、物理                                                                                            ,160.5,390,1.9,10925,53.26
42,國文、英文、物理                                                                                            ,157.5,347,1.69,11272,54.95
42,國文、英文、物理                                                                                            ,154.5,311,1.52,11583,56.47
42,國文、英文、物理                                                                                            ,151.5,301,1.47,11884,57.94
42,國文、英文、物理                                                                                            ,148.5,341,1.66,12225,59.6
42,國文、英文、物理                                                                                            ,145.5,337,1.64,12562,61.24
42,國文、英文、物理                                                                                            ,142.5,311,1.52,12873,62.76
42,國文、英文、物理                                                                                            ,139.5,322,1.57,13195,64.33
42,國文、英文、物理                                                                                            ,136.5,303,1.48,13498,65.81
42,國文、英文、物理                                                                                            ,133.5,299,1.46,13797,67.26
42,國文、英文、物理                                                                                            ,130.5,325,1.58,14122,68.85
42,國文、英文、物理                                                                                            ,127.5,265,1.29,14387,70.14
42,國文、英文、物理                                                                                            ,124.5,289,1.41,14676,71.55
42,國文、英文、物理                                                                                            ,121.5,314,1.53,14990,73.08
