組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
22,國文、數甲、物理                                                                                            ,13.5,2,0.01,20718     ,96.50
22,國文、數甲、物理                                                                                            ,10.5,1,0,20719     ,96.51
22,國文、數甲、物理                                                                                            ,7.5,0,0,20719     ,96.51
22,國文、數甲、物理                                                                                            ,4.5,1,0,20720     ,96.51
22,國文、數甲、物理                                                                                            ,1.5,749,3.49,21469     ,100.0
23,國文、數甲、物理、化學                                                                                         ,398,0,0,0         ,0.0
23,國文、數甲、物理、化學                                                                                         ,394,0,0,0         ,0.0
23,國文、數甲、物理、化學                                                                                         ,390,0,0,0         ,0.0
23,國文、數甲、物理、化學                                                                                         ,386,0,0,0         ,0.0
23,國文、數甲、物理、化學                                                                                         ,382,0,0,0         ,0.0
23,國文、數甲、物理、化學                                                                                         ,378,0,0,0         ,0.0
23,國文、數甲、物理、化學                                                                                         ,374,0,0,0         ,0.0
23,國文、數甲、物理、化學                                                                                         ,370,1,0,1         ,0.0
23,國文、數甲、物理、化學                                                                                         ,366,4,0.02,5         ,0.02
23,國文、數甲、物理、化學                                                                                         ,362,8,0.04,13        ,0.06
23,國文、數甲、物理、化學                                                                                         ,358,12,0.06,25        ,0.12
23,國文、數甲、物理、化學                                                                                         ,354,18,0.08,43        ,0.20
23,國文、數甲、物理、化學                                                                                         ,350,24,0.11,67        ,0.32
23,國文、數甲、物理、化學                                                                                         ,346,38,0.18,105       ,0.49
23,國文、數甲、物理、化學                                                                                         ,342,50,0.24,155       ,0.73
23,國文、數甲、物理、化學                                                                                         ,338,78,0.37,233       ,1.10
23,國文、數甲、物理、化學                                                                                         ,334,81,0.38,314       ,1.48
23,國文、數甲、物理、化學                                                                                         ,330,88,0.41,402       ,1.89
23,國文、數甲、物理、化學                                                                                         ,326,115,0.54,517       ,2.43
23,國文、數甲、物理、化學                                                                                         ,322,143,0.67,660       ,3.11
23,國文、數甲、物理、化學                                                                                         ,318,189,0.89,849       ,4.0
23,國文、數甲、物理、化學                                                                                         ,314,187,0.88,1036      ,4.88
23,國文、數甲、物理、化學                                                                                         ,310,203,0.96,1239      ,5.83
23,國文、數甲、物理、化學                                                                                         ,306,222,1.05,1461      ,6.88
23,國文、數甲、物理、化學                                                                                         ,302,222,1.05,1683      ,7.92
23,國文、數甲、物理、化學                                                                                         ,298,271,1.28,1954      ,9.20
23,國文、數甲、物理、化學                                                                                         ,294,272,1.28,2226      ,10.48
23,國文、數甲、物理、化學                                                                                         ,290,290,1.37,2516      ,11.85
23,國文、數甲、物理、化學                                                                                         ,286,309,1.45,2825      ,13.30
23,國文、數甲、物理、化學                                                                                         ,282,312,1.47,3137      ,14.77
23,國文、數甲、物理、化學                                                                                         ,278,367,1.73,3504      ,16.50
23,國文、數甲、物理、化學                                                                                         ,274,369,1.74,3873      ,18.23
23,國文、數甲、物理、化學                                                                                         ,270,356,1.68,4229      ,19.91
23,國文、數甲、物理、化學                                                                                         ,266,376,1.77,4605      ,21.68
23,國文、數甲、物理、化學                                                                                         ,262,380,1.79,4985      ,23.47
23,國文、數甲、物理、化學                                                                                         ,258,415,1.95,5400      ,25.42
23,國文、數甲、物理、化學                                                                                         ,254,385,1.81,5785      ,27.24
23,國文、數甲、物理、化學                                                                                         ,250,419,1.97,6204      ,29.21
23,國文、數甲、物理、化學                                                                                         ,246,371,1.75,6575      ,30.95
23,國文、數甲、物理、化學                                                                                         ,242,437,2.06,7012      ,33.01
23,國文、數甲、物理、化學                                                                                         ,238,427,2.01,7439      ,35.02
23,國文、數甲、物理、化學                                                                                         ,234,395,1.86,7834      ,36.88
23,國文、數甲、物理、化學                                                                                         ,230,410,1.93,8244      ,38.81
23,國文、數甲、物理、化學                                                                                         ,226,411,1.93,8655      ,40.75
23,國文、數甲、物理、化學                                                                                         ,222,412,1.94,9067      ,42.69
23,國文、數甲、物理、化學                                                                                         ,218,405,1.91,9472      ,44.59
23,國文、數甲、物理、化學                                                                                         ,214,414,1.95,9886      ,46.54
23,國文、數甲、物理、化學                                                                                         ,210,416,1.96,10302     ,48.50
23,國文、數甲、物理、化學                                                                                         ,206,395,1.86,10697     ,50.36
23,國文、數甲、物理、化學                                                                                         ,202,401,1.89,11098     ,52.25
23,國文、數甲、物理、化學                                                                                         ,198,391,1.84,11489     ,54.09
23,國文、數甲、物理、化學                                                                                         ,194,398,1.87,11887     ,55.96
23,國文、數甲、物理、化學                                                                                         ,190,390,1.84,12277     ,57.80
23,國文、數甲、物理、化學                                                                                         ,186,398,1.87,12675     ,59.67
23,國文、數甲、物理、化學                                                                                         ,182,393,1.85,13068     ,61.52
23,國文、數甲、物理、化學                                                                                         ,178,362,1.7,13430     ,63.23
23,國文、數甲、物理、化學                                                                                         ,174,351,1.65,13781     ,64.88
23,國文、數甲、物理、化學                                                                                         ,170,388,1.83,14169     ,66.71
23,國文、數甲、物理、化學                                                                                         ,166,386,1.82,14555     ,68.52
23,國文、數甲、物理、化學                                                                                         ,162,385,1.81,14940     ,70.34
23,國文、數甲、物理、化學                                                                                         ,158,363,1.71,15303     ,72.04
23,國文、數甲、物理、化學                                                                                         ,154,337,1.59,15640     ,73.63
23,國文、數甲、物理、化學                                                                                         ,150,344,1.62,15984     ,75.25
23,國文、數甲、物理、化學                                                                                         ,146,374,1.76,16358     ,77.01
23,國文、數甲、物理、化學                                                                                         ,142,367,1.73,16725     ,78.74
23,國文、數甲、物理、化學                                                                                         ,138,345,1.62,17070     ,80.36
23,國文、數甲、物理、化學                                                                                         ,134,329,1.55,17399     ,81.91
23,國文、數甲、物理、化學                                                                                         ,130,307,1.45,17706     ,83.36
23,國文、數甲、物理、化學                                                                                         ,126,297,1.4,18003     ,84.76
23,國文、數甲、物理、化學                                                                                         ,122,267,1.26,18270     ,86.01
23,國文、數甲、物理、化學                                                                                         ,118,262,1.23,18532     ,87.25
23,國文、數甲、物理、化學                                                                                         ,114,241,1.13,18773     ,88.38
23,國文、數甲、物理、化學                                                                                         ,110,233,1.1,19006     ,89.48
23,國文、數甲、物理、化學                                                                                         ,106,210,0.99,19216     ,90.47
23,國文、數甲、物理、化學                                                                                         ,102,205,0.97,19421     ,91.43
23,國文、數甲、物理、化學                                                                                         ,98,158,0.74,19579     ,92.18
23,國文、數甲、物理、化學                                                                                         ,94,149,0.7,19728     ,92.88
23,國文、數甲、物理、化學                                                                                         ,90,136,0.64,19864     ,93.52
23,國文、數甲、物理、化學                                                                                         ,86,119,0.56,19983     ,94.08
23,國文、數甲、物理、化學                                                                                         ,82,85,0.4,20068     ,94.48
23,國文、數甲、物理、化學                                                                                         ,78,71,0.33,20139     ,94.81
23,國文、數甲、物理、化學                                                                                         ,74,71,0.33,20210     ,95.15
23,國文、數甲、物理、化學                                                                                         ,70,63,0.3,20273     ,95.44
23,國文、數甲、物理、化學                                                                                         ,66,68,0.32,20341     ,95.76
23,國文、數甲、物理、化學                                                                                         ,62,33,0.16,20374     ,95.92
23,國文、數甲、物理、化學                                                                                         ,58,29,0.14,20403     ,96.05
23,國文、數甲、物理、化學                                                                                         ,54,25,0.12,20428     ,96.17
23,國文、數甲、物理、化學                                                                                         ,50,20,0.09,20448     ,96.27
23,國文、數甲、物理、化學                                                                                         ,46,14,0.07,20462     ,96.33
23,國文、數甲、物理、化學                                                                                         ,42,14,0.07,20476     ,96.40
23,國文、數甲、物理、化學                                                                                         ,38,6,0.03,20482     ,96.43
23,國文、數甲、物理、化學                                                                                         ,34,6,0.03,20488     ,96.45
23,國文、數甲、物理、化學                                                                                         ,30,7,0.03,20495     ,96.49
23,國文、數甲、物理、化學                                                                                         ,26,2,0.01,20497     ,96.50
23,國文、數甲、物理、化學                                                                                         ,22,7,0.03,20504     ,96.53
23,國文、數甲、物理、化學                                                                                         ,18,5,0.02,20509     ,96.55
23,國文、數甲、物理、化學                                                                                         ,14,1,0,20510     ,96.56
23,國文、數甲、物理、化學                                                                                         ,10,1,0,20511     ,96.56
23,國文、數甲、物理、化學                                                                                         ,6,0,0,20511     ,96.56
23,國文、數甲、物理、化學                                                                                         ,2,730,3.44,21241     ,100.0
24,國文、數甲、物理、化學、生物                                                                                      ,497.5,0,0,0         ,0.0
24,國文、數甲、物理、化學、生物                                                                                      ,492.5,0,0,0         ,0.0
24,國文、數甲、物理、化學、生物                                                                                      ,487.5,0,0,0         ,0.0
24,國文、數甲、物理、化學、生物                                                                                      ,482.5,0,0,0         ,0.0
24,國文、數甲、物理、化學、生物                                                                                      ,477.5,0,0,0         ,0.0
24,國文、數甲、物理、化學、生物                                                                                      ,472.5,0,0,0         ,0.0
24,國文、數甲、物理、化學、生物                                                                                      ,467.5,0,0,0         ,0.0
24,國文、數甲、物理、化學、生物                                                                                      ,462.5,2,0.01,2         ,0.01
24,國文、數甲、物理、化學、生物                                                                                      ,457.5,3,0.02,5         ,0.04
24,國文、數甲、物理、化學、生物                                                                                      ,452.5,10,0.07,15        ,0.11
24,國文、數甲、物理、化學、生物                                                                                      ,447.5,11,0.08,26        ,0.19
24,國文、數甲、物理、化學、生物                                                                                      ,442.5,18,0.13,44        ,0.33
24,國文、數甲、物理、化學、生物                                                                                      ,437.5,33,0.24,77        ,0.57
24,國文、數甲、物理、化學、生物                                                                                      ,432.5,45,0.33,122       ,0.90
24,國文、數甲、物理、化學、生物                                                                                      ,427.5,60,0.44,182       ,1.35
24,國文、數甲、物理、化學、生物                                                                                      ,422.5,83,0.61,265       ,1.96
24,國文、數甲、物理、化學、生物                                                                                      ,417.5,64,0.47,329       ,2.43
24,國文、數甲、物理、化學、生物                                                                                      ,412.5,108,0.8,437       ,3.23
24,國文、數甲、物理、化學、生物                                                                                      ,407.5,129,0.95,566       ,4.19
24,國文、數甲、物理、化學、生物                                                                                      ,402.5,150,1.11,716       ,5.30
24,國文、數甲、物理、化學、生物                                                                                      ,397.5,162,1.2,878       ,6.50
24,國文、數甲、物理、化學、生物                                                                                      ,392.5,153,1.13,1031      ,7.63
24,國文、數甲、物理、化學、生物                                                                                      ,387.5,202,1.49,1233      ,9.12
24,國文、數甲、物理、化學、生物                                                                                      ,382.5,196,1.45,1429      ,10.58
24,國文、數甲、物理、化學、生物                                                                                      ,377.5,176,1.3,1605      ,11.88
24,國文、數甲、物理、化學、生物                                                                                      ,372.5,204,1.51,1809      ,13.39
24,國文、數甲、物理、化學、生物                                                                                      ,367.5,221,1.64,2030      ,15.02
24,國文、數甲、物理、化學、生物                                                                                      ,362.5,224,1.66,2254      ,16.68
24,國文、數甲、物理、化學、生物                                                                                      ,357.5,242,1.79,2496      ,18.47
24,國文、數甲、物理、化學、生物                                                                                      ,352.5,260,1.92,2756      ,20.40
24,國文、數甲、物理、化學、生物                                                                                      ,347.5,218,1.61,2974      ,22.01
24,國文、數甲、物理、化學、生物                                                                                      ,342.5,242,1.79,3216      ,23.80
24,國文、數甲、物理、化學、生物                                                                                      ,337.5,245,1.81,3461      ,25.61
24,國文、數甲、物理、化學、生物                                                                                      ,332.5,235,1.74,3696      ,27.35
24,國文、數甲、物理、化學、生物                                                                                      ,327.5,243,1.8,3939      ,29.15
24,國文、數甲、物理、化學、生物                                                                                      ,322.5,251,1.86,4190      ,31.01
24,國文、數甲、物理、化學、生物                                                                                      ,317.5,252,1.86,4442      ,32.87
24,國文、數甲、物理、化學、生物                                                                                      ,312.5,265,1.96,4707      ,34.83
24,國文、數甲、物理、化學、生物                                                                                      ,307.5,251,1.86,4958      ,36.69
24,國文、數甲、物理、化學、生物                                                                                      ,302.5,251,1.86,5209      ,38.55
24,國文、數甲、物理、化學、生物                                                                                      ,297.5,235,1.74,5444      ,40.29
24,國文、數甲、物理、化學、生物                                                                                      ,292.5,258,1.91,5702      ,42.20
24,國文、數甲、物理、化學、生物                                                                                      ,287.5,277,2.05,5979      ,44.25
24,國文、數甲、物理、化學、生物                                                                                      ,282.5,248,1.84,6227      ,46.08
24,國文、數甲、物理、化學、生物                                                                                      ,277.5,252,1.86,6479      ,47.95
24,國文、數甲、物理、化學、生物                                                                                      ,272.5,262,1.94,6741      ,49.89
24,國文、數甲、物理、化學、生物                                                                                      ,267.5,249,1.84,6990      ,51.73
24,國文、數甲、物理、化學、生物                                                                                      ,262.5,258,1.91,7248      ,53.64
24,國文、數甲、物理、化學、生物                                                                                      ,257.5,230,1.7,7478      ,55.34
24,國文、數甲、物理、化學、生物                                                                                      ,252.5,235,1.74,7713      ,57.08
24,國文、數甲、物理、化學、生物                                                                                      ,247.5,235,1.74,7948      ,58.82
24,國文、數甲、物理、化學、生物                                                                                      ,242.5,229,1.69,8177      ,60.51
24,國文、數甲、物理、化學、生物                                                                                      ,237.5,238,1.76,8415      ,62.27
24,國文、數甲、物理、化學、生物                                                                                      ,232.5,230,1.7,8645      ,63.98
24,國文、數甲、物理、化學、生物                                                                                      ,227.5,244,1.81,8889      ,65.78
24,國文、數甲、物理、化學、生物                                                                                      ,222.5,210,1.55,9099      ,67.34
24,國文、數甲、物理、化學、生物                                                                                      ,217.5,211,1.56,9310      ,68.90
24,國文、數甲、物理、化學、生物                                                                                      ,212.5,204,1.51,9514      ,70.41
24,國文、數甲、物理、化學、生物                                                                                      ,207.5,226,1.67,9740      ,72.08
24,國文、數甲、物理、化學、生物                                                                                      ,202.5,203,1.5,9943      ,73.58
24,國文、數甲、物理、化學、生物                                                                                      ,197.5,217,1.61,10160     ,75.19
24,國文、數甲、物理、化學、生物                                                                                      ,192.5,201,1.49,10361     ,76.67
24,國文、數甲、物理、化學、生物                                                                                      ,187.5,170,1.26,10531     ,77.93
24,國文、數甲、物理、化學、生物                                                                                      ,182.5,197,1.46,10728     ,79.39
24,國文、數甲、物理、化學、生物                                                                                      ,177.5,165,1.22,10893     ,80.61
24,國文、數甲、物理、化學、生物                                                                                      ,172.5,197,1.46,11090     ,82.07
24,國文、數甲、物理、化學、生物                                                                                      ,167.5,173,1.28,11263     ,83.35
24,國文、數甲、物理、化學、生物                                                                                      ,162.5,145,1.07,11408     ,84.42
24,國文、數甲、物理、化學、生物                                                                                      ,157.5,156,1.15,11564     ,85.58
24,國文、數甲、物理、化學、生物                                                                                      ,152.5,139,1.03,11703     ,86.61
24,國文、數甲、物理、化學、生物                                                                                      ,147.5,158,1.17,11861     ,87.77
24,國文、數甲、物理、化學、生物                                                                                      ,142.5,137,1.01,11998     ,88.79
24,國文、數甲、物理、化學、生物                                                                                      ,137.5,135,1,12133     ,89.79
24,國文、數甲、物理、化學、生物                                                                                      ,132.5,121,0.9,12254     ,90.68
24,國文、數甲、物理、化學、生物                                                                                      ,127.5,120,0.89,12374     ,91.57
24,國文、數甲、物理、化學、生物                                                                                      ,122.5,91,0.67,12465     ,92.24
24,國文、數甲、物理、化學、生物                                                                                      ,117.5,71,0.53,12536     ,92.77
24,國文、數甲、物理、化學、生物                                                                                      ,112.5,64,0.47,12600     ,93.24
24,國文、數甲、物理、化學、生物                                                                                      ,107.5,77,0.57,12677     ,93.81
24,國文、數甲、物理、化學、生物                                                                                      ,102.5,44,0.33,12721     ,94.14
24,國文、數甲、物理、化學、生物                                                                                      ,97.5,50,0.37,12771     ,94.51
24,國文、數甲、物理、化學、生物                                                                                      ,92.5,43,0.32,12814     ,94.83
24,國文、數甲、物理、化學、生物                                                                                      ,87.5,40,0.3,12854     ,95.12
24,國文、數甲、物理、化學、生物                                                                                      ,82.5,22,0.16,12876     ,95.29
24,國文、數甲、物理、化學、生物                                                                                      ,77.5,23,0.17,12899     ,95.46
24,國文、數甲、物理、化學、生物                                                                                      ,72.5,13,0.1,12912     ,95.55
24,國文、數甲、物理、化學、生物                                                                                      ,67.5,21,0.16,12933     ,95.71
24,國文、數甲、物理、化學、生物                                                                                      ,62.5,11,0.08,12944     ,95.79
24,國文、數甲、物理、化學、生物                                                                                      ,57.5,18,0.13,12962     ,95.92
24,國文、數甲、物理、化學、生物                                                                                      ,52.5,11,0.08,12973     ,96.0
24,國文、數甲、物理、化學、生物                                                                                      ,47.5,7,0.05,12980     ,96.06
24,國文、數甲、物理、化學、生物                                                                                      ,42.5,8,0.06,12988     ,96.11
24,國文、數甲、物理、化學、生物                                                                                      ,37.5,2,0.01,12990     ,96.13
24,國文、數甲、物理、化學、生物                                                                                      ,32.5,6,0.04,12996     ,96.17
24,國文、數甲、物理、化學、生物                                                                                      ,27.5,4,0.03,13000     ,96.20
24,國文、數甲、物理、化學、生物                                                                                      ,22.5,4,0.03,13004     ,96.23
24,國文、數甲、物理、化學、生物                                                                                      ,17.5,2,0.01,13006     ,96.25
24,國文、數甲、物理、化學、生物                                                                                      ,12.5,1,0.01,13007     ,96.26
24,國文、數甲、物理、化學、生物                                                                                      ,7.5,0,0,13007     ,96.26
24,國文、數甲、物理、化學、生物                                                                                      ,2.5,506,3.74,13513     ,100.0
28,國文、英文、公民與社會                                                                                         ,298.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,295.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,292.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,289.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,286.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,283.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,280.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,277.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,274.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,271.5,0,0,0         ,0.0
28,國文、英文、公民與社會                                                                                         ,268.5,1,0,1         ,0.0
28,國文、英文、公民與社會                                                                                         ,265.5,3,0.01,4         ,0.01
28,國文、英文、公民與社會                                                                                         ,262.5,5,0.02,9         ,0.03
28,國文、英文、公民與社會                                                                                         ,259.5,7,0.02,16        ,0.05
28,國文、英文、公民與社會                                                                                         ,256.5,17,0.05,33        ,0.10
28,國文、英文、公民與社會                                                                                         ,253.5,41,0.13,74        ,0.23
28,國文、英文、公民與社會                                                                                         ,250.5,71,0.22,145       ,0.46
28,國文、英文、公民與社會                                                                                         ,247.5,79,0.25,224       ,0.71
28,國文、英文、公民與社會                                                                                         ,244.5,120,0.38,344       ,1.08
28,國文、英文、公民與社會                                                                                         ,241.5,162,0.51,506       ,1.59
28,國文、英文、公民與社會                                                                                         ,238.5,222,0.7,728       ,2.29
28,國文、英文、公民與社會                                                                                         ,235.5,273,0.86,1001      ,3.15
28,國文、英文、公民與社會                                                                                         ,232.5,309,0.97,1310      ,4.13
28,國文、英文、公民與社會                                                                                         ,229.5,359,1.13,1669      ,5.26
28,國文、英文、公民與社會                                                                                         ,226.5,364,1.15,2033      ,6.40
28,國文、英文、公民與社會                                                                                         ,223.5,407,1.28,2440      ,7.69
28,國文、英文、公民與社會                                                                                         ,220.5,437,1.38,2877      ,9.06
28,國文、英文、公民與社會                                                                                         ,217.5,494,1.56,3371      ,10.62
28,國文、英文、公民與社會                                                                                         ,214.5,547,1.72,3918      ,12.34
28,國文、英文、公民與社會                                                                                         ,211.5,567,1.79,4485      ,14.13
28,國文、英文、公民與社會                                                                                         ,208.5,576,1.81,5061      ,15.94
28,國文、英文、公民與社會                                                                                         ,205.5,566,1.78,5627      ,17.73
28,國文、英文、公民與社會                                                                                         ,202.5,554,1.75,6181      ,19.47
28,國文、英文、公民與社會                                                                                         ,199.5,579,1.82,6760      ,21.30
28,國文、英文、公民與社會                                                                                         ,196.5,626,1.97,7386      ,23.27
28,國文、英文、公民與社會                                                                                         ,193.5,582,1.83,7968      ,25.10
28,國文、英文、公民與社會                                                                                         ,190.5,612,1.93,8580      ,27.03
28,國文、英文、公民與社會                                                                                         ,187.5,596,1.88,9176      ,28.91
28,國文、英文、公民與社會                                                                                         ,184.5,621,1.96,9797      ,30.87
28,國文、英文、公民與社會                                                                                         ,181.5,651,2.05,10448     ,32.92
28,國文、英文、公民與社會                                                                                         ,178.5,692,2.18,11140     ,35.10
28,國文、英文、公民與社會                                                                                         ,175.5,661,2.08,11801     ,37.18
28,國文、英文、公民與社會                                                                                         ,172.5,680,2.14,12481     ,39.32
28,國文、英文、公民與社會                                                                                         ,169.5,677,2.13,13158     ,41.45
28,國文、英文、公民與社會                                                                                         ,166.5,665,2.1,13823     ,43.55
28,國文、英文、公民與社會                                                                                         ,163.5,701,2.21,14524     ,45.76
28,國文、英文、公民與社會                                                                                         ,160.5,734,2.31,15258     ,48.07
28,國文、英文、公民與社會                                                                                         ,157.5,741,2.33,15999     ,50.40
28,國文、英文、公民與社會                                                                                         ,154.5,768,2.42,16767     ,52.82
28,國文、英文、公民與社會                                                                                         ,151.5,745,2.35,17512     ,55.17
28,國文、英文、公民與社會                                                                                         ,148.5,802,2.53,18314     ,57.70
28,國文、英文、公民與社會                                                                                         ,145.5,810,2.55,19124     ,60.25
28,國文、英文、公民與社會                                                                                         ,142.5,762,2.4,19886     ,62.65
28,國文、英文、公民與社會                                                                                         ,139.5,786,2.48,20672     ,65.13
28,國文、英文、公民與社會                                                                                         ,136.5,721,2.27,21393     ,67.40
28,國文、英文、公民與社會                                                                                         ,133.5,760,2.39,22153     ,69.79
28,國文、英文、公民與社會                                                                                         ,130.5,749,2.36,22902     ,72.15
28,國文、英文、公民與社會                                                                                         ,127.5,762,2.4,23664     ,74.55
28,國文、英文、公民與社會                                                                                         ,124.5,717,2.26,24381     ,76.81
28,國文、英文、公民與社會                                                                                         ,121.5,728,2.29,25109     ,79.11
28,國文、英文、公民與社會                                                                                         ,118.5,599,1.89,25708     ,80.99
28,國文、英文、公民與社會                                                                                         ,115.5,561,1.77,26269     ,82.76
28,國文、英文、公民與社會                                                                                         ,112.5,516,1.63,26785     ,84.39
28,國文、英文、公民與社會                                                                                         ,109.5,498,1.57,27283     ,85.96
28,國文、英文、公民與社會                                                                                         ,106.5,449,1.41,27732     ,87.37
28,國文、英文、公民與社會                                                                                         ,103.5,400,1.26,28132     ,88.63
28,國文、英文、公民與社會                                                                                         ,100.5,308,0.97,28440     ,89.60
28,國文、英文、公民與社會                                                                                         ,97.5,317,1,28757     ,90.60
28,國文、英文、公民與社會                                                                                         ,94.5,275,0.87,29032     ,91.47
28,國文、英文、公民與社會                                                                                         ,91.5,197,0.62,29229     ,92.09
28,國文、英文、公民與社會                                                                                         ,88.5,196,0.62,29425     ,92.70
28,國文、英文、公民與社會                                                                                         ,85.5,154,0.49,29579     ,93.19
28,國文、英文、公民與社會                                                                                         ,82.5,145,0.46,29724     ,93.65
28,國文、英文、公民與社會                                                                                         ,79.5,103,0.32,29827     ,93.97
28,國文、英文、公民與社會                                                                                         ,76.5,89,0.28,29916     ,94.25
28,國文、英文、公民與社會                                                                                         ,73.5,85,0.27,30001     ,94.52
28,國文、英文、公民與社會                                                                                         ,70.5,60,0.19,30061     ,94.71
28,國文、英文、公民與社會                                                                                         ,67.5,40,0.13,30101     ,94.83
28,國文、英文、公民與社會                                                                                         ,64.5,48,0.15,30149     ,94.98
28,國文、英文、公民與社會                                                                                         ,61.5,48,0.15,30197     ,95.14
28,國文、英文、公民與社會                                                                                         ,58.5,49,0.15,30246     ,95.29
