組別,分數區間,人數
20,157.5,567
20,154.5,530
20,151.5,503
20,148.5,456
20,145.5,452
20,142.5,420
20,139.5,351
20,136.5,353
20,133.5,310
20,130.5,292
20,127.5,286
20,124.5,219
20,121.5,229
20,118.5,167
20,115.5,170
20,112.5,161
20,109.5,129
20,106.5,127
20,103.5,93
20,100.5,113
20,97.5,87
20,94.5,77
20,91.5,67
20,88.5,44
20,85.5,50
20,82.5,41
20,79.5,41
20,76.5,39
20,73.5,32
20,70.5,41
20,67.5,33
20,64.5,36
20,61.5,32
20,58.5,29
20,55.5,29
20,52.5,20
20,49.5,26
20,46.5,25
20,43.5,16
20,40.5,14
20,37.5,10
20,34.5,17
20,31.5,13
20,28.5,9
20,25.5,9
20,22.5,8
20,19.5,6
20,16.5,6
20,13.5,5
20,10.5,0
20,7.5,1
20,4.5,1
20,1.5,970
21,398,0
21,394,0
21,390,0
21,386,0
21,382,0
21,378,0
21,374,0
21,370,0
21,366,0
21,362,2
21,358,6
21,354,9
21,350,28
21,346,34
21,342,67
21,338,83
21,334,112
21,330,178
21,326,198
21,322,262
21,318,322
21,314,372
21,310,400
21,306,466
21,302,475
21,298,512
21,294,579
21,290,564
21,286,612
21,282,617
21,278,603
21,274,602
21,270,618
21,266,607
21,262,627
21,258,629
21,254,605
21,250,641
21,246,611
21,242,579
21,238,591
21,234,568
21,230,525
21,226,572
21,222,519
21,218,459
21,214,475
21,210,428
21,206,436
21,202,390
21,198,361
21,194,334
21,190,323
21,186,253
21,182,251
21,178,238
21,174,202
21,170,176
21,166,191
21,162,149
21,158,130
21,154,104
21,150,101
21,146,103
21,142,97
21,138,79
21,134,61
21,130,61
21,126,51
21,122,46
21,118,43
21,114,43
21,110,27
21,106,22
21,102,18
21,98,14
21,94,14
21,90,19
21,86,6
21,82,7
21,78,11
21,74,19
21,70,23
21,66,23
21,62,21
21,58,25
21,54,22
21,50,19
21,46,22
21,42,18
21,38,8
21,34,12
21,30,8
21,26,9
21,22,8
21,18,8
21,14,3
21,10,0
21,6,0
21,2,780
22,298.5,0
22,295.5,0
22,292.5,0
22,289.5,0
22,286.5,0
22,283.5,0
22,280.5,1
22,277.5,1
22,274.5,7
22,271.5,13
22,268.5,17
22,265.5,28
22,262.5,70
22,259.5,90
22,256.5,145
22,253.5,175
22,250.5,212
22,247.5,223
22,244.5,245
22,241.5,307
22,238.5,311
22,235.5,370
22,232.5,340
22,229.5,377
22,226.5,358
22,223.5,401
22,220.5,417
22,217.5,454
22,214.5,454
22,211.5,379
22,208.5,416
22,205.5,374
22,202.5,395
22,199.5,403
22,196.5,419
22,193.5,404
22,190.5,387
22,187.5,390
22,184.5,373
22,181.5,373
22,178.5,374
22,175.5,386
22,172.5,427
22,169.5,411
22,166.5,378
22,163.5,421
22,160.5,408
22,157.5,440
22,154.5,440
22,151.5,396
22,148.5,415
22,145.5,436
22,142.5,424
22,139.5,413
22,136.5,442
22,133.5,422
22,130.5,408
22,127.5,431
22,124.5,372
22,121.5,369
22,118.5,372
22,115.5,344
22,112.5,338
22,109.5,335
22,106.5,286
22,103.5,265
22,100.5,242
22,97.5,206
22,94.5,189
22,91.5,168
22,88.5,157
22,85.5,127
22,82.5,112
22,79.5,108
22,76.5,88
22,73.5,81
22,70.5,63
22,67.5,67
22,64.5,48
22,61.5,41
22,58.5,48
22,55.5,25
22,52.5,18
22,49.5,29
22,46.5,19
22,43.5,22
22,40.5,14
22,37.5,11
22,34.5,6
22,31.5,11
22,28.5,8
22,25.5,7
22,22.5,11
22,19.5,4
22,16.5,4
22,13.5,1
22,10.5,3
22,7.5,2
22,4.5,0
22,1.5,774
23,398,0
23,394,0
23,390,0
23,386,0
23,382,0
23,378,0
23,374,0
23,370,1
23,366,1
23,362,7
23,358,19
23,354,33
23,350,64
23,346,71
23,342,129
23,338,168
23,334,193
23,330,258
23,326,308
23,322,332
23,318,349
23,314,433
23,310,454
23,306,518
23,302,457
23,298,505
23,294,509
23,290,506
23,286,558
23,282,531
23,278,500
23,274,540
23,270,513
23,266,525
23,262,471
23,258,502
23,254,501
23,250,519
23,246,516
23,242,552
23,238,496
23,234,527
23,230,503
23,226,518
23,222,507
23,218,548
23,214,569
23,210,554
23,206,572
23,202,505
23,198,536
23,194,514
23,190,479
23,186,440
23,182,472
23,178,433
23,174,398
23,170,380
23,166,376
23,162,355
23,158,322
23,154,288
23,150,282
23,146,253
23,142,210
23,138,215
23,134,175
23,130,147
23,126,153
23,122,116
23,118,102
23,114,97
23,110,84
23,106,84
23,102,69
23,98,56
23,94,54
23,90,40
23,86,29
23,82,37
23,78,22
23,74,30
23,70,22
23,66,23
23,62,17
23,58,19
23,54,10
23,50,20
23,46,16
23,42,15
23,38,9
23,34,6
23,30,1
23,26,4
23,22,10
23,18,3
23,14,3
23,10,3
23,6,2
23,2,894
24,497.5,0
24,492.5,0
24,487.5,0
24,482.5,0
24,477.5,0
24,472.5,0
24,467.5,0
24,462.5,2
24,457.5,1
24,452.5,9
24,447.5,18
24,442.5,29
24,437.5,55
24,432.5,81
24,427.5,124
24,422.5,154
24,417.5,190
24,412.5,241
24,407.5,274
24,402.5,286
24,397.5,386
24,392.5,360
24,387.5,373
24,382.5,413
24,377.5,423
24,372.5,446
24,367.5,492
24,362.5,415
24,357.5,473
24,352.5,504
24,347.5,472
24,342.5,488
24,337.5,437
24,332.5,439
24,327.5,447
24,322.5,499
24,317.5,445
24,312.5,449
24,307.5,469
24,302.5,481
24,297.5,474
24,292.5,505
24,287.5,435
24,282.5,506
24,277.5,507
24,272.5,470
24,267.5,471
24,262.5,474
24,257.5,476
24,252.5,434
24,247.5,445
24,242.5,395
24,237.5,397
24,232.5,391
24,227.5,357
24,222.5,310
24,217.5,323
24,212.5,278
24,207.5,270
24,202.5,228
24,197.5,202
24,192.5,184
24,187.5,193
24,182.5,144
24,177.5,144
24,172.5,141
24,167.5,116
24,162.5,79
24,157.5,118
24,152.5,91
24,147.5,77
24,142.5,71
24,137.5,55
24,132.5,51
24,127.5,38
24,122.5,26
24,117.5,39
24,112.5,26
24,107.5,23
24,102.5,20
24,97.5,16
24,92.5,11
24,87.5,7
24,82.5,10
24,77.5,9
24,72.5,17
24,67.5,20
24,62.5,15
24,57.5,17
24,52.5,10
24,47.5,18
24,42.5,16
24,37.5,6
24,32.5,5
24,27.5,4
24,22.5,8
24,17.5,4
24,12.5,3
24,7.5,3
24,2.5,734
25,298.5,0
25,295.5,0
25,292.5,0
25,289.5,0
25,286.5,0
25,283.5,0
25,280.5,1
25,277.5,0
25,274.5,0
25,271.5,0
25,268.5,1
25,265.5,6
25,262.5,7
25,259.5,12
25,256.5,10
25,253.5,29
25,250.5,28
25,247.5,70
25,244.5,66
25,241.5,82
25,238.5,104
25,235.5,106
25,232.5,161
25,229.5,175
25,226.5,180
25,223.5,216
25,220.5,225
25,217.5,242
25,214.5,327
25,211.5,331
25,208.5,310
25,205.5,345
25,202.5,361
25,199.5,364
25,196.5,415
25,193.5,355
25,190.5,440
25,187.5,406
25,184.5,410
25,181.5,423
25,178.5,429
25,175.5,430
25,172.5,410
25,169.5,411
25,166.5,442
25,163.5,384
25,160.5,449
25,157.5,433
25,154.5,458
25,151.5,390
25,148.5,368
25,145.5,385
25,142.5,425
25,139.5,373
25,136.5,442
25,133.5,387
25,130.5,346
25,127.5,372
25,124.5,362
25,121.5,368
25,118.5,331
25,115.5,310
25,112.5,367
25,109.5,342
25,106.5,311
25,103.5,304
25,100.5,303
25,97.5,298
25,94.5,298
25,91.5,298
25,88.5,281
25,85.5,288
25,82.5,249
25,79.5,231
25,76.5,236
25,73.5,205
25,70.5,177
25,67.5,147
25,64.5,130
25,61.5,115
25,58.5,110
25,55.5,81
25,52.5,93
25,49.5,48
25,46.5,47
25,43.5,30
25,40.5,25
25,37.5,16
25,34.5,14
25,31.5,14
25,28.5,13
25,25.5,4
25,22.5,6
25,19.5,2
25,16.5,4
25,13.5,3
25,10.5,0
25,7.5,2
25,4.5,0
25,1.5,660
26,398,0
26,394,0
26,390,0
26,386,0
26,382,0
26,378,0
26,374,0
26,370,1
26,366,0
26,362,0
26,358,1
26,354,3
26,350,6
26,346,16
26,342,27
26,338,27
26,334,49
26,330,65
26,326,93
26,322,93
26,318,122
26,314,121
26,310,138
26,306,177
26,302,185
26,298,225
26,294,245
26,290,258
26,286,231
26,282,217
26,278,249
26,274,273
26,270,284
26,266,296
26,262,269
26,258,270
26,254,288
26,250,267
26,246,285
26,242,297
26,238,275
26,234,277
26,230,274
26,226,269
26,222,276
26,218,256
26,214,249
26,210,252
26,206,260
26,202,274
26,198,229
26,194,241
26,190,243
26,186,227
26,182,241
26,178,217
26,174,229
26,170,208
26,166,200
26,162,196
26,158,203
26,154,191
26,150,212
26,146,175
26,142,202
26,138,201
26,134,158
26,130,150
26,126,171
26,122,158
26,118,148
26,114,138
26,110,149
26,106,107
26,102,113
26,98,99
26,94,81
26,90,71
26,86,80
26,82,57
26,78,50
26,74,42
26,70,41
26,66,38
26,62,25
26,58,28
26,54,20
26,50,19
26,46,9
26,42,5
26,38,9
26,34,6
26,30,5
26,26,4
26,22,2
26,18,2
26,14,3
26,10,0
26,6,0
26,2,484
27,298.5,0
27,295.5,0
27,292.5,0
27,289.5,0
27,286.5,0
27,283.5,0
27,280.5,0
27,277.5,1
27,274.5,1
27,271.5,3
27,268.5,3
27,265.5,10
27,262.5,15
27,259.5,28
27,256.5,35
27,253.5,57
27,250.5,63
27,247.5,73
27,244.5,94
27,241.5,128
27,238.5,144
27,235.5,157
27,232.5,197
27,229.5,213
27,226.5,247
27,223.5,263
27,220.5,313
27,217.5,305
27,214.5,314
27,211.5,314
27,208.5,317
27,205.5,367
27,202.5,340
27,199.5,385
27,196.5,351
27,193.5,336
27,190.5,372
27,187.5,405
27,184.5,379
27,181.5,396
27,178.5,379
27,175.5,382
27,172.5,366
27,169.5,387
27,166.5,395
27,163.5,352
27,160.5,348
27,157.5,372
27,154.5,354
27,151.5,356
27,148.5,331
27,145.5,333
27,142.5,332
27,139.5,341
27,136.5,333
27,133.5,345
27,130.5,313
27,127.5,305
27,124.5,301
27,121.5,311
27,118.5,308
27,115.5,282
27,112.5,293
27,109.5,298
27,106.5,268
27,103.5,269
27,100.5,301
27,97.5,260
27,94.5,272
27,91.5,284
27,88.5,241
27,85.5,249
27,82.5,212
27,79.5,195
27,76.5,188
27,73.5,159
27,70.5,163
27,67.5,150
27,64.5,137
27,61.5,108
27,58.5,98
27,55.5,82
27,52.5,79
27,49.5,57
27,46.5,48
27,43.5,32
27,40.5,21
27,37.5,20
27,34.5,16
27,31.5,10
27,28.5,11
27,25.5,4
27,22.5,4
27,19.5,3
27,16.5,4
27,13.5,3
27,10.5,0
27,7.5,1
27,4.5,1
27,1.5,586
28,398,0
28,394,0
28,390,0
28,386,0
28,382,0
28,378,1
28,374,0
28,370,0
28,366,1
28,362,3
28,358,4
28,354,7
28,350,19
28,346,38
28,342,42
28,338,74
28,334,83
28,330,106
28,326,131
28,322,141
28,318,157
28,314,187
28,310,221
28,306,267
28,302,254
28,298,279
28,294,320
28,290,317
28,286,305
28,282,337
28,278,333
28,274,354
28,270,391
28,266,322
28,262,380
28,258,337
28,254,366
28,250,380
28,246,381
28,242,398
28,238,380
28,234,379
28,230,305
28,226,361
28,222,357
28,218,333
28,214,354
28,210,330
28,206,331
28,202,320
28,198,346
28,194,288
28,190,341
28,186,320
28,182,312
28,178,299
28,174,295
28,170,292
28,166,308
28,162,299
28,158,285
28,154,278
28,150,272
28,146,254
28,142,295
28,138,263
28,134,256
28,130,298
28,126,260
28,122,249
28,118,253
28,114,254
28,110,195
28,106,198
28,102,183
28,98,182
28,94,150
28,90,120
28,86,132
28,82,113
28,78,94
28,74,87
28,70,68
28,66,50
28,62,43
28,58,36
28,54,27
28,50,19
28,46,10
28,42,6
28,38,7
28,34,6
28,30,8
28,26,2
28,22,1
28,18,3
28,14,3
28,10,0
28,6,1
28,2,573
29,497.5,0
29,492.5,0
29,487.5,0
29,482.5,0
29,477.5,0
29,472.5,0
29,467.5,1
29,462.5,0
29,457.5,0
29,452.5,2
29,447.5,3
29,442.5,6
29,437.5,20
29,432.5,38
29,427.5,44
29,422.5,75
29,417.5,83
29,412.5,92
29,407.5,117
29,402.5,120
29,397.5,133
29,392.5,184
29,387.5,192
29,382.5,200
29,377.5,235
29,372.5,218
29,367.5,221
29,362.5,216
29,357.5,230
29,352.5,224
29,347.5,219
29,342.5,245
29,337.5,222
29,332.5,247
29,327.5,264
29,322.5,221
29,317.5,215
29,312.5,250
29,307.5,248
29,302.5,216
29,297.5,256
29,292.5,223
29,287.5,192
29,282.5,184
29,277.5,210
29,272.5,220
29,267.5,205
29,262.5,195
29,257.5,196
29,252.5,219
29,247.5,200
29,242.5,180
29,237.5,184
29,232.5,166
29,227.5,197
29,222.5,191
29,217.5,181
29,212.5,178
29,207.5,165
29,202.5,169
29,197.5,153
29,192.5,158
29,187.5,147
29,182.5,157
29,177.5,143
29,172.5,156
29,167.5,164
29,162.5,142
29,157.5,142
29,152.5,110
29,147.5,119
29,142.5,125
29,137.5,94
29,132.5,116
29,127.5,111
29,122.5,88
29,117.5,78
29,112.5,70
29,107.5,70
29,102.5,50
29,97.5,59
29,92.5,38
29,87.5,33
29,82.5,27
29,77.5,27
29,72.5,17
29,67.5,21
29,62.5,7
29,57.5,18
29,52.5,10
29,47.5,9
29,42.5,4
29,37.5,5
29,32.5,4
29,27.5,4
29,22.5,1
29,17.5,4
29,12.5,2
29,7.5,0
29,2.5,401
33,298.5,0
33,295.5,0
33,292.5,0
33,289.5,0
33,286.5,0
33,283.5,0
33,280.5,0
33,277.5,0
33,274.5,0
33,271.5,2
33,268.5,5
33,265.5,10
33,262.5,10
33,259.5,23
33,256.5,24
33,253.5,59
33,250.5,63
33,247.5,110
33,244.5,140
33,241.5,160
33,238.5,176
33,235.5,249
33,232.5,267
33,229.5,267
33,226.5,298
33,223.5,353
33,220.5,377
33,217.5,414
33,214.5,390
33,211.5,429
33,208.5,426
33,205.5,426
33,202.5,404
33,199.5,397
33,196.5,436
33,193.5,424
33,190.5,437
33,187.5,502
33,184.5,473
33,181.5,470
33,178.5,462
33,175.5,481
33,172.5,476
33,169.5,499
33,166.5,493
33,163.5,461
33,160.5,484
33,157.5,512
33,154.5,503
33,151.5,524
33,148.5,549
33,145.5,502
33,142.5,551
33,139.5,518
33,136.5,541
33,133.5,520
33,130.5,527
33,127.5,488
33,124.5,438
33,121.5,432
33,118.5,365
33,115.5,371
33,112.5,357
33,109.5,337
33,106.5,251
33,103.5,200
33,100.5,233
33,97.5,206
33,94.5,162
33,91.5,144
33,88.5,141
33,85.5,116
33,82.5,100
33,79.5,80
33,76.5,71
33,73.5,54
33,70.5,44
33,67.5,36
33,64.5,43
33,61.5,31
33,58.5,31
33,55.5,18
33,52.5,15
33,49.5,15
33,46.5,17
33,43.5,11
33,40.5,11
33,37.5,8
33,34.5,5
33,31.5,9
33,28.5,9
33,25.5,8
33,22.5,4
33,19.5,2
33,16.5,1
33,13.5,1
33,10.5,0
33,7.5,0
33,4.5,1
33,1.5,807
34,298.5,0
34,295.5,0
34,292.5,0
34,289.5,0
34,286.5,0
34,283.5,0
34,280.5,0
34,277.5,0
34,274.5,0
34,271.5,0
34,268.5,2
34,265.5,5
34,262.5,2
34,259.5,23
34,256.5,30
34,253.5,39
34,250.5,55
34,247.5,112
34,244.5,111
34,241.5,177
34,238.5,181
34,235.5,208
34,232.5,277
34,229.5,288
34,226.5,297
34,223.5,285
34,220.5,320
34,217.5,326
34,214.5,336
34,211.5,306
34,208.5,307
34,205.5,284
34,202.5,358
34,199.5,319
34,196.5,311
34,193.5,263
34,190.5,298
34,187.5,294
34,184.5,265
34,181.5,276
34,178.5,298
34,175.5,284
34,172.5,289
34,169.5,301
34,166.5,264
34,163.5,314
34,160.5,245
34,157.5,247
34,154.5,261
34,151.5,260
34,148.5,234
34,145.5,233
34,142.5,220
34,139.5,228
34,136.5,218
34,133.5,206
34,130.5,234
34,127.5,202
34,124.5,211
34,121.5,212
34,118.5,190
34,115.5,188
34,112.5,189
34,109.5,158
34,106.5,168
34,103.5,137
34,100.5,158
34,97.5,150
34,94.5,139
34,91.5,125
34,88.5,108
34,85.5,121
34,82.5,101
34,79.5,103
34,76.5,86
34,73.5,83
34,70.5,68
34,67.5,68
34,64.5,49
34,61.5,32
34,58.5,37
34,55.5,31
34,52.5,20
34,49.5,17
34,46.5,10
34,43.5,13
34,40.5,9
34,37.5,8
34,34.5,5
34,31.5,1
34,28.5,3
34,25.5,3
34,22.5,5
34,19.5,3
34,16.5,2
34,13.5,0
34,10.5,0
34,7.5,0
34,4.5,1
34,1.5,578
36,298.5,0
36,295.5,0
36,292.5,0
36,289.5,0
36,286.5,0
36,283.5,0
36,280.5,0
36,277.5,0
36,274.5,0
36,271.5,0
36,268.5,2
36,265.5,5
36,262.5,5
36,259.5,16
36,256.5,32
36,253.5,42
36,250.5,63
36,247.5,94
36,244.5,113
36,241.5,151
36,238.5,198
36,235.5,225
36,232.5,257
36,229.5,291
36,226.5,322
36,223.5,349
36,220.5,363
36,217.5,380
36,214.5,394
36,211.5,422
36,208.5,421
36,205.5,394
36,202.5,412
36,199.5,453
36,196.5,456
36,193.5,429
36,190.5,420
36,187.5,433
36,184.5,419
36,181.5,444
36,178.5,405
36,175.5,407
36,172.5,420
36,169.5,419
36,166.5,431
36,163.5,398
36,160.5,360
36,157.5,366
36,154.5,406
36,151.5,397
36,148.5,366
36,145.5,380
36,142.5,387
36,139.5,378
36,136.5,362
36,133.5,340
36,130.5,363
36,127.5,355
36,124.5,316
36,121.5,355
36,118.5,315
36,115.5,289
36,112.5,299
36,109.5,301
36,106.5,285
36,103.5,318
36,100.5,303
36,97.5,258
36,94.5,259
36,91.5,212
36,88.5,230
36,85.5,192
36,82.5,185
36,79.5,177
36,76.5,148
36,73.5,129
36,70.5,125
36,67.5,106
36,64.5,78
36,61.5,72
36,58.5,41
36,55.5,42
36,52.5,31
36,49.5,30
36,46.5,15
36,43.5,8
36,40.5,13
36,37.5,6
36,34.5,6
36,31.5,6
36,28.5,3
36,25.5,4
36,22.5,8
36,19.5,0
36,16.5,2
36,13.5,2
36,10.5,0
36,7.5,1
36,4.5,1
36,1.5,680
37,398,0
37,394,0
37,390,0
37,386,0
37,382,0
37,378,0
37,374,0
37,370,0
37,366,0
37,362,0
37,358,5
37,354,4
37,350,11
37,346,21
37,342,33
37,338,51
37,334,80
37,330,107
37,326,143
37,322,192
37,318,187
37,314,230
37,310,248
37,306,259
37,302,268
37,298,282
37,294,296
37,290,263
37,286,315
37,282,305
37,278,237
37,274,299
37,270,295
37,266,312
37,262,317
37,258,305
37,254,294
37,250,279
37,246,272
37,242,267
37,238,261
37,234,240
37,230,264
37,226,271
37,222,253
37,218,226
37,214,244
37,210,230
37,206,243
37,202,230
37,198,251
37,194,202
37,190,234
37,186,212
37,182,198
37,178,186
37,174,213
37,170,210
37,166,183
37,162,170
37,158,180
37,154,193
37,150,179
37,146,172
37,142,148
37,138,143
37,134,167
37,130,136
37,126,132
37,122,144
37,118,119
37,114,102
37,110,102
37,106,85
37,102,79
37,98,82
37,94,79
37,90,47
37,86,48
37,82,27
37,78,32
37,74,25
37,70,26
37,66,20
37,62,11
37,58,8
37,54,8
37,50,10
37,46,9
37,42,2
37,38,2
37,34,3
37,30,3
37,26,1
37,22,2
37,18,0
37,14,1
37,10,0
37,6,0
37,2,499
39,298.5,0
39,295.5,0
39,292.5,0
39,289.5,0
39,286.5,0
39,283.5,0
39,280.5,0
39,277.5,1
39,274.5,0
39,271.5,1
39,268.5,9
39,265.5,6
39,262.5,31
39,259.5,41
39,256.5,71
39,253.5,81
39,250.5,110
39,247.5,160
39,244.5,167
39,241.5,221
39,238.5,263
39,235.5,291
39,232.5,294
39,229.5,337
39,226.5,308
39,223.5,358
39,220.5,355
39,217.5,371
39,214.5,366
39,211.5,361
39,208.5,376
39,205.5,380
39,202.5,403
39,199.5,374
39,196.5,404
39,193.5,357
39,190.5,371
39,187.5,386
39,184.5,396
39,181.5,390
39,178.5,360
39,175.5,374
39,172.5,413
39,169.5,363
39,166.5,361
39,163.5,373
39,160.5,354
39,157.5,358
39,154.5,354
39,151.5,324
39,148.5,340
39,145.5,308
39,142.5,293
39,139.5,304
39,136.5,313
39,133.5,325
39,130.5,327
39,127.5,301
39,124.5,306
39,121.5,284
39,118.5,278
39,115.5,285
39,112.5,303
39,109.5,252
39,106.5,248
39,103.5,227
39,100.5,239
39,97.5,226
39,94.5,224
39,91.5,187
39,88.5,181
39,85.5,186
39,82.5,182
39,79.5,160
39,76.5,154
39,73.5,112
39,70.5,120
39,67.5,81
39,64.5,85
39,61.5,55
39,58.5,53
39,55.5,45
39,52.5,32
39,49.5,21
39,46.5,18
39,43.5,12
39,40.5,15
39,37.5,7
39,34.5,12
39,31.5,3
39,28.5,2
39,25.5,3
39,22.5,3
39,19.5,2
39,16.5,2
39,13.5,1
39,10.5,1
39,7.5,0
39,4.5,2
39,1.5,603
40,398,0
40,394,0
40,390,0
40,386,0
40,382,0
40,378,0
40,374,0
40,370,0
40,366,1
40,362,2
40,358,5
40,354,9
40,350,27
40,346,47
40,342,52
40,338,92
40,334,110
40,330,148
40,326,209
40,322,186
40,318,223
40,314,248
40,310,223
40,306,236
40,302,230
40,298,235
40,294,232
40,290,259
40,286,258
40,282,210
40,278,244
40,274,236
40,270,261
40,266,266
40,262,267
40,258,246
40,254,274
40,250,251
40,246,209
40,242,217
40,238,238
40,234,220
40,230,224
40,226,209
40,222,223
40,218,222
40,214,210
40,210,189
40,206,205
40,202,217
40,198,180
40,194,171
40,190,194
40,186,165
40,182,167
40,178,189
40,174,151
40,170,173
40,166,146
40,162,174
40,158,151
40,154,163
40,150,137
40,146,139
40,142,136
40,138,116
40,134,113
40,130,131
40,126,108
40,122,102
40,118,101
40,114,101
40,110,90
40,106,90
40,102,68
40,98,67
40,94,54
40,90,46
40,86,50
40,82,36
40,78,28
40,74,20
40,70,23
40,66,17
40,62,7
40,58,18
40,54,7
40,50,5
40,46,7
40,42,3
40,38,3
40,34,4
40,30,0
40,26,2
40,22,0
40,18,1
40,14,1
40,10,0
40,6,0
40,2,414
41,398,0
41,394,0
41,390,0
41,386,0
41,382,0
41,378,0
41,374,0
41,370,0
41,366,1
41,362,3
41,358,4
41,354,10
41,350,28
41,346,47
41,342,76
41,338,83
41,334,126
41,330,162
41,326,191
41,322,248
41,318,255
41,314,276
41,310,308
41,306,307
41,302,331
41,298,356
41,294,321
41,290,331
41,286,349
41,282,362
41,278,372
41,274,379
41,270,378
41,266,395
41,262,376
41,258,367
41,254,398
41,250,380
41,246,376
41,242,361
41,238,358
41,234,357
41,230,322
41,226,350
41,222,336
41,218,347
41,214,308
41,210,344
41,206,327
41,202,312
41,198,335
41,194,298
41,190,299
41,186,287
41,182,304
41,178,306
41,174,310
41,170,299
41,166,284
41,162,272
41,158,272
41,154,299
41,150,258
41,146,293
41,142,250
41,138,261
41,134,231
41,130,243
41,126,251
41,122,213
41,118,187
41,114,209
41,110,168
41,106,134
41,102,172
41,98,131
41,94,124
41,90,105
41,86,94
41,82,69
41,78,58
41,74,45
41,70,27
41,66,22
41,62,20
41,58,16
41,54,10
41,50,9
41,46,7
41,42,6
41,38,2
41,34,2
41,30,4
41,26,1
41,22,1
41,18,1
41,14,1
41,10,0
41,6,0
41,2,584
42,497.5,0
42,492.5,0
42,487.5,0
42,482.5,0
42,477.5,0
42,472.5,0
42,467.5,0
42,462.5,0
42,457.5,0
42,452.5,5
42,447.5,6
42,442.5,7
42,437.5,30
42,432.5,45
42,427.5,70
42,422.5,89
42,417.5,128
42,412.5,137
42,407.5,196
42,402.5,220
42,397.5,203
42,392.5,233
42,387.5,233
42,382.5,237
42,377.5,229
42,372.5,231
42,367.5,234
42,362.5,241
42,357.5,242
42,352.5,235
42,347.5,248
42,342.5,264
42,337.5,244
42,332.5,246
42,327.5,250
42,322.5,253
42,317.5,256
42,312.5,232
42,307.5,212
42,302.5,211
42,297.5,216
42,292.5,201
42,287.5,215
42,282.5,207
42,277.5,207
42,272.5,186
42,267.5,205
42,262.5,184
42,257.5,179
42,252.5,205
42,247.5,185
42,242.5,186
42,237.5,183
42,232.5,170
42,227.5,174
42,222.5,154
42,217.5,178
42,212.5,158
42,207.5,167
42,202.5,155
42,197.5,138
42,192.5,161
42,187.5,145
42,182.5,127
42,177.5,121
42,172.5,146
42,167.5,105
42,162.5,131
42,157.5,121
42,152.5,123
42,147.5,110
42,142.5,93
42,137.5,99
42,132.5,101
42,127.5,81
42,122.5,93
42,117.5,62
42,112.5,55
42,107.5,46
42,102.5,42
42,97.5,37
42,92.5,28
42,87.5,17
42,82.5,19
42,77.5,8
42,72.5,14
42,67.5,6
42,62.5,7
42,57.5,5
42,52.5,6
42,47.5,4
42,42.5,3
42,37.5,3
42,32.5,0
42,27.5,1
42,22.5,1
42,17.5,1
42,12.5,1
42,7.5,0
42,2.5,407
43,298.5,0
43,295.5,0
43,292.5,0
43,289.5,0
43,286.5,0
43,283.5,0
43,280.5,0
43,277.5,0
43,274.5,0
43,271.5,1
43,268.5,0
43,265.5,5
43,262.5,11
43,259.5,11
43,256.5,22
43,253.5,39
43,250.5,62
43,247.5,112
43,244.5,106
43,241.5,152
43,238.5,199
43,235.5,216
43,232.5,222
43,229.5,290
43,226.5,323
43,223.5,355
43,220.5,397
43,217.5,433
43,214.5,463
43,211.5,465
43,208.5,459
43,205.5,461
43,202.5,518
43,199.5,472
43,196.5,484
43,193.5,517
43,190.5,510
43,187.5,507
43,184.5,568
43,181.5,545
43,178.5,530
43,175.5,504
43,172.5,537
43,169.5,548
43,166.5,571
43,163.5,544
43,160.5,570
43,157.5,633
43,154.5,644
43,151.5,582
43,148.5,640
43,145.5,656
43,142.5,625
43,139.5,633
43,136.5,593
43,133.5,614
43,130.5,604
43,127.5,526
43,124.5,546
43,121.5,506
43,118.5,498
43,115.5,416
43,112.5,351
43,109.5,384
43,106.5,345
43,103.5,323
43,100.5,277
43,97.5,227
43,94.5,193
43,91.5,181
43,88.5,188
43,85.5,142
43,82.5,115
43,79.5,101
43,76.5,83
43,73.5,87
43,70.5,55
43,67.5,38
43,64.5,33
43,61.5,36
43,58.5,30
43,55.5,20
43,52.5,17
43,49.5,18
43,46.5,9
43,43.5,19
43,40.5,10
43,37.5,2
43,34.5,7
43,31.5,9
43,28.5,7
43,25.5,9
43,22.5,4
43,19.5,2
43,16.5,1
43,13.5,2
43,10.5,0
43,7.5,0
43,4.5,1
43,1.5,952
44,398,0
44,394,0
44,390,0
44,386,0
44,382,0
44,378,0
44,374,0
44,370,0
44,366,1
44,362,0
44,358,6
44,354,4
44,350,15
44,346,22
44,342,32
44,338,64
44,334,85
44,330,114
44,326,134
44,322,175
44,318,198
44,314,236
44,310,272
44,306,286
44,302,363
44,298,388
44,294,418
44,290,427
44,286,400
44,282,444
44,278,437
44,274,420
44,270,458
44,266,439
44,262,486
44,258,509
44,254,439
44,250,480
44,246,496
44,242,489
44,238,484
44,234,537
44,230,501
44,226,533
44,222,520
44,218,493
44,214,596
44,210,591
44,206,572
44,202,519
44,198,533
44,194,505
44,190,507
44,186,492
44,182,474
44,178,392
44,174,405
44,170,377
44,166,350
44,162,291
44,158,284
44,154,278
44,150,224
44,146,188
44,142,193
44,138,166
44,134,132
44,130,121
44,126,128
44,122,80
44,118,86
44,114,66
44,110,64
44,106,52
44,102,53
44,98,30
44,94,35
44,90,33
44,86,23
44,82,17
44,78,23
44,74,18
44,70,13
44,66,12
44,62,13
44,58,9
44,54,5
44,50,8
44,46,5
44,42,9
44,38,3
44,34,8
44,30,8
44,26,9
