組別,分數區間,人數
22,407.5,154
22,402.5,188
22,397.5,210
22,392.5,226
22,387.5,215
22,382.5,227
22,377.5,252
22,372.5,225
22,367.5,244
22,362.5,223
22,357.5,260
22,352.5,250
22,347.5,275
22,342.5,278
22,337.5,299
22,332.5,306
22,327.5,313
22,322.5,282
22,317.5,307
22,312.5,309
22,307.5,316
22,302.5,297
22,297.5,310
22,292.5,300
22,287.5,297
22,282.5,300
22,277.5,301
22,272.5,291
22,267.5,270
22,262.5,319
22,257.5,284
22,252.5,272
22,247.5,294
22,242.5,276
22,237.5,254
22,232.5,265
22,227.5,264
22,222.5,257
22,217.5,269
22,212.5,238
22,207.5,260
22,202.5,231
22,197.5,232
22,192.5,263
22,187.5,246
22,182.5,221
22,177.5,190
22,172.5,210
22,167.5,197
22,162.5,186
22,157.5,186
22,152.5,180
22,147.5,149
22,142.5,156
22,137.5,136
22,132.5,141
22,127.5,113
22,122.5,95
22,117.5,81
22,112.5,85
22,107.5,65
22,102.5,41
22,97.5,45
22,92.5,36
22,87.5,22
22,82.5,21
22,77.5,21
22,72.5,18
22,67.5,27
22,62.5,25
22,57.5,13
22,52.5,17
22,47.5,4
22,42.5,8
22,37.5,7
22,32.5,6
22,27.5,4
22,22.5,4
22,17.5,1
22,12.5,2
22,7.5,1
22,2.5,692
26,298.5,0
26,295.5,0
26,292.5,0
26,289.5,0
26,286.5,0
26,283.5,0
26,280.5,0
26,277.5,0
26,274.5,1
26,271.5,7
26,268.5,9
26,265.5,28
26,262.5,57
26,259.5,104
26,256.5,127
26,253.5,204
26,250.5,245
26,247.5,311
26,244.5,409
26,241.5,467
26,238.5,502
26,235.5,571
26,232.5,686
26,229.5,668
26,226.5,679
26,223.5,684
26,220.5,692
26,217.5,761
26,214.5,743
26,211.5,699
26,208.5,713
26,205.5,696
26,202.5,691
26,199.5,709
26,196.5,670
26,193.5,717
26,190.5,723
26,187.5,713
26,184.5,770
26,181.5,726
26,178.5,714
26,175.5,708
26,172.5,715
26,169.5,764
26,166.5,763
26,163.5,763
26,160.5,692
26,157.5,742
26,154.5,790
26,151.5,769
26,148.5,696
26,145.5,674
26,142.5,683
26,139.5,589
26,136.5,615
26,133.5,578
26,130.5,525
26,127.5,534
26,124.5,462
26,121.5,399
26,118.5,371
26,115.5,339
26,112.5,307
26,109.5,260
26,106.5,226
26,103.5,182
26,100.5,172
26,97.5,154
26,94.5,152
26,91.5,122
26,88.5,113
26,85.5,102
26,82.5,88
26,79.5,70
26,76.5,56
26,73.5,46
26,70.5,52
26,67.5,40
26,64.5,47
26,61.5,37
26,58.5,37
26,55.5,19
26,52.5,12
26,49.5,20
26,46.5,17
26,43.5,17
26,40.5,10
26,37.5,17
26,34.5,9
26,31.5,7
26,28.5,8
26,25.5,2
26,22.5,3
26,19.5,3
26,16.5,1
26,13.5,2
26,10.5,1
26,7.5,1
26,4.5,0
26,1.5,1558
27,298.5,0
27,295.5,0
27,292.5,0
27,289.5,0
27,286.5,0
27,283.5,0
27,280.5,0
27,277.5,3
27,274.5,6
27,271.5,17
27,268.5,20
27,265.5,40
27,262.5,83
27,259.5,117
27,256.5,152
27,253.5,195
27,250.5,252
27,247.5,288
27,244.5,330
27,241.5,373
27,238.5,345
27,235.5,365
27,232.5,365
27,229.5,344
27,226.5,341
27,223.5,342
27,220.5,362
27,217.5,373
27,214.5,348
27,211.5,353
27,208.5,356
27,205.5,364
27,202.5,359
27,199.5,336
27,196.5,352
27,193.5,329
27,190.5,306
27,187.5,318
27,184.5,299
27,181.5,289
27,178.5,301
27,175.5,279
27,172.5,271
27,169.5,248
27,166.5,240
27,163.5,264
27,160.5,236
27,157.5,248
27,154.5,255
27,151.5,268
27,148.5,256
27,145.5,244
27,142.5,264
27,139.5,280
27,136.5,275
27,133.5,241
27,130.5,229
27,127.5,222
27,124.5,261
27,121.5,230
27,118.5,233
27,115.5,213
27,112.5,208
27,109.5,217
27,106.5,196
27,103.5,183
27,100.5,207
27,97.5,150
27,94.5,151
27,91.5,159
27,88.5,152
27,85.5,103
27,82.5,125
27,79.5,89
27,76.5,78
27,73.5,70
27,70.5,69
27,67.5,57
27,64.5,57
27,61.5,42
27,58.5,34
27,55.5,34
27,52.5,23
27,49.5,23
27,46.5,18
27,43.5,13
27,40.5,14
27,37.5,6
27,34.5,3
27,31.5,7
27,28.5,3
27,25.5,0
27,22.5,0
27,19.5,1
27,16.5,4
27,13.5,2
27,10.5,0
27,7.5,1
27,4.5,0
27,1.5,886
29,298.5,0
29,295.5,0
29,292.5,0
29,289.5,0
29,286.5,0
29,283.5,1
29,280.5,1
29,277.5,4
29,274.5,3
29,271.5,13
29,268.5,34
29,265.5,53
29,262.5,87
29,259.5,123
29,256.5,163
29,253.5,212
29,250.5,284
29,247.5,300
29,244.5,341
29,241.5,362
29,238.5,366
29,235.5,453
29,232.5,436
29,229.5,475
29,226.5,456
29,223.5,461
29,220.5,478
29,217.5,517
29,214.5,461
29,211.5,481
29,208.5,518
29,205.5,545
29,202.5,499
29,199.5,545
29,196.5,531
29,193.5,517
29,190.5,537
29,187.5,509
29,184.5,496
29,181.5,459
29,178.5,443
29,175.5,452
29,172.5,412
29,169.5,452
29,166.5,441
29,163.5,414
29,160.5,425
29,157.5,430
29,154.5,445
29,151.5,423
29,148.5,427
29,145.5,447
29,142.5,410
29,139.5,379
29,136.5,373
29,133.5,400
29,130.5,389
29,127.5,354
29,124.5,366
29,121.5,389
29,118.5,415
29,115.5,371
29,112.5,339
29,109.5,316
29,106.5,350
29,103.5,299
29,100.5,293
29,97.5,285
29,94.5,263
29,91.5,218
29,88.5,227
29,85.5,182
29,82.5,170
29,79.5,148
29,76.5,134
29,73.5,103
29,70.5,97
29,67.5,66
29,64.5,56
29,61.5,58
29,58.5,42
29,55.5,40
29,52.5,36
29,49.5,28
29,46.5,13
29,43.5,11
29,40.5,8
29,37.5,6
29,34.5,1
29,31.5,4
29,28.5,4
29,25.5,6
29,22.5,1
29,19.5,6
29,16.5,3
29,13.5,1
29,10.5,2
29,7.5,1
29,4.5,0
29,1.5,1083
30,398,0
30,394,0
30,390,0
30,386,0
30,382,0
30,378,0
30,374,4
30,370,2
30,366,17
30,362,28
30,358,49
30,354,85
30,350,112
30,346,184
30,342,212
30,338,231
30,334,254
30,330,290
30,326,286
30,322,298
30,318,334
30,314,297
30,310,318
30,306,303
30,302,290
30,298,312
30,294,292
30,290,289
30,286,325
30,282,324
30,278,324
30,274,325
30,270,331
30,266,333
30,262,303
30,258,333
30,254,293
30,250,290
30,246,305
30,242,283
30,238,277
30,234,270
30,230,275
30,226,264
30,222,269
30,218,246
30,214,261
30,210,256
30,206,274
30,202,255
30,198,232
30,194,218
30,190,223
30,186,238
30,182,245
30,178,236
30,174,233
30,170,244
30,166,227
30,162,237
30,158,230
30,154,216
30,150,236
30,146,236
30,142,166
30,138,191
30,134,166
30,130,175
30,126,166
30,122,153
30,118,166
30,114,113
30,110,105
30,106,87
30,102,82
30,98,78
30,94,54
30,90,60
30,86,37
30,82,45
30,78,40
30,74,29
30,70,29
30,66,19
30,62,14
30,58,11
30,54,10
30,50,2
30,46,4
30,42,6
30,38,4
30,34,1
30,30,4
30,26,1
30,22,1
30,18,5
30,14,1
30,10,0
30,6,1
30,2,787
32,398,0
32,394,0
32,390,0
32,386,0
32,382,0
32,378,0
32,374,2
32,370,3
32,366,12
32,362,12
32,358,33
32,354,52
32,350,68
32,346,104
32,342,160
32,338,167
32,334,197
32,330,227
32,326,255
32,322,279
32,318,289
32,314,266
32,310,282
32,306,303
32,302,292
32,298,258
32,294,279
32,290,296
32,286,284
32,282,288
32,278,313
32,274,333
32,270,305
32,266,334
32,262,333
32,258,268
32,254,320
32,250,312
32,246,311
32,242,305
32,238,284
32,234,289
32,230,280
32,226,285
32,222,307
32,218,253
32,214,255
32,210,269
32,206,250
32,202,233
32,198,221
32,194,236
32,190,232
32,186,239
32,182,223
32,178,231
32,174,227
32,170,237
32,166,229
32,162,229
32,158,237
32,154,206
32,150,228
32,146,206
32,142,189
32,138,173
32,134,180
32,130,172
32,126,155
32,122,157
32,118,140
32,114,139
32,110,104
32,106,99
32,102,76
32,98,65
32,94,60
32,90,52
32,86,38
32,82,46
32,78,38
32,74,24
32,70,24
32,66,13
32,62,9
32,58,12
32,54,12
32,50,1
32,46,3
32,42,7
32,38,4
32,34,1
32,30,5
32,26,3
32,22,5
32,18,1
32,14,3
32,10,1
32,6,1
32,2,717
33,497.5,0
33,492.5,0
33,487.5,0
33,482.5,0
33,477.5,0
33,472.5,1
33,467.5,4
33,462.5,9
33,457.5,19
33,452.5,23
33,447.5,46
33,442.5,87
33,437.5,114
33,432.5,159
33,427.5,176
33,422.5,202
33,417.5,221
33,412.5,245
33,407.5,253
33,402.5,260
33,397.5,267
33,392.5,282
33,387.5,275
33,382.5,231
33,377.5,248
33,372.5,271
33,367.5,277
33,362.5,264
33,357.5,294
33,352.5,300
33,347.5,281
33,342.5,291
33,337.5,298
33,332.5,307
33,327.5,309
33,322.5,282
33,317.5,308
33,312.5,266
33,307.5,293
33,302.5,279
33,297.5,290
33,292.5,278
33,287.5,288
33,282.5,285
33,277.5,239
33,272.5,242
33,267.5,267
33,262.5,258
33,257.5,279
33,252.5,249
33,247.5,236
33,242.5,217
33,237.5,236
33,232.5,205
33,227.5,227
33,222.5,227
33,217.5,224
33,212.5,229
33,207.5,242
33,202.5,214
33,197.5,230
33,192.5,228
33,187.5,218
33,182.5,217
33,177.5,193
33,172.5,185
33,167.5,151
33,162.5,162
33,157.5,179
33,152.5,149
33,147.5,156
33,142.5,173
33,137.5,130
33,132.5,97
33,127.5,88
33,122.5,77
33,117.5,71
33,112.5,57
33,107.5,40
33,102.5,44
33,97.5,36
33,92.5,30
33,87.5,21
33,82.5,20
33,77.5,10
33,72.5,11
33,67.5,7
33,62.5,2
33,57.5,9
33,52.5,7
33,47.5,1
33,42.5,10
33,37.5,3
33,32.5,2
33,27.5,3
33,22.5,3
33,17.5,1
33,12.5,2
33,7.5,1
33,2.5,708
34,298.5,0
34,295.5,0
34,292.5,0
34,289.5,0
34,286.5,0
34,283.5,0
34,280.5,0
34,277.5,0
34,274.5,0
34,271.5,0
34,268.5,2
34,265.5,5
34,262.5,10
34,259.5,22
34,256.5,39
34,253.5,73
34,250.5,99
34,247.5,162
34,244.5,237
34,241.5,284
34,238.5,389
34,235.5,426
34,232.5,483
34,229.5,569
34,226.5,663
34,223.5,653
34,220.5,674
34,217.5,732
34,214.5,766
34,211.5,775
34,208.5,796
34,205.5,744
34,202.5,818
34,199.5,826
34,196.5,803
34,193.5,821
34,190.5,790
34,187.5,778
34,184.5,761
34,181.5,857
34,178.5,815
34,175.5,765
34,172.5,793
34,169.5,843
34,166.5,902
34,163.5,777
34,160.5,835
34,157.5,812
34,154.5,921
34,151.5,837
34,148.5,790
34,145.5,831
34,142.5,794
34,139.5,781
34,136.5,769
34,133.5,753
34,130.5,699
34,127.5,708
34,124.5,673
34,121.5,679
34,118.5,618
34,115.5,578
34,112.5,484
34,109.5,475
34,106.5,396
34,103.5,400
34,100.5,361
34,97.5,293
34,94.5,270
34,91.5,254
34,88.5,212
34,85.5,201
34,82.5,172
34,79.5,159
34,76.5,134
34,73.5,133
34,70.5,105
34,67.5,80
34,64.5,66
34,61.5,60
34,58.5,45
34,55.5,37
34,52.5,25
34,49.5,24
34,46.5,26
34,43.5,11
34,40.5,10
34,37.5,20
34,34.5,18
34,31.5,9
34,28.5,8
34,25.5,2
34,22.5,1
34,19.5,1
34,16.5,2
34,13.5,2
34,10.5,1
34,7.5,2
34,4.5,0
34,1.5,1778
35,298.5,0
35,295.5,0
35,292.5,0
35,289.5,0
35,286.5,0
35,283.5,0
35,280.5,0
35,277.5,1
35,274.5,0
35,271.5,4
35,268.5,6
35,265.5,23
35,262.5,36
35,259.5,76
35,256.5,131
35,253.5,179
35,250.5,229
35,247.5,281
35,244.5,352
35,241.5,433
35,238.5,540
35,235.5,557
35,232.5,645
35,229.5,674
35,226.5,736
35,223.5,783
35,220.5,734
35,217.5,789
35,214.5,762
35,211.5,805
35,208.5,837
35,205.5,807
35,202.5,768
35,199.5,754
35,196.5,810
35,193.5,755
35,190.5,831
35,187.5,816
35,184.5,763
35,181.5,771
35,178.5,842
35,175.5,796
35,172.5,837
35,169.5,852
35,166.5,858
35,163.5,857
35,160.5,849
35,157.5,910
35,154.5,795
35,151.5,829
35,148.5,809
35,145.5,812
35,142.5,753
35,139.5,742
35,136.5,748
35,133.5,743
35,130.5,685
35,127.5,656
35,124.5,632
35,121.5,546
35,118.5,521
35,115.5,510
35,112.5,446
35,109.5,373
35,106.5,378
35,103.5,316
35,100.5,290
35,97.5,226
35,94.5,221
35,91.5,162
35,88.5,188
35,85.5,137
35,82.5,136
35,79.5,93
35,76.5,80
35,73.5,81
35,70.5,80
35,67.5,51
35,64.5,48
35,61.5,38
35,58.5,34
35,55.5,24
35,52.5,27
35,49.5,19
35,46.5,18
35,43.5,15
35,40.5,13
35,37.5,17
35,34.5,11
35,31.5,8
35,28.5,7
35,25.5,2
35,22.5,2
35,19.5,3
35,16.5,1
35,13.5,2
35,10.5,1
35,7.5,2
35,4.5,0
35,1.5,1796
37,398,0
37,394,0
37,390,0
37,386,0
37,382,0
37,378,0
37,374,0
37,370,0
37,366,1
37,362,8
37,358,14
37,354,52
37,350,80
37,346,114
37,342,186
37,338,246
37,334,297
37,330,375
37,326,427
37,322,529
37,318,575
37,314,621
37,310,699
37,306,668
37,302,735
37,298,741
37,294,754
37,290,721
37,286,718
37,282,718
37,278,750
37,274,766
37,270,760
37,266,733
37,262,745
37,258,726
37,254,778
37,250,778
37,246,794
37,242,747
37,238,840
37,234,811
37,230,810
37,226,825
37,222,843
37,218,752
37,214,770
37,210,730
37,206,689
37,202,664
37,198,680
37,194,622
37,190,573
37,186,523
37,182,536
37,178,463
37,174,454
37,170,365
37,166,343
37,162,309
37,158,303
37,154,253
37,150,253
37,146,193
37,142,169
37,138,165
37,134,153
37,130,115
37,126,112
37,122,102
37,118,79
37,114,74
37,110,61
37,106,62
37,102,54
37,98,34
37,94,36
37,90,32
37,86,25
37,82,21
37,78,20
37,74,12
37,70,19
37,66,14
37,62,13
37,58,13
37,54,4
37,50,11
37,46,13
37,42,8
37,38,11
37,34,8
37,30,6
37,26,4
37,22,1
37,18,1
37,14,3
37,10,1
37,6,1
37,2,1519
38,398,0
38,394,0
38,390,0
38,386,0
38,382,0
38,378,0
38,374,0
38,370,0
38,366,0
38,362,0
38,358,6
38,354,5
38,350,28
38,346,45
38,342,70
38,338,120
38,334,217
38,330,253
38,326,310
38,322,395
38,318,473
38,314,575
38,310,567
38,306,680
38,302,720
38,298,757
38,294,722
38,290,765
38,286,844
38,282,803
38,278,868
38,274,809
38,270,828
38,266,859
38,262,848
38,258,819
38,254,822
38,250,842
38,246,913
38,242,942
38,238,882
38,234,883
38,230,932
38,226,843
38,222,869
38,218,889
38,214,923
38,210,922
38,206,839
38,202,848
38,198,770
38,194,797
38,190,774
38,186,761
38,182,676
38,178,649
38,174,667
38,170,586
38,166,538
38,162,509
38,158,426
38,154,454
38,150,374
38,146,347
38,142,277
38,138,294
38,134,247
38,130,205
38,126,165
38,122,175
38,118,138
38,114,133
38,110,122
38,106,96
38,102,94
38,98,67
38,94,54
38,90,50
38,86,42
38,82,30
38,78,32
38,74,25
38,70,21
38,66,20
38,62,15
38,58,15
38,54,7
38,50,13
38,46,15
38,42,11
38,38,13
38,34,13
38,30,6
38,26,5
38,22,1
38,18,2
38,14,3
38,10,2
38,6,1
38,2,1758
40,497.5,0
40,492.5,0
40,487.5,0
40,482.5,0
40,477.5,0
40,472.5,0
40,467.5,0
40,462.5,0
40,457.5,0
40,452.5,3
40,447.5,5
40,442.5,25
40,437.5,42
40,432.5,70
40,427.5,145
40,422.5,191
40,417.5,248
40,412.5,333
40,407.5,407
40,402.5,488
40,397.5,473
40,392.5,592
40,387.5,643
40,382.5,692
40,377.5,710
40,372.5,690
40,367.5,745
40,362.5,728
40,357.5,764
40,352.5,808
40,347.5,763
40,342.5,758
40,337.5,727
40,332.5,789
40,327.5,768
40,322.5,815
40,317.5,826
40,312.5,831
40,307.5,835
40,302.5,802
40,297.5,776
40,292.5,837
40,287.5,853
40,282.5,838
40,277.5,795
40,272.5,810
40,267.5,769
40,262.5,732
40,257.5,735
40,252.5,675
40,247.5,651
40,242.5,600
40,237.5,573
40,232.5,533
40,227.5,502
40,222.5,448
40,217.5,371
40,212.5,407
40,207.5,341
40,202.5,289
40,197.5,239
40,192.5,269
40,187.5,216
40,182.5,178
40,177.5,179
40,172.5,139
40,167.5,149
40,162.5,128
40,157.5,117
40,152.5,115
40,147.5,105
40,142.5,76
40,137.5,77
40,132.5,74
40,127.5,58
40,122.5,48
40,117.5,27
40,112.5,42
40,107.5,30
40,102.5,20
40,97.5,11
40,92.5,7
40,87.5,11
40,82.5,13
40,77.5,11
40,72.5,11
40,67.5,12
40,62.5,14
40,57.5,10
40,52.5,6
40,47.5,16
40,42.5,9
40,37.5,14
40,32.5,8
40,27.5,7
40,22.5,1
40,17.5,2
40,12.5,3
40,7.5,1
40,2.5,1503
42,298.5,0
42,295.5,0
42,292.5,0
42,289.5,0
42,286.5,0
42,283.5,1
42,280.5,2
42,277.5,6
42,274.5,18
42,271.5,51
42,268.5,60
42,265.5,124
42,262.5,197
42,259.5,265
42,256.5,315
42,253.5,424
42,250.5,489
42,247.5,590
42,244.5,658
42,241.5,675
42,238.5,766
42,235.5,789
42,232.5,803
42,229.5,862
42,226.5,870
42,223.5,898
42,220.5,910
42,217.5,896
42,214.5,872
42,211.5,846
42,208.5,863
42,205.5,836
42,202.5,864
42,199.5,807
42,196.5,831
42,193.5,779
42,190.5,840
42,187.5,796
42,184.5,762
42,181.5,809
42,178.5,768
42,175.5,816
42,172.5,808
42,169.5,784
42,166.5,828
42,163.5,801
42,160.5,798
42,157.5,768
42,154.5,836
42,151.5,826
42,148.5,830
42,145.5,852
42,142.5,843
42,139.5,851
42,136.5,879
42,133.5,840
42,130.5,822
42,127.5,736
42,124.5,779
42,121.5,735
42,118.5,732
42,115.5,742
42,112.5,709
42,109.5,666
42,106.5,671
42,103.5,655
42,100.5,569
42,97.5,644
42,94.5,632
42,91.5,582
42,88.5,524
42,85.5,513
42,82.5,456
42,79.5,456
42,76.5,370
42,73.5,336
42,70.5,358
42,67.5,275
42,64.5,237
42,61.5,206
42,58.5,164
42,55.5,132
42,52.5,109
42,49.5,82
42,46.5,72
42,43.5,42
42,40.5,39
42,37.5,22
42,34.5,19
42,31.5,17
42,28.5,6
42,25.5,3
42,22.5,8
42,19.5,4
42,16.5,2
42,13.5,3
42,10.5,4
42,7.5,3
42,4.5,2
42,1.5,2110
45,398,0
45,394,0
45,390,0
45,386,0
45,382,0
45,378,0
45,374,0
45,370,2
45,366,16
45,362,35
45,358,56
45,354,96
45,350,108
45,346,204
45,342,254
45,338,278
45,334,361
45,330,389
45,326,436
45,322,476
45,318,562
45,314,547
45,310,557
45,306,576
45,302,618
45,298,596
45,294,588
45,290,608
45,286,514
45,282,565
45,278,556
45,274,591
45,270,543
45,266,570
45,262,551
45,258,552
45,254,585
45,250,609
45,246,631
45,242,607
45,238,637
45,234,609
45,230,606
45,226,616
45,222,658
45,218,659
45,214,644
45,210,657
45,206,659
45,202,648
45,198,634
45,194,669
45,190,637
45,186,638
45,182,595
45,178,628
45,174,560
45,170,544
45,166,558
45,162,579
45,158,461
45,154,511
45,150,470
45,146,468
45,142,433
45,138,334
45,134,311
45,130,277
45,126,286
45,122,251
45,118,198
45,114,192
45,110,140
45,106,142
45,102,131
45,98,111
45,94,70
45,90,65
45,86,54
45,82,50
45,78,41
45,74,37
45,70,32
45,66,29
45,62,18
45,58,20
45,54,18
45,50,14
45,46,10
45,42,6
45,38,4
45,34,5
45,30,7
45,26,2
45,22,2
45,18,3
45,14,3
45,10,1
45,6,2
45,2,1483
46,398,0
46,394,0
46,390,0
46,386,0
46,382,0
46,378,0
46,374,1
46,370,2
46,366,7
46,362,13
46,358,23
46,354,29
46,350,35
46,346,51
46,342,69
46,338,86
46,334,94
46,330,116
46,326,129
46,322,127
46,318,136
46,314,143
46,310,139
46,306,144
46,302,168
46,298,171
46,294,176
46,290,178
46,286,208
46,282,187
46,278,188
46,274,168
46,270,175
46,266,191
46,262,161
46,258,166
46,254,166
46,250,189
46,246,176
46,242,208
46,238,183
46,234,179
46,230,191
46,226,179
46,222,174
46,218,147
46,214,153
46,210,162
46,206,145
46,202,160
46,198,183
46,194,161
46,190,140
46,186,165
46,182,152
46,178,152
46,174,163
46,170,136
46,166,138
46,162,146
46,158,113
46,154,117
46,150,115
46,146,146
46,142,110
46,138,109
46,134,112
46,130,103
46,126,100
46,122,93
46,118,107
46,114,117
46,110,79
46,106,58
46,102,72
46,98,71
46,94,48
46,90,61
46,86,36
46,82,33
46,78,28
46,74,24
46,70,30
46,66,18
46,62,20
46,58,14
46,54,11
46,50,5
46,46,1
46,42,4
46,38,2
46,34,4
46,30,4
46,26,0
46,22,0
46,18,3
46,14,1
46,10,0
46,6,0
46,2,408
47,497.5,0
47,492.5,0
47,487.5,0
47,482.5,0
47,477.5,0
47,472.5,0
47,467.5,2
47,462.5,2
47,457.5,12
47,452.5,9
47,447.5,18
47,442.5,26
47,437.5,44
47,432.5,54
47,427.5,57
47,422.5,75
47,417.5,86
47,412.5,104
47,407.5,100
47,402.5,92
47,397.5,116
47,392.5,117
47,387.5,135
47,382.5,133
47,377.5,132
47,372.5,152
47,367.5,161
47,362.5,173
47,357.5,154
47,352.5,168
47,347.5,201
47,342.5,177
47,337.5,209
47,332.5,194
47,327.5,195
47,322.5,194
47,317.5,186
47,312.5,185
47,307.5,163
47,302.5,176
47,297.5,153
47,292.5,149
47,287.5,156
47,282.5,151
47,277.5,147
47,272.5,160
47,267.5,160
47,262.5,163
47,257.5,171
47,252.5,154
47,247.5,139
47,242.5,150
47,237.5,125
47,232.5,174
47,227.5,134
47,222.5,157
47,217.5,152
47,212.5,143
47,207.5,158
47,202.5,128
47,197.5,140
47,192.5,128
47,187.5,127
47,182.5,104
47,177.5,122
47,172.5,108
47,167.5,114
47,162.5,87
47,157.5,76
47,152.5,101
47,147.5,98
47,142.5,90
47,137.5,94
47,132.5,74
47,127.5,58
47,122.5,64
47,117.5,58
47,112.5,45
47,107.5,37
47,102.5,29
47,97.5,18
47,92.5,26
47,87.5,19
47,82.5,21
47,77.5,10
47,72.5,11
47,67.5,6
47,62.5,5
47,57.5,4
47,52.5,4
47,47.5,3
47,42.5,3
47,37.5,0
47,32.5,3
47,27.5,2
47,22.5,1
47,17.5,3
47,12.5,0
47,7.5,0
47,2.5,356
48,398,0
48,394,0
48,390,0
48,386,0
48,382,0
48,378,0
48,374,0
48,370,1
48,366,2
48,362,11
48,358,15
48,354,32
48,350,63
48,346,90
48,342,156
48,338,209
48,334,283
48,330,322
48,326,349
48,322,442
48,318,498
48,314,503
48,310,562
48,306,583
48,302,582
48,298,686
48,294,632
48,290,680
48,286,655
48,282,655
48,278,647
48,274,667
48,270,653
48,266,634
48,262,626
48,258,642
48,254,652
48,250,666
48,246,697
48,242,701
48,238,627
48,234,681
48,230,723
48,226,684
48,222,672
48,218,729
48,214,704
48,210,704
48,206,720
48,202,711
48,198,705
48,194,729
48,190,808
48,186,736
48,182,764
48,178,689
48,174,673
48,170,632
48,166,641
48,162,656
48,158,640
48,154,609
48,150,591
48,146,564
48,142,553
48,138,543
48,134,457
48,130,431
48,126,416
48,122,373
48,118,346
48,114,300
48,110,261
48,106,228
48,102,240
48,98,212
48,94,167
48,90,142
48,86,103
48,82,108
48,78,83
48,74,70
48,70,48
48,66,40
48,62,24
48,58,29
48,54,20
48,50,23
48,46,12
48,42,6
48,38,6
48,34,5
48,30,7
48,26,2
48,22,2
48,18,5
48,14,3
48,10,1
48,6,4
48,2,1696
49,497.5,0
49,492.5,0
49,487.5,0
49,482.5,0
49,477.5,0
49,472.5,0
49,467.5,0
49,462.5,0
49,457.5,3
49,452.5,10
49,447.5,27
49,442.5,45
49,437.5,78
49,432.5,119
49,427.5,185
49,422.5,239
49,417.5,288
49,412.5,343
49,407.5,392
49,402.5,484
49,397.5,467
49,392.5,551
49,387.5,590
49,382.5,563
49,377.5,582
49,372.5,638
49,367.5,585
49,362.5,637
49,357.5,632
49,352.5,604
49,347.5,641
49,342.5,591
49,337.5,602
49,332.5,609
49,327.5,611
49,322.5,610
49,317.5,606
49,312.5,656
49,307.5,666
49,302.5,658
49,297.5,667
49,292.5,677
49,287.5,704
49,282.5,660
49,277.5,688
49,272.5,683
49,267.5,709
49,262.5,698
49,257.5,720
49,252.5,669
49,247.5,705
49,242.5,666
49,237.5,659
49,232.5,654
49,227.5,615
49,222.5,580
49,217.5,555
49,212.5,524
49,207.5,530
49,202.5,481
49,197.5,484
49,192.5,441
49,187.5,376
49,182.5,357
49,177.5,316
49,172.5,298
49,167.5,260
49,162.5,229
49,157.5,241
49,152.5,215
49,147.5,155
49,142.5,165
49,137.5,135
49,132.5,95
49,127.5,106
49,122.5,87
49,117.5,78
49,112.5,63
49,107.5,55
49,102.5,28
49,97.5,44
49,92.5,28
49,87.5,17
49,82.5,21
49,77.5,16
49,72.5,15
49,67.5,17
49,62.5,8
49,57.5,12
49,52.5,13
49,47.5,10
49,42.5,6
49,37.5,4
49,32.5,7
49,27.5,3
49,22.5,2
49,17.5,3
49,12.5,3
49,7.5,3
49,2.5,1459
50,398,0
50,394,0
50,390,0
50,386,0
50,382,0
50,378,1
50,374,0
50,370,2
50,366,7
50,362,23
50,358,52
50,354,83
50,350,134
50,346,163
50,342,211
50,338,307
50,334,337
50,330,440
50,326,465
50,322,501
50,318,547
50,314,550
50,310,629
50,306,638
50,302,675
50,298,677
50,294,635
50,290,710
50,286,636
50,282,632
50,278,661
50,274,662
50,270,627
50,266,624
50,262,602
50,258,658
50,254,688
50,250,709
50,246,660
50,242,678
50,238,684
50,234,714
50,230,689
50,226,715
50,222,728
50,218,679
50,214,691
50,210,741
50,206,760
50,202,776
50,198,756
50,194,700
50,190,751
50,186,699
50,182,713
50,178,711
50,174,696
50,170,666
50,166,645
50,162,628
50,158,597
50,154,601
50,150,595
50,146,544
50,142,477
50,138,474
50,134,435
50,130,390
50,126,378
50,122,309
50,118,260
50,114,271
50,110,234
50,106,186
50,102,161
50,98,147
50,94,141
50,90,89
50,86,66
50,82,71
50,78,46
50,74,44
50,70,41
50,66,35
50,62,23
50,58,19
50,54,26
50,50,11
50,46,11
50,42,5
50,38,7
50,34,4
50,30,6
50,26,2
50,22,3
50,18,6
50,14,3
50,10,1
50,6,4
50,2,1705
52,497.5,0
52,492.5,0
52,487.5,0
52,482.5,0
52,477.5,0
52,472.5,0
52,467.5,0
52,462.5,2
52,457.5,9
52,452.5,35
52,447.5,53
52,442.5,105
52,437.5,134
52,432.5,171
52,427.5,258
52,422.5,295
52,417.5,372
52,412.5,401
52,407.5,452
52,402.5,544
52,397.5,557
52,392.5,583
52,387.5,568
52,382.5,645
52,377.5,609
52,372.5,646
52,367.5,589
52,362.5,643
52,357.5,620
52,352.5,607
52,347.5,607
52,342.5,597
52,337.5,609
52,332.5,576
52,327.5,597
52,322.5,608
52,317.5,698
52,312.5,697
52,307.5,632
52,302.5,676
52,297.5,669
52,292.5,660
52,287.5,704
52,282.5,694
52,277.5,717
52,272.5,745
52,267.5,685
52,262.5,707
52,257.5,672
52,252.5,692
52,247.5,662
52,242.5,661
52,237.5,685
52,232.5,599
52,227.5,581
52,222.5,578
52,217.5,549
52,212.5,526
52,207.5,478
52,202.5,447
52,197.5,451
52,192.5,399
52,187.5,352
52,182.5,311
52,177.5,281
