組別,分數區間,人數
51,172.5,125
51,167.5,135
51,162.5,129
51,157.5,134
51,152.5,98
51,147.5,127
51,142.5,94
51,137.5,82
51,132.5,87
51,127.5,61
51,122.5,74
51,117.5,44
51,112.5,50
51,107.5,52
51,102.5,49
51,97.5,38
51,92.5,22
51,87.5,24
51,82.5,16
51,77.5,16
51,72.5,12
51,67.5,8
51,62.5,9
51,57.5,3
51,52.5,2
51,47.5,0
51,42.5,2
51,37.5,0
51,32.5,3
51,27.5,3
51,22.5,1
51,17.5,0
51,12.5,1
51,7.5,1
51,2.5,299
52,398,0
52,394,0
52,390,0
52,386,0
52,382,0
52,378,0
52,374,0
52,370,0
52,366,0
52,362,0
52,358,0
52,354,1
52,350,3
52,346,4
52,342,17
52,338,12
52,334,27
52,330,37
52,326,67
52,322,80
52,318,86
52,314,130
52,310,149
52,306,193
52,302,257
52,298,250
52,294,364
52,290,368
52,286,399
52,282,436
52,278,457
52,274,477
52,270,536
52,266,555
52,262,556
52,258,574
52,254,576
52,250,637
52,246,607
52,242,647
52,238,669
52,234,641
52,230,662
52,226,685
52,222,723
52,218,752
52,214,768
52,210,773
52,206,792
52,202,776
52,198,828
52,194,872
52,190,847
52,186,871
52,182,880
52,178,923
52,174,840
52,170,828
52,166,841
52,162,792
52,158,875
52,154,785
52,150,746
52,146,714
52,142,635
52,138,613
52,134,521
52,130,483
52,126,472
52,122,387
52,118,350
52,114,313
52,110,308
52,106,258
52,102,197
52,98,191
52,94,155
52,90,119
52,86,99
52,82,123
52,78,90
52,74,64
52,70,51
52,66,40
52,62,34
52,58,28
52,54,19
52,50,17
52,46,11
52,42,10
52,38,7
52,34,6
52,30,5
52,26,4
52,22,5
52,18,8
52,14,4
52,10,5
52,6,5
52,2,1428
53,497.5,0
53,492.5,0
53,487.5,0
53,482.5,0
53,477.5,0
53,472.5,0
53,467.5,0
53,462.5,0
53,457.5,0
53,452.5,0
53,447.5,0
53,442.5,1
53,437.5,4
53,432.5,5
53,427.5,10
53,422.5,23
53,417.5,27
53,412.5,56
53,407.5,60
53,402.5,86
53,397.5,109
53,392.5,169
53,387.5,216
53,382.5,219
53,377.5,267
53,372.5,342
53,367.5,380
53,362.5,415
53,357.5,445
53,352.5,425
53,347.5,489
53,342.5,536
53,337.5,541
53,332.5,558
53,327.5,555
53,322.5,584
53,317.5,578
53,312.5,599
53,307.5,618
53,302.5,664
53,297.5,608
53,292.5,654
53,287.5,694
53,282.5,705
53,277.5,743
53,272.5,691
53,267.5,771
53,262.5,776
53,257.5,788
53,252.5,758
53,247.5,794
53,242.5,846
53,237.5,805
53,232.5,801
53,227.5,819
53,222.5,766
53,217.5,758
53,212.5,720
53,207.5,697
53,202.5,663
53,197.5,606
53,192.5,582
53,187.5,522
53,182.5,503
53,177.5,427
53,172.5,407
53,167.5,367
53,162.5,315
53,157.5,293
53,152.5,250
53,147.5,237
53,142.5,183
53,137.5,171
53,132.5,136
53,127.5,116
53,122.5,87
53,117.5,91
53,112.5,71
53,107.5,54
53,102.5,47
53,97.5,31
53,92.5,31
53,87.5,26
53,82.5,19
53,77.5,27
53,72.5,21
53,67.5,10
53,62.5,7
53,57.5,12
53,52.5,8
53,47.5,8
53,42.5,5
53,37.5,4
53,32.5,7
53,27.5,5
53,22.5,7
53,17.5,6
53,12.5,3
53,7.5,8
53,2.5,1229
54,398,0
54,394,0
54,390,0
54,386,0
54,382,0
54,378,0
54,374,0
54,370,0
54,366,0
54,362,0
54,358,1
54,354,2
54,350,7
54,346,13
54,342,14
54,338,36
54,334,41
54,330,75
54,326,86
54,322,110
54,318,164
54,314,206
54,310,231
54,306,260
54,302,310
54,298,382
54,294,433
54,290,476
54,286,466
54,282,490
54,278,535
54,274,582
54,270,606
54,266,646
54,262,594
54,258,637
54,254,630
54,250,670
54,246,659
54,242,731
54,238,718
54,234,673
54,230,750
54,226,781
54,222,761
54,218,801
54,214,769
54,210,834
54,206,875
54,202,850
54,198,930
54,194,856
54,190,910
54,186,862
54,182,884
54,178,838
54,174,857
54,170,839
54,166,797
54,162,748
54,158,742
54,154,689
54,150,668
54,146,609
54,142,573
54,138,500
54,134,435
54,130,360
54,126,365
54,122,327
54,118,267
54,114,268
54,110,201
54,106,179
54,102,137
54,98,146
54,94,104
54,90,79
54,86,73
54,82,57
54,78,61
54,74,40
54,70,42
54,66,30
54,62,23
54,58,25
54,54,18
54,50,11
54,46,10
54,42,6
54,38,6
54,34,5
54,30,4
54,26,1
54,22,5
54,18,8
54,14,6
54,10,5
54,6,5
54,2,1455
56,497.5,0
56,492.5,0
56,487.5,0
56,482.5,0
56,477.5,0
56,472.5,0
56,467.5,0
56,462.5,0
56,457.5,0
56,452.5,0
56,447.5,1
56,442.5,3
56,437.5,8
56,432.5,7
56,427.5,17
56,422.5,34
56,417.5,49
56,412.5,83
56,407.5,113
56,402.5,118
56,397.5,171
56,392.5,212
56,387.5,274
56,382.5,332
56,377.5,359
56,372.5,414
56,367.5,412
56,362.5,459
56,357.5,509
56,352.5,562
56,347.5,571
56,342.5,559
56,337.5,623
56,332.5,576
56,327.5,590
56,322.5,631
56,317.5,601
56,312.5,677
56,307.5,678
56,302.5,658
56,297.5,703
56,292.5,717
56,287.5,706
56,282.5,743
56,277.5,733
56,272.5,790
56,267.5,789
56,262.5,801
56,257.5,839
56,252.5,808
56,247.5,800
56,242.5,845
56,237.5,783
56,232.5,787
56,227.5,787
56,222.5,716
56,217.5,723
56,212.5,667
56,207.5,606
56,202.5,579
56,197.5,569
56,192.5,532
56,187.5,496
56,182.5,410
56,177.5,378
56,172.5,336
56,167.5,245
56,162.5,281
56,157.5,221
56,152.5,210
56,147.5,158
56,142.5,173
56,137.5,117
56,132.5,95
56,127.5,84
56,122.5,71
56,117.5,56
56,112.5,49
56,107.5,38
56,102.5,35
56,97.5,35
56,92.5,25
56,87.5,23
56,82.5,12
56,77.5,27
56,72.5,17
56,67.5,8
56,62.5,8
56,57.5,14
56,52.5,6
56,47.5,6
56,42.5,4
56,37.5,4
56,32.5,6
56,27.5,2
56,22.5,7
56,17.5,6
56,12.5,4
56,7.5,8
56,2.5,1249
57,497.5,0
57,492.5,0
57,487.5,0
57,482.5,0
57,477.5,0
57,472.5,0
57,467.5,0
57,462.5,0
57,457.5,0
57,452.5,0
57,447.5,2
57,442.5,1
57,437.5,4
57,432.5,14
57,427.5,18
57,422.5,29
57,417.5,68
57,412.5,64
57,407.5,85
57,402.5,112
57,397.5,174
57,392.5,228
57,387.5,231
57,382.5,314
57,377.5,367
57,372.5,416
57,367.5,463
57,362.5,460
57,357.5,492
57,352.5,550
57,347.5,564
57,342.5,617
57,337.5,627
57,332.5,615
57,327.5,609
57,322.5,694
57,317.5,671
57,312.5,735
57,307.5,684
57,302.5,742
57,297.5,750
57,292.5,774
57,287.5,787
57,282.5,798
57,277.5,844
57,272.5,847
57,267.5,832
57,262.5,907
57,257.5,894
57,252.5,930
57,247.5,901
57,242.5,901
57,237.5,885
57,232.5,875
57,227.5,855
57,222.5,839
57,217.5,765
57,212.5,747
57,207.5,710
57,202.5,694
57,197.5,642
57,192.5,585
57,187.5,552
57,182.5,457
57,177.5,444
57,172.5,398
57,167.5,357
57,162.5,296
57,157.5,272
57,152.5,261
57,147.5,233
57,142.5,185
57,137.5,177
57,132.5,130
57,127.5,135
57,122.5,108
57,117.5,91
57,112.5,60
57,107.5,61
57,102.5,51
57,97.5,39
57,92.5,35
57,87.5,30
57,82.5,30
57,77.5,32
57,72.5,20
57,67.5,13
57,62.5,12
57,57.5,14
57,52.5,7
57,47.5,6
57,42.5,4
57,37.5,6
57,32.5,6
57,27.5,4
57,22.5,6
57,17.5,10
57,12.5,3
57,7.5,9
57,2.5,1426
58,298.5,0
58,295.5,0
58,292.5,0
58,289.5,0
58,286.5,0
58,283.5,0
58,280.5,0
58,277.5,0
58,274.5,0
58,271.5,0
58,268.5,2
58,265.5,4
58,262.5,6
58,259.5,10
58,256.5,20
58,253.5,20
58,250.5,48
58,247.5,39
58,244.5,53
58,241.5,83
58,238.5,107
58,235.5,132
58,232.5,146
58,229.5,146
58,226.5,186
58,223.5,219
58,220.5,236
58,217.5,293
58,214.5,298
58,211.5,328
58,208.5,363
58,205.5,345
58,202.5,345
58,199.5,434
58,196.5,440
58,193.5,445
58,190.5,429
58,187.5,462
58,184.5,500
58,181.5,518
58,178.5,480
58,175.5,513
58,172.5,472
58,169.5,538
58,166.5,511
58,163.5,518
58,160.5,514
58,157.5,483
58,154.5,498
58,151.5,520
58,148.5,502
58,145.5,502
58,142.5,511
58,139.5,486
58,136.5,460
58,133.5,468
58,130.5,441
58,127.5,479
58,124.5,460
58,121.5,422
58,118.5,441
58,115.5,466
58,112.5,474
58,109.5,465
58,106.5,475
58,103.5,421
58,100.5,419
58,97.5,405
58,94.5,401
58,91.5,395
58,88.5,372
58,85.5,321
58,82.5,312
58,79.5,318
58,76.5,260
58,73.5,239
58,70.5,216
58,67.5,196
58,64.5,188
58,61.5,128
58,58.5,102
58,55.5,116
58,52.5,83
58,49.5,85
58,46.5,52
58,43.5,45
58,40.5,38
58,37.5,26
58,34.5,17
58,31.5,9
58,28.5,4
58,25.5,6
58,22.5,4
58,19.5,2
58,16.5,4
58,13.5,1
58,10.5,1
58,7.5,0
58,4.5,0
58,1.5,994
59,398,0
59,394,0
59,390,0
59,386,0
59,382,0
59,378,0
59,374,0
59,370,0
59,366,0
59,362,1
59,358,3
59,354,12
59,350,9
59,346,17
59,342,24
59,338,40
59,334,46
59,330,79
59,326,87
59,322,111
59,318,134
59,314,158
59,310,182
59,306,189
59,302,225
59,298,245
59,294,243
59,290,269
59,286,254
59,282,253
59,278,285
59,274,307
59,270,310
59,266,301
59,262,291
59,258,314
59,254,313
59,250,304
59,246,286
59,242,325
59,238,311
59,234,276
59,230,297
59,226,320
59,222,307
59,218,309
59,214,310
59,210,277
59,206,263
59,202,293
59,198,270
59,194,286
59,190,299
59,186,258
59,182,269
59,178,241
59,174,250
59,170,248
59,166,255
59,162,230
59,158,234
59,154,228
59,150,222
59,146,218
59,142,244
59,138,213
59,134,189
59,130,232
59,126,208
59,122,204
59,118,196
59,114,203
59,110,159
59,106,158
59,102,116
59,98,126
59,94,110
59,90,105
59,86,73
59,82,87
59,78,70
59,74,60
59,70,55
59,66,50
59,62,37
59,58,17
59,54,19
59,50,12
59,46,6
59,42,8
59,38,8
59,34,4
59,30,3
59,26,4
59,22,4
59,18,4
59,14,2
59,10,0
59,6,1
59,2,658
61,398,0
61,394,0
61,390,0
61,386,0
61,382,0
61,378,0
61,374,0
61,370,0
61,366,1
61,362,3
61,358,8
61,354,7
61,350,14
61,346,21
61,342,31
61,338,46
61,334,60
61,330,84
61,326,107
61,322,129
61,318,138
61,314,138
61,310,199
61,306,216
61,302,231
61,298,258
61,294,291
61,290,288
61,286,320
61,282,344
61,278,355
61,274,372
61,270,385
61,266,380
61,262,434
61,258,421
61,254,458
61,250,464
61,246,431
61,242,414
61,238,487
61,234,464
61,230,479
61,226,490
61,222,458
61,218,447
61,214,448
61,210,468
61,206,438
61,202,413
61,198,418
61,194,411
61,190,458
61,186,422
61,182,394
61,178,394
61,174,405
61,170,437
61,166,375
61,162,365
61,158,398
61,154,396
61,150,413
61,146,361
61,142,399
61,138,368
61,134,312
61,130,359
61,126,322
61,122,316
61,118,320
61,114,288
61,110,271
61,106,264
61,102,228
61,98,209
61,94,197
61,90,166
61,86,136
61,82,129
61,78,104
61,74,87
61,70,66
61,66,44
61,62,48
61,58,20
61,54,20
61,50,15
61,46,13
61,42,3
61,38,7
61,34,11
61,30,5
61,26,5
61,22,5
61,18,8
61,14,1
61,10,3
61,6,0
61,2,809
62,497.5,0
62,492.5,0
62,487.5,0
62,482.5,0
62,477.5,0
62,472.5,0
62,467.5,0
62,462.5,0
62,457.5,1
62,452.5,5
62,447.5,11
62,442.5,10
62,437.5,16
62,432.5,27
62,427.5,46
62,422.5,54
62,417.5,92
62,412.5,91
62,407.5,101
62,402.5,165
62,397.5,143
62,392.5,189
62,387.5,204
62,382.5,186
62,377.5,242
62,372.5,223
62,367.5,253
62,362.5,250
62,357.5,266
62,352.5,249
62,347.5,286
62,342.5,309
62,337.5,283
62,332.5,284
62,327.5,284
62,322.5,274
62,317.5,305
62,312.5,310
62,307.5,288
62,302.5,300
62,297.5,281
62,292.5,289
62,287.5,294
62,282.5,262
62,277.5,295
62,272.5,270
62,267.5,283
62,262.5,286
62,257.5,223
62,252.5,284
62,247.5,276
62,242.5,242
62,237.5,282
62,232.5,246
62,227.5,243
62,222.5,260
62,217.5,213
62,212.5,251
62,207.5,228
62,202.5,235
62,197.5,188
62,192.5,203
62,187.5,209
62,182.5,203
62,177.5,204
62,172.5,179
62,167.5,190
62,162.5,218
62,157.5,182
62,152.5,176
62,147.5,200
62,142.5,187
62,137.5,179
62,132.5,156
62,127.5,132
62,122.5,127
62,117.5,104
62,112.5,76
62,107.5,81
62,102.5,55
62,97.5,59
62,92.5,60
62,87.5,35
62,82.5,26
62,77.5,24
62,72.5,16
62,67.5,15
62,62.5,11
62,57.5,8
62,52.5,6
62,47.5,8
62,42.5,3
62,37.5,4
62,32.5,2
62,27.5,5
62,22.5,1
62,17.5,2
62,12.5,1
62,7.5,0
62,2.5,584
63,398,0
63,394,0
63,390,0
63,386,0
63,382,0
63,378,0
63,374,0
63,370,0
63,366,2
63,362,4
63,358,3
63,354,16
63,350,15
63,346,33
63,342,35
63,338,43
63,334,67
63,330,83
63,326,123
63,322,138
63,318,152
63,314,151
63,310,180
63,306,216
63,302,246
63,298,255
63,294,267
63,290,299
63,286,281
63,282,312
63,278,329
63,274,361
63,270,377
63,266,331
63,262,395
63,258,404
63,254,381
63,250,366
63,246,439
63,242,406
63,238,415
63,234,436
63,230,409
63,226,433
63,222,403
63,218,419
63,214,439
63,210,417
63,206,394
63,202,409
63,198,392
63,194,381
63,190,381
63,186,415
63,182,403
63,178,373
63,174,365
63,170,360
63,166,328
63,162,355
63,158,372
63,154,377
63,150,397
63,146,397
63,142,354
63,138,358
63,134,351
63,130,337
63,126,323
63,122,318
63,118,316
63,114,278
63,110,251
63,106,229
63,102,222
63,98,180
63,94,156
63,90,163
63,86,121
63,82,117
63,78,86
63,74,85
63,70,72
63,66,52
63,62,41
63,58,29
63,54,17
63,50,13
63,46,17
63,42,7
63,38,7
63,34,8
63,30,5
63,26,3
63,22,11
63,18,5
63,14,1
63,10,1
63,6,0
63,2,745
64,497.5,0
64,492.5,0
64,487.5,0
64,482.5,0
64,477.5,0
64,472.5,0
64,467.5,0
64,462.5,0
64,457.5,2
64,452.5,7
64,447.5,8
64,442.5,13
64,437.5,22
64,432.5,31
64,427.5,44
64,422.5,64
64,417.5,79
64,412.5,106
64,407.5,124
64,402.5,128
64,397.5,151
64,392.5,172
64,387.5,183
64,382.5,189
64,377.5,204
64,372.5,216
64,367.5,223
64,362.5,264
64,357.5,224
64,352.5,245
64,347.5,233
64,342.5,240
64,337.5,234
64,332.5,242
64,327.5,233
64,322.5,238
64,317.5,257
64,312.5,277
64,307.5,251
64,302.5,219
64,297.5,276
64,292.5,268
64,287.5,272
64,282.5,236
64,277.5,273
64,272.5,254
64,267.5,230
64,262.5,258
64,257.5,235
64,252.5,244
64,247.5,245
64,242.5,231
64,237.5,237
64,232.5,185
64,227.5,228
64,222.5,226
64,217.5,217
64,212.5,222
64,207.5,208
64,202.5,199
64,197.5,210
64,192.5,190
64,187.5,173
64,182.5,189
64,177.5,199
64,172.5,189
64,167.5,169
64,162.5,174
64,157.5,186
64,152.5,157
64,147.5,156
64,142.5,180
64,137.5,123
64,132.5,119
64,127.5,136
64,122.5,99
64,117.5,99
64,112.5,65
64,107.5,58
64,102.5,54
64,97.5,50
64,92.5,42
64,87.5,51
64,82.5,18
64,77.5,26
64,72.5,18
64,67.5,13
64,62.5,9
64,57.5,10
64,52.5,8
64,47.5,7
64,42.5,7
64,37.5,4
64,32.5,2
64,27.5,4
64,22.5,2
64,17.5,4
64,12.5,1
64,7.5,1
64,2.5,509
65,497.5,0
65,492.5,0
65,487.5,0
65,482.5,0
65,477.5,0
65,472.5,0
65,467.5,0
65,462.5,2
65,457.5,2
65,452.5,8
65,447.5,11
65,442.5,22
65,437.5,24
65,432.5,38
65,427.5,53
65,422.5,79
65,417.5,90
65,412.5,104
65,407.5,131
65,402.5,164
65,397.5,186
65,392.5,184
65,387.5,198
65,382.5,247
65,377.5,295
65,372.5,234
65,367.5,292
65,362.5,287
65,357.5,299
65,352.5,356
65,347.5,355
65,342.5,351
65,337.5,367
65,332.5,334
65,327.5,382
65,322.5,399
65,317.5,355
65,312.5,395
65,307.5,414
65,302.5,430
65,297.5,428
65,292.5,398
65,287.5,403
65,282.5,401
65,277.5,418
65,272.5,407
65,267.5,420
65,262.5,397
65,257.5,375
65,252.5,383
65,247.5,360
65,242.5,352
65,237.5,386
65,232.5,375
65,227.5,363
65,222.5,355
65,217.5,330
65,212.5,380
65,207.5,366
65,202.5,356
65,197.5,314
65,192.5,332
65,187.5,360
65,182.5,376
65,177.5,335
65,172.5,347
65,167.5,318
65,162.5,334
65,157.5,294
65,152.5,272
65,147.5,291
65,142.5,278
65,137.5,244
65,132.5,248
65,127.5,214
65,122.5,206
65,117.5,181
65,112.5,136
65,107.5,125
65,102.5,105
65,97.5,104
65,92.5,67
65,87.5,67
65,82.5,57
65,77.5,42
65,72.5,29
65,67.5,17
65,62.5,13
65,57.5,12
65,52.5,7
65,47.5,8
65,42.5,8
65,37.5,7
65,32.5,2
65,27.5,5
65,22.5,5
65,17.5,5
65,12.5,0
65,7.5,1
65,2.5,727
