組別,分數區間,人數
20,142.5,121
20,137.5,105
20,132.5,77
20,127.5,65
20,122.5,67
20,117.5,52
20,112.5,40
20,107.5,27
20,102.5,24
20,97.5,29
20,92.5,21
20,87.5,17
20,82.5,11
20,77.5,22
20,72.5,23
20,67.5,20
20,62.5,22
20,57.5,13
20,52.5,18
20,47.5,16
20,42.5,8
20,37.5,4
20,32.5,8
20,27.5,5
20,22.5,8
20,17.5,5
20,12.5,3
20,7.5,2
20,2.5,1001
21,298.5,0
21,295.5,0
21,292.5,0
21,289.5,0
21,286.5,0
21,283.5,0
21,280.5,4
21,277.5,1
21,274.5,4
21,271.5,3
21,268.5,7
21,265.5,7
21,262.5,22
21,259.5,36
21,256.5,61
21,253.5,71
21,250.5,89
21,247.5,105
21,244.5,141
21,241.5,168
21,238.5,176
21,235.5,226
21,232.5,247
21,229.5,269
21,226.5,298
21,223.5,307
21,220.5,334
21,217.5,341
21,214.5,365
21,211.5,383
21,208.5,347
21,205.5,375
21,202.5,382
21,199.5,382
21,196.5,401
21,193.5,398
21,190.5,383
21,187.5,413
21,184.5,394
21,181.5,436
21,178.5,436
21,175.5,381
21,172.5,407
21,169.5,403
21,166.5,405
21,163.5,368
21,160.5,392
21,157.5,363
21,154.5,380
21,151.5,393
21,148.5,405
21,145.5,336
21,142.5,361
21,139.5,406
21,136.5,369
21,133.5,328
21,130.5,297
21,127.5,377
21,124.5,331
21,121.5,340
21,118.5,333
21,115.5,310
21,112.5,340
21,109.5,282
21,106.5,320
21,103.5,299
21,100.5,310
21,97.5,289
21,94.5,267
21,91.5,258
21,88.5,262
21,85.5,251
21,82.5,255
21,79.5,230
21,76.5,206
21,73.5,187
21,70.5,176
21,67.5,163
21,64.5,148
21,61.5,129
21,58.5,114
21,55.5,89
21,52.5,74
21,49.5,52
21,46.5,46
21,43.5,48
21,40.5,25
21,37.5,20
21,34.5,18
21,31.5,25
21,28.5,11
21,25.5,12
21,22.5,5
21,19.5,9
21,16.5,5
21,13.5,6
21,10.5,1
21,7.5,2
21,4.5,1
21,1.5,784
22,398,0
22,394,0
22,390,0
22,386,0
22,382,0
22,378,0
22,374,0
22,370,1
22,366,3
22,362,6
22,358,5
22,354,12
22,350,26
22,346,48
22,342,58
22,338,69
22,334,105
22,330,124
22,326,164
22,322,157
22,318,186
22,314,207
22,310,227
22,306,250
22,302,248
22,298,268
22,294,244
22,290,259
22,286,257
22,282,283
22,278,260
22,274,292
22,270,253
22,266,270
22,262,285
22,258,287
22,254,276
22,250,315
22,246,253
22,242,271
22,238,266
22,234,277
22,230,307
22,226,285
22,222,256
22,218,270
22,214,241
22,210,256
22,206,237
22,202,247
22,198,257
22,194,226
22,190,217
22,186,249
22,182,223
22,178,190
22,174,224
22,170,191
22,166,205
22,162,210
22,158,207
22,154,196
22,150,206
22,146,180
22,142,169
22,138,185
22,134,189
22,130,154
22,126,160
22,122,153
22,118,167
22,114,149
22,110,110
22,106,112
22,102,116
22,98,106
22,94,93
22,90,68
22,86,70
22,82,64
22,78,47
22,74,43
22,70,45
22,66,29
22,62,23
22,58,33
22,54,21
22,50,10
22,46,13
22,42,14
22,38,7
22,34,9
22,30,11
22,26,7
22,22,4
22,18,3
22,14,5
22,10,2
22,6,1
22,2,549
23,298.5,0
23,295.5,0
23,292.5,0
23,289.5,0
23,286.5,0
23,283.5,1
23,280.5,3
23,277.5,1
23,274.5,1
23,271.5,3
23,268.5,8
23,265.5,17
23,262.5,16
23,259.5,52
23,256.5,57
23,253.5,65
23,250.5,89
23,247.5,122
23,244.5,126
23,241.5,152
23,238.5,174
23,235.5,178
23,232.5,245
23,229.5,276
23,226.5,262
23,223.5,274
23,220.5,307
23,217.5,331
23,214.5,288
23,211.5,361
23,208.5,299
23,205.5,400
23,202.5,343
23,199.5,370
23,196.5,383
23,193.5,355
23,190.5,396
23,187.5,377
23,184.5,393
23,181.5,370
23,178.5,386
23,175.5,348
23,172.5,350
23,169.5,376
23,166.5,411
23,163.5,374
23,160.5,365
23,157.5,379
23,154.5,373
23,151.5,328
23,148.5,365
23,145.5,315
23,142.5,346
23,139.5,353
23,136.5,335
23,133.5,319
23,130.5,297
23,127.5,318
23,124.5,281
23,121.5,309
23,118.5,307
23,115.5,285
23,112.5,296
23,109.5,302
23,106.5,301
23,103.5,289
23,100.5,280
23,97.5,268
23,94.5,257
23,91.5,219
23,88.5,241
23,85.5,262
23,82.5,232
23,79.5,203
23,76.5,197
23,73.5,201
23,70.5,155
23,67.5,147
23,64.5,131
23,61.5,85
23,58.5,119
23,55.5,80
23,52.5,62
23,49.5,56
23,46.5,52
23,43.5,39
23,40.5,33
23,37.5,25
23,34.5,16
23,31.5,19
23,28.5,15
23,25.5,8
23,22.5,5
23,19.5,10
23,16.5,6
23,13.5,8
23,10.5,1
23,7.5,2
23,4.5,0
23,1.5,724
24,398,0
24,394,0
24,390,0
24,386,0
24,382,1
24,378,2
24,374,2
24,370,1
24,366,5
24,362,3
24,358,17
24,354,37
24,350,51
24,346,60
24,342,98
24,338,105
24,334,130
24,330,145
24,326,189
24,322,211
24,318,219
24,314,241
24,310,277
24,306,288
24,302,276
24,298,291
24,294,307
24,290,371
24,286,307
24,282,315
24,278,364
24,274,345
24,270,342
24,266,344
24,262,358
24,258,331
24,254,353
24,250,319
24,246,346
24,242,351
24,238,371
24,234,333
24,230,352
24,226,356
24,222,354
24,218,389
24,214,325
24,210,317
24,206,350
24,202,324
24,198,335
24,194,314
24,190,328
24,186,323
24,182,305
24,178,319
24,174,322
24,170,308
24,166,291
24,162,292
24,158,322
24,154,291
24,150,289
24,146,292
24,142,267
24,138,262
24,134,258
24,130,252
24,126,253
24,122,260
24,118,228
24,114,228
24,110,224
24,106,202
24,102,212
24,98,148
24,94,144
24,90,140
24,86,111
24,82,100
24,78,94
24,74,74
24,70,70
24,66,59
24,62,44
24,58,43
24,54,27
24,50,16
24,46,22
24,42,14
24,38,10
24,34,11
24,30,14
24,26,5
24,22,4
24,18,5
24,14,5
24,10,0
24,6,1
24,2,710
25,497.5,0
25,492.5,0
25,487.5,0
25,482.5,0
25,477.5,0
25,472.5,0
25,467.5,1
25,462.5,2
25,457.5,2
25,452.5,6
25,447.5,19
25,442.5,30
25,437.5,47
25,432.5,67
25,427.5,82
25,422.5,93
25,417.5,125
25,412.5,160
25,407.5,137
25,402.5,178
25,397.5,183
25,392.5,229
25,387.5,200
25,382.5,211
25,377.5,227
25,372.5,217
25,367.5,230
25,362.5,230
25,357.5,261
25,352.5,235
25,347.5,232
25,342.5,210
25,337.5,219
25,332.5,239
25,327.5,203
25,322.5,229
25,317.5,237
25,312.5,210
25,307.5,253
25,302.5,265
25,297.5,221
25,292.5,231
25,287.5,248
25,282.5,245
25,277.5,222
25,272.5,209
25,267.5,233
25,262.5,203
25,257.5,197
25,252.5,204
25,247.5,211
25,242.5,204
25,237.5,206
25,232.5,192
25,227.5,176
25,222.5,187
25,217.5,174
25,212.5,178
25,207.5,167
25,202.5,173
25,197.5,169
25,192.5,190
25,187.5,145
25,182.5,150
25,177.5,173
25,172.5,166
25,167.5,146
25,162.5,141
25,157.5,152
25,152.5,145
25,147.5,111
25,142.5,129
25,137.5,128
25,132.5,102
25,127.5,106
25,122.5,87
25,117.5,81
25,112.5,81
25,107.5,61
25,102.5,49
25,97.5,48
25,92.5,41
25,87.5,26
25,82.5,16
25,77.5,35
25,72.5,27
25,67.5,18
25,62.5,15
25,57.5,22
25,52.5,11
25,47.5,11
25,42.5,8
25,37.5,10
25,32.5,6
25,27.5,4
25,22.5,3
25,17.5,5
25,12.5,3
25,7.5,1
25,2.5,484
29,298.5,0
29,295.5,0
29,292.5,0
29,289.5,0
29,286.5,0
29,283.5,0
29,280.5,0
29,277.5,0
29,274.5,0
29,271.5,0
29,268.5,0
29,265.5,2
29,262.5,6
29,259.5,10
29,256.5,19
29,253.5,25
29,250.5,31
29,247.5,71
29,244.5,94
29,241.5,110
29,238.5,144
29,235.5,171
29,232.5,199
29,229.5,238
29,226.5,266
29,223.5,290
29,220.5,323
29,217.5,362
29,214.5,409
29,211.5,434
29,208.5,461
29,205.5,447
29,202.5,465
29,199.5,521
29,196.5,502
29,193.5,472
29,190.5,467
29,187.5,540
29,184.5,496
29,181.5,486
29,178.5,466
29,175.5,467
29,172.5,492
29,169.5,550
29,166.5,586
29,163.5,570
29,160.5,575
29,157.5,588
29,154.5,600
29,151.5,586
29,148.5,621
29,145.5,630
29,142.5,623
29,139.5,637
29,136.5,633
29,133.5,635
29,130.5,659
29,127.5,607
29,124.5,563
29,121.5,570
29,118.5,527
29,115.5,515
29,112.5,487
29,109.5,465
29,106.5,429
29,103.5,382
29,100.5,367
29,97.5,337
29,94.5,276
29,91.5,283
29,88.5,226
29,85.5,212
29,82.5,173
29,79.5,160
29,76.5,117
29,73.5,88
29,70.5,81
29,67.5,83
29,64.5,58
29,61.5,67
29,58.5,50
29,55.5,26
29,52.5,23
29,49.5,27
29,46.5,21
29,43.5,13
29,40.5,13
29,37.5,14
29,34.5,11
29,31.5,1
29,28.5,9
29,25.5,7
29,22.5,7
29,19.5,3
29,16.5,1
29,13.5,3
29,10.5,1
29,7.5,0
29,4.5,0
29,1.5,1083
30,298.5,0
30,295.5,0
30,292.5,0
30,289.5,0
30,286.5,0
30,283.5,0
30,280.5,0
30,277.5,0
30,274.5,1
30,271.5,4
30,268.5,9
30,265.5,12
30,262.5,18
30,259.5,30
30,256.5,51
30,253.5,101
30,250.5,116
30,247.5,155
30,244.5,159
30,241.5,202
30,238.5,250
30,235.5,260
30,232.5,252
30,229.5,291
30,226.5,279
30,223.5,318
30,220.5,324
30,217.5,310
30,214.5,334
30,211.5,315
30,208.5,294
30,205.5,313
30,202.5,283
30,199.5,309
30,196.5,347
30,193.5,336
30,190.5,329
30,187.5,317
30,184.5,285
30,181.5,290
30,178.5,331
30,175.5,287
30,172.5,264
30,169.5,337
30,166.5,287
30,163.5,250
30,160.5,284
30,157.5,267
30,154.5,253
30,151.5,214
30,148.5,258
30,145.5,246
30,142.5,233
30,139.5,229
30,136.5,203
30,133.5,235
30,130.5,214
30,127.5,231
30,124.5,228
30,121.5,221
30,118.5,174
30,115.5,217
30,112.5,195
30,109.5,177
30,106.5,182
30,103.5,187
30,100.5,157
30,97.5,142
30,94.5,142
30,91.5,137
30,88.5,129
30,85.5,125
30,82.5,118
30,79.5,95
30,76.5,98
30,73.5,95
30,70.5,56
30,67.5,71
30,64.5,59
30,61.5,42
30,58.5,50
30,55.5,42
30,52.5,30
30,49.5,23
30,46.5,18
30,43.5,11
30,40.5,18
30,37.5,9
30,34.5,6
30,31.5,3
30,28.5,5
30,25.5,2
30,22.5,9
30,19.5,2
30,16.5,1
30,13.5,3
30,10.5,2
30,7.5,1
30,4.5,0
30,1.5,637
32,298.5,0
32,295.5,0
32,292.5,0
32,289.5,0
32,286.5,0
32,283.5,0
32,280.5,0
32,277.5,3
32,274.5,1
32,271.5,8
32,268.5,14
32,265.5,23
32,262.5,23
32,259.5,50
32,256.5,89
32,253.5,106
32,250.5,156
32,247.5,163
32,244.5,224
32,241.5,239
32,238.5,265
32,235.5,295
32,232.5,300
32,229.5,309
32,226.5,345
32,223.5,382
32,220.5,373
32,217.5,347
32,214.5,393
32,211.5,383
32,208.5,404
32,205.5,359
32,202.5,365
32,199.5,376
32,196.5,421
32,193.5,396
32,190.5,382
32,187.5,396
32,184.5,413
32,181.5,421
32,178.5,464
32,175.5,410
32,172.5,398
32,169.5,422
32,166.5,422
32,163.5,352
32,160.5,424
32,157.5,397
32,154.5,351
32,151.5,399
32,148.5,367
32,145.5,327
32,142.5,357
32,139.5,364
32,136.5,371
32,133.5,346
32,130.5,349
32,127.5,331
32,124.5,298
32,121.5,357
32,118.5,319
32,115.5,334
32,112.5,326
32,109.5,347
32,106.5,307
32,103.5,324
32,100.5,289
32,97.5,271
32,94.5,262
32,91.5,246
32,88.5,213
32,85.5,206
32,82.5,188
32,79.5,183
32,76.5,174
32,73.5,132
32,70.5,127
32,67.5,105
32,64.5,102
32,61.5,75
32,58.5,56
32,55.5,48
32,52.5,32
32,49.5,40
32,46.5,24
32,43.5,10
32,40.5,14
32,37.5,15
32,34.5,17
32,31.5,7
32,28.5,5
32,25.5,7
32,22.5,4
32,19.5,7
32,16.5,4
32,13.5,6
32,10.5,2
32,7.5,0
32,4.5,1
32,1.5,791
33,398,0
33,394,0
33,390,0
33,386,0
33,382,0
33,378,0
33,374,0
33,370,1
33,366,3
33,362,5
33,358,11
33,354,20
33,350,43
33,346,59
33,342,89
33,338,133
33,334,154
33,330,185
33,326,213
33,322,218
33,318,245
33,314,258
33,310,243
33,306,260
33,302,285
33,298,277
33,294,271
33,290,276
33,286,287
33,282,283
33,278,261
33,274,287
33,270,271
33,266,240
33,262,310
33,258,288
33,254,320
33,250,301
33,246,291
33,242,297
33,238,288
33,234,249
33,230,290
33,226,243
33,222,245
33,218,266
33,214,257
33,210,240
33,206,254
33,202,245
33,198,237
33,194,247
33,190,224
33,186,205
33,182,203
33,178,190
33,174,208
33,170,178
33,166,200
33,162,207
33,158,186
33,154,198
33,150,194
33,146,186
33,142,203
33,138,185
33,134,155
33,130,154
33,126,142
33,122,117
33,118,126
33,114,105
33,110,95
33,106,100
33,102,96
33,98,71
33,94,69
33,90,52
33,86,45
33,82,35
33,78,34
33,74,36
33,70,26
33,66,21
33,62,13
33,58,16
33,54,8
33,50,7
33,46,8
33,42,13
33,38,3
33,34,10
33,30,5
33,26,5
33,22,3
33,18,2
33,14,6
33,10,1
33,6,0
33,2,555
35,398,0
35,394,0
35,390,0
35,386,0
35,382,0
35,378,0
35,374,0
35,370,1
35,366,4
35,362,5
35,358,13
35,354,22
35,350,33
35,346,62
35,342,91
35,338,109
35,334,109
35,330,172
35,326,208
35,322,189
35,318,199
35,314,194
35,310,245
35,306,228
35,302,236
35,298,246
35,294,252
35,290,266
35,286,236
35,282,238
35,278,258
35,274,228
35,270,248
35,266,233
35,262,245
35,258,263
35,254,262
35,250,244
35,246,279
35,242,254
35,238,288
35,234,259
35,230,254
35,226,216
35,222,234
35,218,250
35,214,245
35,210,204
35,206,213
35,202,239
35,198,218
35,194,194
35,190,170
35,186,190
35,182,191
35,178,159
35,174,177
35,170,170
35,166,191
35,162,184
35,158,147
35,154,161
35,150,174
35,146,157
35,142,152
35,138,153
35,134,147
35,130,149
35,126,123
35,122,96
35,118,134
35,114,99
35,110,76
35,106,93
35,102,93
35,98,58
35,94,51
35,90,44
35,86,38
35,82,39
35,78,37
35,74,37
35,70,19
35,66,18
35,62,13
35,58,9
35,54,11
35,50,5
35,46,7
35,42,10
35,38,8
35,34,9
35,30,3
35,26,3
35,22,3
35,18,5
35,14,7
35,10,0
35,6,0
35,2,493
36,398,0
36,394,0
36,390,0
36,386,0
36,382,0
36,378,2
36,374,0
36,370,1
36,366,6
36,362,22
36,358,15
36,354,37
36,350,54
36,346,78
36,342,111
36,338,179
36,334,163
36,330,191
36,326,237
36,322,229
36,318,254
36,314,277
36,310,307
36,306,270
36,302,360
36,298,324
36,294,336
36,290,333
36,286,310
36,282,337
36,278,305
36,274,358
36,270,313
36,266,352
36,262,359
36,258,352
36,254,341
36,250,380
36,246,335
36,242,354
36,238,356
36,234,383
36,230,400
36,226,374
36,222,366
36,218,343
36,214,313
36,210,328
36,206,370
36,202,309
36,198,340
36,194,352
36,190,312
36,186,303
36,182,318
36,178,309
36,174,300
36,170,299
36,166,304
36,162,317
36,158,327
36,154,297
36,150,295
36,146,292
36,142,304
36,138,267
36,134,268
36,130,249
36,126,240
36,122,219
36,118,253
36,114,174
36,110,177
36,106,166
36,102,173
36,98,127
36,94,113
36,90,100
36,86,88
36,82,75
36,78,49
36,74,51
36,70,33
36,66,29
36,62,21
36,58,18
36,54,16
36,50,11
36,46,14
36,42,9
36,38,11
36,34,11
36,30,6
36,26,3
36,22,3
36,18,3
36,14,5
36,10,0
36,6,0
36,2,712
37,497.5,0
37,492.5,0
37,487.5,0
37,482.5,0
37,477.5,0
37,472.5,0
37,467.5,1
37,462.5,2
37,457.5,3
37,452.5,13
37,447.5,20
37,442.5,39
37,437.5,54
37,432.5,78
37,427.5,120
37,422.5,146
37,417.5,149
37,412.5,185
37,407.5,196
37,402.5,220
37,397.5,195
37,392.5,206
37,387.5,240
37,382.5,251
37,377.5,240
37,372.5,232
37,367.5,231
37,362.5,239
37,357.5,249
37,352.5,201
37,347.5,214
37,342.5,243
37,337.5,214
37,332.5,238
37,327.5,255
37,322.5,226
37,317.5,239
37,312.5,234
37,307.5,253
37,302.5,243
37,297.5,245
37,292.5,232
37,287.5,234
37,282.5,229
37,277.5,233
37,272.5,206
37,267.5,241
37,262.5,224
37,257.5,201
37,252.5,197
37,247.5,216
37,242.5,197
37,237.5,196
37,232.5,176
37,227.5,193
37,222.5,158
37,217.5,172
37,212.5,170
37,207.5,158
37,202.5,174
37,197.5,146
37,192.5,166
37,187.5,173
37,182.5,170
37,177.5,165
37,172.5,151
37,167.5,140
37,162.5,156
37,157.5,138
37,152.5,110
37,147.5,104
37,142.5,110
37,137.5,101
37,132.5,103
37,127.5,83
37,122.5,63
37,117.5,73
37,112.5,60
37,107.5,41
37,102.5,34
37,97.5,31
37,92.5,30
37,87.5,20
37,82.5,31
37,77.5,20
37,72.5,9
37,67.5,11
37,62.5,9
37,57.5,13
37,52.5,4
37,47.5,9
37,42.5,6
37,37.5,7
37,32.5,8
37,27.5,1
37,22.5,1
37,17.5,3
37,12.5,4
37,7.5,0
37,2.5,487
38,298.5,0
38,295.5,0
38,292.5,0
38,289.5,0
38,286.5,0
38,283.5,0
38,280.5,0
38,277.5,0
38,274.5,0
38,271.5,0
38,268.5,0
38,265.5,0
38,262.5,2
38,259.5,7
38,256.5,6
38,253.5,22
38,250.5,29
38,247.5,43
38,244.5,74
38,241.5,90
38,238.5,113
38,235.5,149
38,232.5,225
38,229.5,222
38,226.5,255
38,223.5,319
38,220.5,323
38,217.5,401
38,214.5,423
38,211.5,431
38,208.5,462
38,205.5,486
38,202.5,492
38,199.5,517
38,196.5,551
38,193.5,547
38,190.5,511
38,187.5,562
38,184.5,591
38,181.5,555
38,178.5,560
38,175.5,595
38,172.5,549
38,169.5,571
38,166.5,594
38,163.5,627
38,160.5,596
38,157.5,637
38,154.5,668
38,151.5,697
38,148.5,662
38,145.5,688
38,142.5,696
38,139.5,704
38,136.5,726
38,133.5,690
38,130.5,664
38,127.5,710
38,124.5,626
38,121.5,641
38,118.5,607
38,115.5,601
38,112.5,599
38,109.5,511
38,106.5,491
38,103.5,483
38,100.5,405
38,97.5,388
38,94.5,342
38,91.5,326
38,88.5,293
38,85.5,230
38,82.5,225
38,79.5,194
38,76.5,160
38,73.5,137
38,70.5,123
38,67.5,106
38,64.5,84
38,61.5,71
38,58.5,59
38,55.5,44
38,52.5,26
38,49.5,25
38,46.5,18
38,43.5,18
38,40.5,13
38,37.5,13
38,34.5,15
38,31.5,4
38,28.5,9
38,25.5,7
38,22.5,4
38,19.5,3
38,16.5,4
38,13.5,2
38,10.5,0
38,7.5,0
38,4.5,0
38,1.5,1267
39,298.5,0
39,295.5,0
39,292.5,0
39,289.5,0
39,286.5,0
39,283.5,0
39,280.5,0
39,277.5,0
39,274.5,0
39,271.5,0
39,268.5,2
39,265.5,7
39,262.5,7
39,259.5,15
39,256.5,33
39,253.5,41
39,250.5,85
39,247.5,124
39,244.5,141
39,241.5,206
39,238.5,209
39,235.5,273
39,232.5,337
39,229.5,354
39,226.5,358
39,223.5,404
39,220.5,406
39,217.5,447
39,214.5,465
39,211.5,516
39,208.5,512
39,205.5,556
39,202.5,550
39,199.5,558
39,196.5,561
39,193.5,518
39,190.5,590
39,187.5,536
39,184.5,588
39,181.5,589
39,178.5,544
39,175.5,610
39,172.5,559
39,169.5,590
39,166.5,684
39,163.5,674
39,160.5,621
39,157.5,624
39,154.5,657
39,151.5,643
39,148.5,671
39,145.5,675
39,142.5,673
39,139.5,663
39,136.5,588
39,133.5,647
39,130.5,629
39,127.5,617
39,124.5,608
39,121.5,577
39,118.5,597
39,115.5,480
39,112.5,481
39,109.5,436
39,106.5,458
39,103.5,430
39,100.5,365
39,97.5,342
39,94.5,308
39,91.5,279
39,88.5,263
39,85.5,253
39,82.5,210
39,79.5,202
39,76.5,153
39,73.5,148
39,70.5,103
39,67.5,108
39,64.5,77
39,61.5,67
39,58.5,81
39,55.5,42
39,52.5,37
39,49.5,29
39,46.5,21
39,43.5,21
39,40.5,18
39,37.5,12
39,34.5,15
39,31.5,2
39,28.5,10
39,25.5,10
39,22.5,6
39,19.5,3
39,16.5,4
39,13.5,2
39,10.5,1
39,7.5,0
39,4.5,0
39,1.5,1312
41,398,0
41,394,0
41,390,0
41,386,0
41,382,0
41,378,0
41,374,0
41,370,0
41,366,0
41,362,0
41,358,0
41,354,4
41,350,3
41,346,9
41,342,19
41,338,30
41,334,51
41,330,79
41,326,107
41,322,144
41,318,162
41,314,207
41,310,264
41,306,268
41,302,323
41,298,353
41,294,373
41,290,442
41,286,418
41,282,476
41,278,557
41,274,507
41,270,514
41,266,562
41,262,511
41,258,516
41,254,507
41,250,543
41,246,541
41,242,524
41,238,570
41,234,593
41,230,585
41,226,594
41,222,607
41,218,629
41,214,628
41,210,627
41,206,631
41,202,655
41,198,600
41,194,652
41,190,575
41,186,639
41,182,605
41,178,561
41,174,573
41,170,536
41,166,513
41,162,488
41,158,443
41,154,432
41,150,376
41,146,312
41,142,364
41,138,275
41,134,252
41,130,237
41,126,226
41,122,192
41,118,173
41,114,157
41,110,118
41,106,93
41,102,77
41,98,80
41,94,57
41,90,46
41,86,58
41,82,30
41,78,36
41,74,22
41,70,21
41,66,19
41,62,11
41,58,24
41,54,10
41,50,6
41,46,10
41,42,11
41,38,8
41,34,8
41,30,7
41,26,6
41,22,6
41,18,3
41,14,0
41,10,1
41,6,0
41,2,1062
42,398,0
42,394,0
42,390,0
42,386,0
42,382,0
42,378,0
42,374,0
42,370,0
42,366,0
42,362,0
42,358,1
42,354,0
42,350,4
42,346,5
42,342,12
42,338,13
42,334,41
42,330,83
42,326,75
42,322,118
42,318,157
42,314,200
42,310,239
42,306,297
42,302,347
42,298,373
42,294,408
42,290,426
42,286,431
42,282,513
42,278,523
42,274,554
42,270,591
42,266,560
42,262,605
42,258,594
42,254,639
42,250,564
42,246,591
42,242,639
42,238,599
42,234,623
42,230,645
42,226,674
42,222,694
42,218,665
42,214,729
42,210,722
42,206,702
42,202,692
42,198,723
42,194,697
42,190,692
42,186,675
42,182,666
42,178,683
42,174,626
42,170,661
42,166,541
42,162,548
42,158,506
42,154,472
42,150,447
42,146,388
42,142,382
42,138,362
42,134,343
42,130,258
42,126,236
42,122,237
42,118,212
42,114,175
42,110,147
42,106,142
42,102,114
42,98,88
42,94,78
42,90,77
42,86,58
42,82,55
42,78,33
42,74,42
42,70,18
42,66,23
42,62,20
42,58,17
42,54,11
42,50,10
42,46,9
42,42,12
42,38,11
42,34,10
42,30,7
42,26,9
42,22,4
42,18,6
42,14,0
42,10,0
42,6,0
42,2,1255
44,497.5,0
44,492.5,0
44,487.5,0
44,482.5,0
44,477.5,0
44,472.5,0
44,467.5,0
44,462.5,0
44,457.5,0
44,452.5,0
44,447.5,0
44,442.5,1
44,437.5,1
44,432.5,4
44,427.5,6
44,422.5,16
44,417.5,29
44,412.5,56
44,407.5,80
44,402.5,88
44,397.5,114
44,392.5,174
44,387.5,201
44,382.5,243
44,377.5,270
44,372.5,300
44,367.5,352
44,362.5,446
44,357.5,432
44,352.5,475
44,347.5,520
44,342.5,506
44,337.5,497
44,332.5,543
44,327.5,534
44,322.5,578
44,317.5,557
44,312.5,540
44,307.5,591
44,302.5,581
44,297.5,563
44,292.5,591
44,287.5,588
44,282.5,619
44,277.5,658
44,272.5,662
44,267.5,700
44,262.5,633
44,257.5,674
44,252.5,646
44,247.5,628
44,242.5,672
44,237.5,615
44,232.5,661
44,227.5,619
44,222.5,628
44,217.5,539
44,212.5,502
44,207.5,472
44,202.5,455
44,197.5,370
44,192.5,363
44,187.5,317
44,182.5,300
44,177.5,295
44,172.5,272
44,167.5,227
44,162.5,192
44,157.5,191
44,152.5,164
44,147.5,127
44,142.5,152
44,137.5,110
44,132.5,88
44,127.5,74
44,122.5,62
44,117.5,46
44,112.5,54
44,107.5,33
44,102.5,36
44,97.5,19
44,92.5,18
44,87.5,18
44,82.5,9
44,77.5,18
44,72.5,10
44,67.5,9
44,62.5,13
44,57.5,16
44,52.5,8
44,47.5,8
44,42.5,11
44,37.5,13
44,32.5,4
44,27.5,13
44,22.5,4
44,17.5,3
44,12.5,0
44,7.5,0
44,2.5,1030
45,298.5,0
45,295.5,0
45,292.5,0
45,289.5,0
45,286.5,0
45,283.5,0
45,280.5,1
45,277.5,2
45,274.5,5
45,271.5,8
45,268.5,27
45,265.5,37
45,262.5,50
45,259.5,111
45,256.5,157
45,253.5,189
45,250.5,249
45,247.5,293
45,244.5,350
45,241.5,407
45,238.5,429
45,235.5,508
45,232.5,537
45,229.5,552
45,226.5,577
45,223.5,606
45,220.5,627
45,217.5,709
45,214.5,667
45,211.5,637
45,208.5,652
45,205.5,749
45,202.5,682
45,199.5,763
45,196.5,678
45,193.5,644
45,190.5,688
45,187.5,743
45,184.5,735
45,181.5,610
45,178.5,664
45,175.5,588
45,172.5,617
45,169.5,605
45,166.5,659
45,163.5,637
45,160.5,626
45,157.5,672
45,154.5,644
45,151.5,653
45,148.5,602
45,145.5,648
45,142.5,672
45,139.5,711
45,136.5,646
45,133.5,695
45,130.5,630
45,127.5,646
45,124.5,642
45,121.5,658
45,118.5,638
45,115.5,680
45,112.5,632
45,109.5,577
45,106.5,634
45,103.5,586
45,100.5,570
45,97.5,546
45,94.5,525
45,91.5,468
45,88.5,482
45,85.5,487
45,82.5,407
45,79.5,387
45,76.5,329
45,73.5,390
45,70.5,317
45,67.5,248
45,64.5,256
45,61.5,200
45,58.5,186
45,55.5,137
45,52.5,115
45,49.5,116
45,46.5,76
45,43.5,60
45,40.5,54
45,37.5,43
45,34.5,23
45,31.5,15
45,28.5,11
45,25.5,12
45,22.5,7
45,19.5,4
45,16.5,6
45,13.5,3
45,10.5,5
45,7.5,3
45,4.5,1
45,1.5,1547
49,398,0
49,394,0
49,390,0
49,386,0
49,382,0
49,378,0
49,374,0
49,370,0
49,366,1
49,362,2
49,358,5
49,354,11
49,350,14
49,346,27
49,342,41
49,338,68
49,334,106
49,330,125
49,326,124
49,322,189
49,318,222
49,314,250
49,310,269
49,306,324
49,302,309
49,298,356
49,294,399
49,290,441
49,286,432
49,282,436
49,278,430
49,274,492
49,270,494
49,266,427
49,262,419
49,258,455
49,254,464
49,250,442
49,246,457
49,242,426
49,238,471
49,234,482
49,230,463
49,226,464
49,222,446
49,218,467
49,214,482
49,210,470
49,206,477
49,202,521
49,198,539
49,194,525
49,190,554
49,186,580
49,182,522
49,178,532
49,174,586
49,170,521
49,166,543
49,162,563
49,158,528
49,154,492
49,150,474
49,146,448
49,142,441
49,138,398
49,134,414
49,130,344
49,126,366
49,122,304
49,118,294
49,114,249
49,110,222
49,106,202
49,102,165
49,98,152
49,94,122
49,90,111
49,86,95
49,82,59
49,78,59
49,74,55
49,70,39
49,66,33
49,62,26
49,58,21
49,54,12
49,50,14
49,46,7
49,42,6
49,38,5
49,34,9
49,30,6
49,26,4
49,22,3
49,18,2
49,14,2
49,10,4
49,6,2
49,2,1033
50,497.5,0
50,492.5,0
50,487.5,0
50,482.5,0
50,477.5,0
50,472.5,0
50,467.5,0
50,462.5,0
50,457.5,0
50,452.5,0
50,447.5,6
50,442.5,9
50,437.5,19
50,432.5,22
50,427.5,43
50,422.5,40
50,417.5,69
50,412.5,74
