"校系
代碼",校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,術科,"錄取名額
(含外加)","普通生
錄取分數"
1067,中國文化大學,中國文學系文藝創作組,2,2,0,0,2,1,0,0,0,0,0,41,356.8
1070,中國文化大學,史學系,2,2,0,0,2,1,0,0,0,0,0,33,364.8
1071,中國文化大學,日本語文學系,2,1.5,0,0,2,1,0,0,0,0,0,64,358.7
1072,中國文化大學,韓國語文學系,2,2,0,0,1,1,0,0,0,0,0,33,313.9
1073,中國文化大學,俄國語文學系,2,2,0,0,1,1,0,0,0,0,0,25,288.4
1074,中國文化大學,英國語文學系,1.5,2,0,0,1,1,0,0,0,0,0,85,259.05
1075,中國文化大學,法國語文學系,2,2,0,0,1,1,0,0,0,0,0,43,294.1
1076,中國文化大學,德國語文學系,2,2,0,1,1,1,0,0,0,0,0,39,324.4
1077,中國文化大學,應用數學系,1,1.5,2,0,0,0,0,1.5,1,0,0,76,170.05
1100,中國文化大學,光電物理學系甲組,1,1.5,2,0,0,0,0,2,1,0,0,20,210.15
1101,中國文化大學,光電物理學系乙組,1,2,0,2,0,0,0,0,0,0,0,6,198.6
1102,中國文化大學,化學系,1,1.5,1.5,0,0,0,0,1,2,0,0,33,194.35
1103,中國文化大學,地理學系A組,1,2,1,0,0,0,0,1,1,0,0,13,162.3
1104,中國文化大學,地理學系B組,1,2,0,1,1,2,0,0,0,0,0,13,352.3
1105,中國文化大學,大氣科學系,1,1.5,2,0,0,0,0,1.5,1,0,0,33,185.4
1106,中國文化大學,地質學系,1,1.5,1,0,0,0,0,1.75,2,0,0,32,187.5
1107,中國文化大學,生命科學系,1,1.5,1,0,0,0,0,0,1.5,2,0,27,253.1
1110,中國文化大學,法律學系法學組,1.5,1.5,0,0,1,1,1,0,0,0,0,105,317.6
1111,中國文化大學,法律學系財經法律組,1.5,1.5,0,0,1,1,1,0,0,0,0,73,321.45
1112,中國文化大學,政治學系,1.5,1,0,0,1.5,0,0,0,0,0,0,43,211.75
1113,中國文化大學,經濟學系,1,2,0,2,1,1,0,0,0,0,0,80,303.1
1114,中國文化大學,勞工關係學系勞資關係組,2,2,0,1,0,0,0,0,0,0,0,39,202.2
1115,中國文化大學,勞工關係學系人力資源組,2,2,0,1,0,0,0,0,0,0,0,43,200.4
1116,中國文化大學,社會福利學系,1.5,1.5,0,1.5,1,0,1,0,0,0,0,72,300.55
1117,中國文化大學,行政管理學系,1.5,1.5,0,0,1,0,1.5,0,0,0,0,87,283.15
1120,中國文化大學,園藝暨生物技術學系,1,2,1,0,0,0,0,0,2,2,0,31,257.7
1121,中國文化大學,動物科學系,1,2,0,0,0,0,0,0,2,2,0,32,249.5
1122,中國文化大學,森林暨自然保育學系,2,2,0,1,0,2,0,0,0,0,0,27,307.6
1123,中國文化大學,土地資源學系,2,2,0,1.75,0,0,0,0,0,0,0,23,231
1124,中國文化大學,生活應用科學系,2,2,0,1,2,1,0,0,0,0,0,25,379.8
1125,中國文化大學,保健營養學系,2,1,0,0,0,0,0,0,2,2,0,33,284.9
1126,中國文化大學,化學工程與材料工程學系,2,1,2,0,0,0,0,1,2,0,0,57,237.8
1127,中國文化大學,電機工程學系A組,1,1,1,0,0,0,0,0,0,0,0,30,100.7
1130,中國文化大學,電機工程學系B組,2,2,2,0,0,0,0,1,0,0,0,28,217
1131,中國文化大學,機械工程學系,2,1,2,0,0,0,0,2,1,0,0,44,243.3
1132,中國文化大學,紡織工程學系A組,2,2,1,0,0,0,0,1,2,0,0,8,240
1133,中國文化大學,紡織工程學系B組,2,2,0,1,2,1,0,0,0,0,0,7,380.8
1134,中國文化大學,資訊工程學系A組,2,1,2,0,0,0,0,2,1,0,0,21,263.7
1135,中國文化大學,資訊工程學系B組,2,1,0,2,2,1,0,0,0,0,0,20,400.5
1136,中國文化大學,國際貿易學系,2,2,0,2,1,1,0,0,0,0,0,100,357.1
1137,中國文化大學,國際企業管理學系,1,2,0,1,1,1,0,0,0,0,0,117,266.9
1140,中國文化大學,會計學系,2,2,0,1,2,1,0,0,0,0,0,54,389.2
1141,中國文化大學,觀光事業學系,1.5,2,0,2,1,1,0,0,0,0,0,84,334.75
1142,中國文化大學,資訊管理學系,1.5,2,0,2,1,1,0,0,0,0,0,76,325.1
1143,中國文化大學,財務金融學系金融行銷組,1,2,0,0,2,2,0,0,0,0,0,30,376.7
1144,中國文化大學,財務金融學系財務金融組,1.5,2,0,2,1,1,0,0,0,0,0,52,343.5
1145,中國文化大學,全球商務學士學位學程,1,2,0,1,1,1,0,0,0,0,0,8,278.2
1146,中國文化大學,新聞學系,2,2,0,1,1,0,2,0,0,0,0,72,400
1147,中國文化大學,廣告學系,2,2,0,0,0,0,1,0,0,0,0,63,247.2
1150,中國文化大學,資訊傳播學系,1.5,2,0,2,0,0,0,0,0,0,0,52,225.05
1151,中國文化大學,大眾傳播學系,2,2,0,2,1,1,0,0,0,0,0,62,378.5
1152,中國文化大學,美術學系,2,1,0,0,1,1,0,0,0,0,2,22,370.86
1153,中國文化大學,音樂學系,1,1,0,0,0,0,0,0,0,0,2,13,222.74
1154,中國文化大學,戲劇學系,2,1,0,0,1,1,0,0,0,0,0,6,323.5
1155,中國文化大學,市政暨環境規劃學系,1.5,2,0,1,1,1.5,0,0,0,0,0,28,320.75
1156,中國文化大學,建築及都市設計學系,2,2,0,1,0,0,0,0,0,0,0,15,236.4
1157,中國文化大學,景觀學系,2,2,0,1,0,0,0,0,0,0,0,16,223.6
1160,中國文化大學,教育學系,2,1.5,0,0,0,0,1.5,0,0,0,0,33,251.65
1161,中國文化大學,體育學系,1.5,2,0,0,0,0,0,0,0,1,0,3,179.2
1162,中國文化大學,心理輔導學系,1.75,1.75,0,1.5,1,1,0,0,0,0,0,38,330.1
1163,中國文化大學,運動與健康促進學系,2,2,0,0,0,0,0,0,0,1,0,3,220.4
1164,靜宜大學,英國語文學系,1.5,2,0,0,1.5,0,0,0,0,0,0,98,243.8
1165,靜宜大學,西班牙語文學系,2,1.5,0,0,1,1,0,0,0,0,0,30,283.95
1166,靜宜大學,日本語文學系,2,1,0,0,1.5,1.5,0,0,0,0,0,50,341.2
1167,靜宜大學,中國文學系,2,0,0,0,2,1,0,0,0,0,0,35,314
1170,靜宜大學,社會工作與兒童少年福利學系,2,1,0,0,2,1,0,0,0,0,0,42,339.4
1171,靜宜大學,台灣文學系,2,0,0,0,1.25,1.25,0,0,0,0,0,15,272.35
1172,靜宜大學,法律學系,2,1,0,1,0,0,1,0,0,0,0,36,255.1
1173,靜宜大學,生態人文學系(自然組),2,2,0,0,0,0,0,0,0,1.5,0,7,239.7
1174,靜宜大學,生態人文學系(人文組),2,2,0,0,1.5,0,0,0,0,0,0,8,272.95
1175,靜宜大學,大眾傳播學系,2,1.75,0,1,0,0,1.75,0,0,0,0,20,318.4
1176,靜宜大學,財務與計算數學系計算數學組,2,1.5,0,2,0,0,0,0,0,0,0,18,236.1
1177,靜宜大學,財務與計算數學系財務工程組,2,1.5,0,2,0,0,0,0,0,0,0,9,244.7
1200,靜宜大學,應用化學系(綠色能源組),2,1.5,0,0,0,0,0,0,2,0,0,14,212.6
1201,靜宜大學,應用化學系(應用化學組),2,1.5,0,0,0,0,0,0,2,0,0,13,212.25
1202,靜宜大學,食品營養學系營養與保健組,2,1,0,0,0,0,0,0,2,2,0,9,345.3
1203,靜宜大學,食品營養學系食品與生物技術組,2,1,0,0,0,0,0,0,2,2,0,17,316.4
1204,靜宜大學,化粧品科學系,2,1,0,0,0,0,0,0,2,0,0,20,210.3
1205,靜宜大學,統計資訊學系,1.5,1.5,0,2,0,0,0,0,0,0,0,26,209.45
1206,靜宜大學,企業管理學系(行銷運籌與創新管理組),0,2,0,0,1.5,2,0,0,0,0,0,22,297.15
1207,靜宜大學,企業管理學系(人力資源與創意管理組),1.5,2,0,0,0,0,2,0,0,0,0,22,277.05
1210,靜宜大學,企業管理學系(事業經營與創業管理組),2,0,0,2,1,1,0,0,0,0,0,18,324.2
1211,靜宜大學,國際企業學系(國際經營與行銷組),1.5,1.5,0,0,1,0,1,0,0,0,0,22,261
1212,靜宜大學,國際企業學系(國際貿易與運籌組),1.5,1.5,0,0,1,1,0,0,0,0,0,22,256.95
1213,靜宜大學,會計學系,2,1.5,0,1.5,1,1,0,0,0,0,0,67,326.75
1214,靜宜大學,觀光事業學系(甲組),2,0,0,0,1,2,2,0,0,0,0,17,434.9
1215,靜宜大學,觀光事業學系(乙組),2,0,0,1,2,2,0,0,0,0,0,17,407.6
1216,靜宜大學,觀光事業學系(丙組),2,1,0,0,2,2,0,0,0,0,0,17,397
1217,靜宜大學,財務金融學系(金融行銷組),1.5,1.25,0,1,1.5,0,0,0,0,0,0,27,258.83
1220,靜宜大學,財務金融學系(投資管理組),1.5,1,0,1.25,0,1.5,0,0,0,0,0,27,252.45
1221,靜宜大學,寰宇管理學士學位學程,2,2,0,1.75,0,0,0,0,0,0,0,13,239.9
1222,靜宜大學,資訊管理學系(應用軟體開發組),2,2,0,1.75,0,0,0,0,0,0,0,14,236.7
1223,靜宜大學,資訊管理學系(行動與雲端商務組),2,0,0,2,1,1,0,0,0,0,0,14,307.9
1224,靜宜大學,資訊管理學系(商業智慧組),2,2,0,0,1,1,0,0,0,0,0,14,297
1225,靜宜大學,資訊工程學系(智慧電子與數位系統設計組),2,1.5,0,2,0,0,0,0,0,0,0,14,234.25
1226,靜宜大學,資訊工程學系(網路技術與雲端運算組),2,1.5,0,2,0,0,0,0,0,0,0,15,231.55
1227,靜宜大學,資訊工程學系(智慧生活與服務設計組),2,0,0,2,0,0,1.5,0,0,0,0,9,278.4
1230,靜宜大學,資訊傳播工程學系(網路與多媒體應用組),2,1,0,2,0,0,0,0,0,0,0,9,224.1
1231,靜宜大學,資訊傳播工程學系(遊戲設計組),2,1,0,2,0,0,0,0,0,0,0,9,227.4
1232,靜宜大學,資訊傳播工程學系(互動藝術組),2,0,0,1,0,0,2,0,0,0,0,9,268.6
1233,靜宜大學,寰宇外語教育學士學位學程,1.5,2,0,1,0,0,0,0,0,0,0,30,184.75
1234,大同大學,機械工程學系電子機械組,2,1,2,0,0,0,0,2,1,0,0,24,275.3
1235,大同大學,機械工程學系精密機械組,2,1,2,0,0,0,0,2,1,0,0,24,269.1
1236,大同大學,電機工程學系電機與系統組,2,2,2,0,0,0,0,1,0,0,0,12,295.9
1237,大同大學,電機工程學系電子與通訊組,2,2,2,0,0,0,0,1,0,0,0,24,249.8
1240,大同大學,化學工程學系,1,2,2,0,0,0,0,1,2,0,0,49,247.7
1241,大同大學,工業設計學系(自然組),2,2,2,0,0,0,0,1,1,0,0,26,326.3
1242,大同大學,工業設計學系(社會組),2,2,0,1,0,0,0,0,0,0,0,12,268.4
1243,大同大學,事業經營學系,1,2,0,1.5,0,0,0,0,0,0,0,40,192.4
1244,大同大學,資訊工程學系,2,2,1.75,0,0,0,0,1,1,0,0,59,266.1
1245,大同大學,材料工程學系,2,1,1,0,0,0,0,1.75,2,0,0,44,266.75
1246,大同大學,生物工程學系,1,2,2,0,0,0,0,0,1,2,0,33,291.9
1247,大同大學,資訊經營學系,1.75,2,0,2,0,0,0,0,0,0,0,25,246.83
1250,大同大學,媒體設計學系互動媒體設計組,1.75,2,0,2,0,0,0,0,0,0,0,22,270.38
1251,大同大學,媒體設計學系數位遊戲設計組,1.75,2,0,2,0,0,0,0,0,0,0,10,266.78
1252,大同大學,應用外語學系,1.5,2,0,0,1,0,0,0,0,0,0,18,245.85
1253,輔仁大學,中國文學系,2,1.25,0,0,2,0,0,0,0,0,0,48,347
1254,輔仁大學,歷史學系,2,1.75,0,0,2,0,0,0,0,0,0,58,365.95
1255,輔仁大學,哲學系,1.5,1.5,0,1,1,1,0,0,0,0,0,48,331.1
1256,輔仁大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,1,274.12
1257,輔仁大學,音樂學系-弦樂,1,1,0,0,0,0,0,0,0,0,2,3,246.38
1260,輔仁大學,音樂學系-銅管樂、木管樂、擊樂,1,1,0,0,0,0,0,0,0,0,2,3,256.74
1261,輔仁大學,應用美術學系,1,1,0,1,1,1,0,0,0,0,0,27,314.6
1262,輔仁大學,景觀設計學系(社會組),1,1,0,1,1,1,0,0,0,0,0,13,318.2
1263,輔仁大學,景觀設計學系(自然組),1,1,1,0,0,0,0,0,0,2,0,13,265.1
1264,輔仁大學,影像傳播學系,1.5,2,0,1,1,1,0,0,0,0,0,26,430.7
1265,輔仁大學,新聞傳播學系,2,2,0,1,1,0,1,0,0,0,0,33,463.4
1266,輔仁大學,廣告傳播學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,31,434.75
1267,輔仁大學,圖書資訊學系,2,2,0,2,1,1,0,0,0,0,0,20,478.3
1270,輔仁大學,體育學系體育學組,1,1,1,0,0,0,0,0,0,1,2,12,297.9
1271,輔仁大學,體育學系運動健康管理組,2,2,2,0,0,0,0,0,0,1,0,25,272.9
1272,輔仁大學,教育領導與科技發展學士學位學程,2,2,0,1,1,1,0,0,0,0,0,10,428.4
1273,輔仁大學,護理學系,1.5,1.5,1,0,0,0,0,0,0,1.25,0,43,280.4
1274,輔仁大學,公共衛生學系,1.5,1.5,1,0,0,0,0,0,1,1.25,0,26,313.98
1275,輔仁大學,醫學系,0,1.25,1,0,0,0,0,1,1,1.25,0,27,471.53
1276,輔仁大學,臨床心理學系,1.25,1.5,1,0,0,0,0,0,0,1.25,0,21,296.6
1277,輔仁大學,職能治療學系,1.25,2,1,0,0,0,0,1,0,2,0,30,450.18
1300,輔仁大學,呼吸治療學系,1,1.25,0,0,0,0,0,1,0,1.25,0,12,280.2
1301,輔仁大學,數學系純數學組,1.25,1.25,2,0,0,0,0,0,0,0,0,19,176.53
1302,輔仁大學,數學系應用數學組,1.25,1.25,2,0,0,0,0,0,0,0,0,32,187.83
1303,輔仁大學,化學系,0,1.5,1.5,0,0,0,0,0,2,0,0,31,208.45
1304,輔仁大學,資訊工程學系,1,1,1,0,0,0,0,1,1,0,0,44,230.9
1305,輔仁大學,生命科學系,1,2,0,0,0,0,0,0,1.5,2,0,33,352.5
1306,輔仁大學,物理學系物理組,1,1.5,2,0,0,0,0,2,1,0,0,37,260.8
1307,輔仁大學,物理學系光電物理組,1,1.5,2,0,0,0,0,2,1,0,0,37,285.8
1310,輔仁大學,電機工程學系系統與晶片設計組,1,1.5,1.5,0,0,0,0,1,1,0,0,31,261.35
1311,輔仁大學,電機工程學系電腦與通訊工程組,1,2,2,0,0,0,0,1,0,0,0,29,258.9
1312,輔仁大學,醫學資訊與創新應用學士學位學程,1,1,1,0,0,0,0,1,1,0,0,11,237.5
1313,輔仁大學,英國語文學系,1,2,0,0,1,0,0,0,0,0,0,25,300.5
1314,輔仁大學,法國語文學系,1.5,1.5,0,0,1,1,0,0,0,0,0,28,350.5
1315,輔仁大學,西班牙語文學系,1.5,1.5,0,0,1,1,0,0,0,0,0,25,351.65
1316,輔仁大學,日本語文學系,1.5,1.5,0,1,1,1,0,0,0,0,0,46,383.75
1317,輔仁大學,義大利語文學系,1.5,1.5,0,0,1,1,0,0,0,0,0,36,337
1320,輔仁大學,德語語文學系,1.5,1.5,0,0,1.25,0,0,0,0,0,0,23,306
1321,輔仁大學,織品服裝學系織品設計組,2,2,0,1.5,0,0,0,0,0,0,0,17,321.2
1322,輔仁大學,織品服裝學系服飾設計組,2,2,0,1.5,0,0,0,0,0,0,0,17,326.4
1323,輔仁大學,織品服裝學系織品服飾行銷組,2,2,0,1.5,0,0,0,0,0,0,0,33,322.4
1324,輔仁大學,餐旅管理學系,2,2,0,1.5,1,1,0,0,0,0,0,17,475.5
1325,輔仁大學,兒童與家庭學系,2,2,0,1,0,0,1,0,0,0,0,25,343
1326,輔仁大學,食品科學系,1,2,1,0,0,0,0,0,2,2,0,26,435
1327,輔仁大學,營養科學系,1,2,1,0,0,0,0,0,2,2,0,19,488.6
1330,輔仁大學,法律學系,1.5,1.5,0,1,1,0,1,0,0,0,0,40,408.45
1331,輔仁大學,財經法律學系,1.5,1.5,0,1,1,0,1,0,0,0,0,24,414.45
1332,輔仁大學,企業管理學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,57,423.95
1333,輔仁大學,會計學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,52,432.75
1334,輔仁大學,資訊管理學系,1.5,2,0,2,0,0,0,0,0,0,0,49,319.25
1335,輔仁大學,統計資訊學系,1.5,2,0,2,0,0,0,0,0,0,0,50,319.6
1336,輔仁大學,金融與國際企業學系,1.5,2,0,2,1,1,0,0,0,0,0,46,506.3
1337,輔仁大學,社會學系,1.5,1.5,0,1.5,0,0,1,0,0,0,0,28,327.65
1340,輔仁大學,社會工作學系,1.5,1.5,0,1,1,0,0,0,0,0,0,36,296.5
1341,輔仁大學,經濟學系,1,2,0,2,1,1,0,0,0,0,0,67,445.8
1342,輔仁大學,宗教學系,2,2,0,0,1.5,0,0,0,0,0,0,11,313.95
1343,輔仁大學,心理學系,1.5,1.5,1,0,0,0,0,0,0,0,0,34,217.55
1344,國立臺灣海洋大學,商船學系,1,2,2,0,0,0,0,1,0,0,0,40,303.6
1345,國立臺灣海洋大學,航運管理學系,1,2,0,1.5,0,0,0,0,0,0,0,44,291.9
1346,國立臺灣海洋大學,輪機工程學系能源應用組,1,2,1.5,0,0,0,0,1.5,1,0,0,25,369.05
1347,國立臺灣海洋大學,輪機工程學系動力工程組,1,2,1.5,0,0,0,0,1.5,1,0,0,16,389.1
1350,國立臺灣海洋大學,運輸科學系,1,2,0,2,0,0,0,0,0,0,0,40,308.5
1351,國立臺灣海洋大學,食品科學系食品科學組,1,2,1,0,0,0,0,0,2,2,0,21,458.1
1352,國立臺灣海洋大學,食品科學系生物科技組,1,2,1,0,0,0,0,0,2,2,0,24,458.3
1353,國立臺灣海洋大學,水產養殖學系,1,1.5,1,0,0,0,0,0,1.75,2,0,30,371.3
1354,國立臺灣海洋大學,生命科學暨生物科技學系,1,1.5,1,0,0,0,0,0,1.5,1.5,0,18,360.95
1355,國立臺灣海洋大學,系統工程暨造船學系,1,1.25,1.25,0,0,0,0,1.25,1,0,0,27,298.05
1356,國立臺灣海洋大學,河海工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,31,328.4
1357,國立臺灣海洋大學,機械與機電工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,46,367.8
1360,國立臺灣海洋大學,海洋環境資訊系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,24,315.1
1361,國立臺灣海洋大學,環境生物與漁業科學學系,1,1.5,1.5,0,0,0,0,0,0,1.25,0,16,262.1
1362,國立臺灣海洋大學,電機工程學系,1,1,1,0,0,0,0,1,1,0,0,46,299.2
1363,國立臺灣海洋大學,資訊工程學系,1,1,1,0,0,0,0,1,0,0,0,58,226.4
1364,國立臺灣海洋大學,通訊與導航工程學系,1,1.5,1.5,0,0,0,0,1.5,0,0,0,19,305.8
1365,國立臺灣海洋大學,海洋觀光管理學士學位學程,1,2,0,1.5,0,0,0,0,0,0,0,14,277.3
1366,國立臺灣海洋大學,海洋法政學士學位學程,2,2,0,0,0,0,1,0,0,0,0,10,354.4
1367,國立臺灣海洋大學,光電與材料科技學士學位學程,1,1.25,1.5,0,0,0,0,1.5,1,0,0,10,364.85
1370,國立高雄師範大學,國文學系,1.5,1.25,0,1,1.25,1,0,0,0,0,0,46,396.13
1371,國立高雄師範大學,英語學系,1.25,2,0,1,1,1,0,0,0,0,0,70,414.35
1372,國立高雄師範大學,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,0,29,371.8
1373,國立高雄師範大學,教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,18,418.65
1374,國立高雄師範大學,特殊教育學系,1.25,1.25,0,1,1,1,0,0,0,0,0,26,351.85
1375,國立高雄師範大學,事業經營學系,1.5,2,0,1.75,0,0,0,0,0,0,0,15,340.85
1376,國立高雄師範大學,體育學系,2,2,0,0,0,0,0,0,1,2,1,9,400.72
1377,國立高雄師範大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,1,286.38
1400,國立高雄師範大學,音樂學系-聲樂、弦樂,1,1,0,0,0,0,0,0,0,0,2,2,274.42
1401,國立高雄師範大學,音樂學系-銅管樂,1,1,0,0,0,0,0,0,0,0,2,1,242.68
1402,國立高雄師範大學,音樂學系-單簧管,1,1,0,0,0,0,0,0,0,0,2,2,277.36
1403,國立高雄師範大學,美術學系,1,1,0,1,0,0,0,0,0,0,2,28,260.56
1404,國立高雄師範大學,視覺設計學系,1,1,0,0,0,0,0,0,0,0,2,30,240.6
1405,國立高雄師範大學,數學系數學組,1,1.25,2,0,0,0,0,1.25,0,0,0,25,280.65
1406,國立高雄師範大學,數學系應用數學組,1,1.25,2,0,0,0,0,1.25,0,0,0,21,289.38
1407,國立高雄師範大學,物理學系,1,1,1.5,0,0,0,0,2,1,0,0,27,367.9
1410,國立高雄師範大學,化學系,1,1,1.5,0,0,0,0,1.5,2,0,0,27,404.2
1411,國立高雄師範大學,生物科技系,1,1.25,1,0,0,0,0,0,1,2,0,24,366.5
1412,國立高雄師範大學,工業科技教育學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,18,328.65
1413,國立高雄師範大學,光電與通訊工程學系,1,1,1,0,0,0,0,1,1,0,0,29,276.5
1414,國立高雄師範大學,工業設計學系,1,1.5,1,0,0,0,0,1.5,1,0,0,26,335.25
1415,國立高雄師範大學,電子工程學系,1,1,1.5,0,0,0,0,1.5,1,0,0,26,330.3
1416,國立高雄師範大學,軟體工程與管理學系,1.25,1.5,1.5,0,0,0,0,1,1,0,0,14,337.85
1417,國立彰化師範大學,輔導與諮商學系學校輔導與諮商組,1.75,1.75,0,1.5,1,0,1,0,0,0,0,14,478.95
1420,國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,1.75,1.75,0,1.5,1,0,1,0,0,0,0,24,464.48
1421,國立彰化師範大學,特殊教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,40,379.85
1422,國立彰化師範大學,英語學系,1.5,2,0,1,1,1,0,0,0,0,0,38,432.75
1423,國立彰化師範大學,國文學系,2,1.5,0,0,1.5,1,0,0,0,0,0,58,412.5
1424,國立彰化師範大學,地理學系,1,1.25,0,1,1,1.25,0,0,0,0,0,32,362.75
1425,國立彰化師範大學,美術學系,1,1,0,0,1,0,0,0,0,0,2,17,289.48
1426,國立彰化師範大學,電子工程學系,1,2,2,0,0,0,0,2,1,0,0,21,446.7
1427,國立彰化師範大學,機電工程學系,1,2,2,0,0,0,0,2,1,0,0,36,440.4
1430,國立彰化師範大學,電機工程學系,1,2,2,0,0,0,0,2,1,0,0,18,479.3
1431,國立彰化師範大學,資訊工程學系,1,1.5,2,0,0,0,0,1.5,0,0,0,22,338.95
1432,國立彰化師範大學,生物學系,1,1.75,1,0,0,0,0,0,1.5,2,0,25,425.78
1433,國立彰化師範大學,數學系,1,1.25,2,0,0,0,0,1.25,0,0,0,57,265.73
1434,國立彰化師範大學,化學系,1,1.25,1,0,0,0,0,1.25,2,0,0,21,380.73
1435,國立彰化師範大學,物理學系物理組,1,1,1.5,0,0,0,0,2,1.5,0,0,24,381.8
1436,國立彰化師範大學,物理學系光電組,1,1,1.5,0,0,0,0,2,1.5,0,0,24,384.95
1437,國立彰化師範大學,企業管理學系,1,2,0,2,0,0,0,0,0,0,0,31,322.8
1440,國立彰化師範大學,會計學系,1.5,2,0,2,1,1,0,0,0,0,0,48,495.4
1441,國立彰化師範大學,資訊管理學系資訊管理組,1,2,0,2,0,0,0,0,0,0,0,9,322.9
1442,國立彰化師範大學,資訊管理學系數位內容科技與管理組,1,2,2,0,0,0,0,0,0,0,0,8,280.5
1443,國立彰化師範大學,運動學系,2,1.5,0,0,0,0,0,0,0,0,2,19,329.38
1444,國立彰化師範大學,公共事務與公民教育學系公共事務組,1.25,1.25,0,1,1,0,2,0,0,0,0,13,449.4
1445,國立彰化師範大學,公共事務與公民教育學系公民教育組,1.25,1.25,0,1,1,0,2,0,0,0,0,13,446.8
1446,國立陽明大學,醫學系,0,1,1,0,0,0,0,1,1,1,0,58,443.5
1447,國立陽明大學,牙醫學系,1,1,1,0,0,0,0,0,1,1,0,34,414
1450,國立陽明大學,醫學生物技術暨檢驗學系,1,1.25,1,0,0,0,0,0,1.25,1.25,0,32,421.95
1451,國立陽明大學,生物醫學影像暨放射科學系,0,1.25,1.25,0,0,0,0,1,1,1,0,22,389.58
1452,國立陽明大學,物理治療暨輔助科技學系,0,1.25,1,0,0,0,0,1,1,1.25,0,32,405.45
1453,國立陽明大學,護理學系,1.5,1.5,1,0,0,0,0,0,1,1,0,18,413.6
1454,國立陽明大學,生命科學系暨基因體科學研究所,0,1.25,1.25,0,0,0,0,1.25,1,1,0,17,412
1455,國立陽明大學,生物醫學工程學系,1,1,1,0,0,0,0,1,1,0,0,17,362.8
1456,國立陽明大學,學士班大一大二不分系,0,1.25,1.25,0,0,0,0,1.25,1,1,0,20,428.48
1457,中山醫學大學,醫學系,1,0,1,0,0,0,0,1,1,1,0,52,407.9
1460,中山醫學大學,牙醫學系,1,1,1,0,0,0,0,0,1,1.25,0,54,421.9
1461,中山醫學大學,醫學檢驗暨生物技術學系,1,1.5,0,0,0,0,0,1,1.5,1.75,0,62,430.15
1462,中山醫學大學,物理治療學系,1.5,1.5,1,0,0,0,0,1,0,1.5,0,5,433.3
1463,中山醫學大學,職能治療學系,1.25,2,1,0,0,0,0,1,0,1.5,0,34,426.88
1464,中山醫學大學,語言治療與聽力學系語言治療組,1.5,2,0,0,0,0,0,1,0,1.5,0,16,415.55
1465,中山醫學大學,語言治療與聽力學系聽力組,1.5,2,0,0,0,0,0,1.5,0,1,0,20,381.1
1466,中山醫學大學,生物醫學科學學系,1,1.5,1,0,0,0,0,0,1.5,2,0,38,387.7
1467,中山醫學大學,視光學系,1,1.5,1,0,0,0,0,1.5,0,2,0,25,364.5
1470,中山醫學大學,醫學影像暨放射科學系,0,1.5,1.5,0,0,0,0,2,1,1,0,46,384.25
1471,中山醫學大學,心理學系,1.5,2,1,0,0,0,0,0,1,1,0,29,367.75
1472,中山醫學大學,營養學系,1,2,1,0,0,0,0,0,2,2,0,42,455
1473,中山醫學大學,公共衛生學系,1,1.5,1.5,0,0,0,0,0,1,1,0,42,283.4
1474,中山醫學大學,醫療產業科技管理學系,1,1.5,0,1.5,0,1,0,0,0,0,0,33,283.3
1475,中山醫學大學,職業安全衛生學系,2,1,1,0,0,0,0,0,1.5,2,0,29,371.6
1476,中山醫學大學,醫學應用化學系,1,1,1.5,0,0,0,0,0,2,0,0,44,278.9
1477,中山醫學大學,健康餐飲暨產業管理學系,2,1,1,0,0,0,0,0,2,2,0,37,382.6
1500,中山醫學大學,醫學資訊學系,1,2,2,0,0,0,0,0,0,0,0,20,232.3
1501,中山醫學大學,醫學社會暨社會工作學系,2,2,0,1,1,1,0,0,0,0,0,59,383
1502,中山醫學大學,應用外國語言學系,1.5,2,0,1,1,1,0,0,0,0,0,29,369.3
1503,中山醫學大學,護理學系(男),1.25,1.5,1,0,0,0,0,0,1,1.25,0,28,286.1
1504,中山醫學大學,護理學系(女),1.25,1.5,1,0,0,0,0,0,1,1.25,0,48,307.33
1505,國立中山大學,中國文學系,2,1,0,0,2,2,0,0,0,0,0,19,527.3
1506,國立中山大學,外國語文學系,1.5,2,0,1,1,1,0,0,0,0,0,15,467.2
1507,國立中山大學,音樂學系-鋼琴,1,1,0,0,0,0,0,0,0,0,2,2,228.82
1510,國立中山大學,音樂學系-聲樂,1,1,0,0,0,0,0,0,0,0,2,1,247.3
1511,國立中山大學,音樂學系-弦樂,1,1,0,0,0,0,0,0,0,0,2,2,268.74
